round,player_hand,dealer_hand,actions,reward
1867,"7,10,10","5,10,9",1,-1
1868,"4,10,4,2","3,8,11,5","1,1,0",1
1869,"9,10","7,6,6",0,0
1870,"2,4,2","11,11,10,11,7",2,-1
1871,"10,3,4","10,5,11,7",2,1
1872,"2,5","7,10",0,-1
1873,"6,10,6","6,4,6,6",1,-1
1874,"8,7,3,7","2,5,6,3,11","1,1",-1
1875,"5,10,9","3,10,8",1,-1
1876,"7,2,4","10,10",2,-1
1877,"3,8,5,5","7,8,10","1,1",1
1878,"9,8,10","3,7,6,8",1,-1
1879,"9,5,5,11","4,4,2,9","1,1,0",1
1880,"2,9,6","10,10",2,-1
1881,"10,5,10","6,10,10",1,-1
1882,"10,7,4","7,5,10",1,1
1883,"10,10","9,5,10",0,1
1884,"3,9,9","8,3,9",2,1
1885,"11,8","11,5,8,10",0,1
1886,"3,9,9","3,10,4",1,1
1887,"6,2","7,7,10",0,1
1888,"5,6,10","7,8,6",1,0
1889,"11,10","5,6,11,2,10",0,1
1890,"10,2,4,10","4,7,10","1,1",-1
1891,"11,8","10,3,3,8",0,1
1892,"3,10,10","10,8",2,-1
1893,"5,3","6,10,10",0,1
1894,"3,10,9","2,2,6,10",1,-1
1895,"9,10","10,5,6",0,-1
1896,"10,10","10,9",0,1
1897,"10,10","11,8",0,1
1898,"11,7","10,9",0,-1
1899,"10,10","5,4,6,5",0,0
1900,"3,10,7","10,3,9",2,1
1901,"10,10","3,10,6",0,1
1902,"4,2","8,7,2",0,-1
1903,"7,9,7","4,6,10",1,-1
1904,"10,11","2,3,10,8",0,1
1905,"10,2,2","10,10",2,-1
1906,"10,9,5","6,10,8",1,-1
1907,"8,11","11,10",,-1
1908,"10,4,7","8,2,9",2,1
1909,"2,7","7,5,3,11,4",0,-1
1910,"10,3,11,10","4,7,7","1,1",-1
1911,"4,11,7","9,10",2,-1
1912,"8,3,6","10,10",2,-1
1913,"10,10","10,9",0,1
1914,"10,5,4,8","2,7,3,2,2,9","1,1",-1
1915,"8,9,10","9,10",1,-1
1916,"10,10","10,10",0,0
1917,"10,10","5,8,10",0,1
1918,"10,10","3,6,7,11",0,1
1919,"9,11","6,10,10",0,1
1920,"5,6,11,3,2,8","4,6,2,10","1,1,1,1",-1
1921,"10,7,11","10,5,6",2,-1
1922,"7,10,11","10,2,11,10",2,1
1923,"10,8","10,3,3,5",0,-1
1924,"8,9,9","4,10,11,7",1,-1
1925,"10,11,11","10,2,7",2,-1
1926,"10,4,7","6,10,10",1,1
1927,"3,2,5","8,2,7",2,-1
1928,"10,10","5,9,9",0,1
1929,"5,4,4","8,11",2,-1
1930,"3,5,9","8,6,7",2,-1
1931,"10,7,4","10,4,10",2,1
1932,"10,3,6","10,7",2,1
1933,"6,4,10","6,10,9","1,0",1
1934,"2,6,8","10,9",2,-1
1935,"4,8,7","11,2,7",2,-1
1936,"11,9","8,10",0,1
1937,"10,5,10","6,7,10",1,-1
1938,"6,10,10","10,10",2,-1
1939,"10,11","3,3,5,11,6",0,1
1940,"4,10,11","9,9",2,-1
1941,"11,4,3,8,4","5,6,10","1,1,1,0",-1
1942,"2,4","8,10",0,-1
1943,"3,10,9","2,2,3,10",1,-1
1944,"9,2,10","9,4,6",2,1
1945,"10,4,10","8,2,3,5",2,-1
1946,"5,2,10,11,10","2,10,2,10","1,1,1",-1
1947,"10,5,11","10,3,4",2,-1
1948,"10,3,3,5","7,10","1,1",1
1949,"5,10,3,5","5,10,10","1,1",-1
1950,"11,8,10,8","3,6,10","1,1",-1
1951,"7,6,8","10,2,11,10",2,1
1952,"7,9,6","2,10,10",1,-1
1953,"5,4,4,8","6,11","1,1",1
1954,"10,11","5,5,10",0,1
1955,"10,10,11","5,10,4",1,1
1956,"10,9,7","9,10",1,-1
1957,"7,10,10","5,10,10",1,-1
1958,"4,10","10,11",,-1
1959,"3,2","11,2,10,7",0,-1
1960,"7,10,9","10,10",1,-1
1961,"10,2,4","10,10",2,-1
1962,"7,2,11","10,3,8",2,-1
1963,"6,6,10","2,2,8,10",1,-1
1964,"8,2,10,9","6,8,9","1,1",-1
1965,"3,11,9","5,6,10",2,-1
1966,"5,10,10","10,4,3",2,-1
1967,"10,3,6,4","6,5,11,10","1,1",-1
1968,"7,6,6","10,5,10",2,1
1969,"10,3,10","10,5,2",2,-1
1970,"10,11","5,11,10,2",0,1
1971,"10,2,10","4,2,9,10",1,-1
1972,"10,7,10","9,10",1,-1
1973,"6,10,4,10","4,11,3","1,1",-1
1974,"6,4,9","10,9",2,0
1975,"8,9,5","4,10,10",1,-1
1976,"3,9,7","10,10",2,-1
1977,"6,10,3","10,2,10",2,1
1978,"7,5,6","10,7",2,1
1979,"10,4,9","9,10",2,-1
1980,"5,4,7,10","6,5,2,6","1,1",-1
1981,"10,8,7","10,6,2",2,-1
1982,"4,8,7","9,10",2,0
1983,"3,10,10","10,7",2,-1
1984,"10,10","11,10",,-1
1985,"11,4,8","10,10",2,-1
1986,"10,3,8","9,8",2,1
1987,"10,8,2,6","4,11,3","1,1",-1
1988,"11,7,9","10,9",2,-1
1989,"7,9,8","4,10,3",1,-1
1990,"4,10,4,7","3,11,10,5","1,1",-1
1991,"4,10,9","9,2,5,10",2,-1
1992,"7,10,10","11,3,10,6",2,-1
1993,"10,3,3","9,10",2,-1
1994,"10,6,8","4,3,10",1,-1
1995,"8,2,3,2,4","5,2,10","1,1,1,0",1
1996,"10,4,10","10,9",2,-1
1997,"10,4,9","7,7,9",1,-1
1998,"3,11,10","10,10",2,-1
1999,"10,4,6,2","2,4,8,11,10","1,1",-1
2000,"7,3,5,3,11,5","2,5,10","1,1,1,1",-1
2001,"8,7,5,10","7,10","1,1",-1
2002,"5,2,11","10,10",2,-1
2003,"10,9,4","11,6",2,-1
2004,"10,3,10","11,6",2,-1
2005,"10,5,9","2,2,10,10",1,-1
2006,"2,4,10,10","4,9,9","1,1",-1
2007,"3,2","8,8,8",0,1
2008,"10,9,7","7,3,6,4",1,-1
2009,"4,7,10","11,7",2,1
2010,"8,7,6","11,5,3","3,2",1
2010,"8,9","11,5,3","3,2",-1
2011,"11,10","10,9",0,1
2012,"5,10,2,11,6","4,10,10","1,1,1",-1
2013,"9,6,4,7","8,10","1,1",-1
2014,"6,10,10","11,3,10,10",2,-1
2015,"3,10,7,5","3,4,4,6","1,1",-1
2016,"11,11,7,10,9","7,6,4","1,1,1",-1
2017,"10,2,10","11,7",2,-1
2018,"10,6,6","6,11",1,-1
2019,"4,6,5","10,10",2,-1
2020,"3,8","8,7,9",0,1
2021,"10,10,10","8,10",1,-1
2022,"2,5","10,5,4",0,-1
2023,"2,6","8,8,10",0,1
2024,"10,3,10","3,10,5",1,-1
2025,"2,10,11","10,8","3,2",-1
2025,"2,10","10,8","3,2",-1
2026,"11,7,3","9,9",1,1
2027,"10,8,4","6,10,10",1,-1
2028,"11,10","10,5,10",0,1
2029,"8,10,2","10,8",2,1
2030,"8,6,10","5,8,7",1,-1
2031,"6,2","2,10,3,5",0,-1
2032,"9,5,2,10","2,2,10,9","1,1",-1
2033,"3,6","9,9",0,-1
2034,"10,2,3,8","6,4,10","1,1",-1
2035,"5,8,8","8,10",1,1
2036,"3,10,3","10,5,7",2,1
2037,"10,6,10","10,5,9",2,-1
2038,"10,9,11,10","4,7,4,11,8","1,1",-1
2039,"5,2","11,10",,-1
2040,"11,8,6,10","10,10","1,1",-1
2041,"10,8,2,10","6,3,3,3,10","1,1",-1
2042,"4,9,7,11","9,5,8","1,1",1
2043,"10,10,10","4,10,6",1,-1
2044,"3,6,8,10","3,4,9,10","1,1",-1
2045,"11,8,10,7","9,5,11,9","1,1",-1
2046,"6,4,10","10,10",2,0
2047,"10,8,11,6","5,8,10","1,1",-1
2048,"3,2","10,9",0,-1
2049,"7,2,11","10,10","3,2",0
2049,"7,4","10,10","3,2",-1
2050,"5,4,2","10,10",2,-1
2051,"5,6,10","7,5,4,3",1,1
2052,"7,5,10","5,10,9",1,-1
2053,"10,4,7","10,8",2,1
2054,"10,10","11,11,10,10",0,1
2055,"8,10,10","11,2,3,10,3",2,-1
2056,"7,10,6","10,5,10",2,-1
2057,"10,4,10","9,10",1,-1
2058,"6,10,4,4","3,7,10","1,1",-1
2059,"5,10,2,9","2,9,4,10","1,1",-1
2060,"10,4,2,10","4,11,6","1,1",-1
2061,"6,5,3,8","8,10","1,1",-1
2062,"3,2","9,11",0,-1
2063,"11,11,10,5,11,7","2,6,5,10","1,1,1,1",-1
2064,"9,10,11,7","6,10,10","1,1",-1
2065,"10,2","10,11",,-1
2066,"9,4,10","7,10",1,-1
2067,"10,4,3","10,7",2,0
2068,"10,6,11,3,7","8,10","1,1,1",-1
2069,"9,8,10","10,7",2,-1
2070,"5,10,7","10,4,10",2,-1
2071,"9,8","10,11",,-1
2072,"2,7,10,3","6,7,9","1,1",-1
2073,"9,7,9","9,10",1,-1
2074,"10,10","11,5,7,10",0,1
2075,"10,2,10","3,10,5",1,-1
2076,"7,6,6,10","5,2,9,10","1,1",-1
2077,"11,2,8","5,9,10",1,1
2078,"11,5,6,7,5","6,10,2","1,1,1",-1
2079,"3,5,5","10,10",2,-1
2080,"3,4","10,9",0,-1
2081,"10,10,6","4,4,10",1,-1
2082,"10,2,3,10","5,10,10","1,1",-1
2083,"7,10,7","10,6,4",2,-1
2084,"10,5,3,4","4,6,2,2,3","1,1",-1
2085,"4,7,10","10,8",2,1
2086,"10,11,3,5,10","4,10,4","1,1,1",-1
2087,"10,10,8","3,10,5",1,-1
2088,"5,7,10","6,11",1,-1
2089,"2,7,4","10,10","3,2",-1
2089,"2,11","10,10","3,2",-1
2090,"10,7,10","10,8",2,-1
2091,"10,10","11,6",0,1
2092,"3,10,5,8","5,10,9","1,1",-1
2093,"10,4,10","2,2,4,3,10",1,-1
2094,"10,3,10","2,2,10,6",1,-1
2095,"11,4,10,4,3","8,2,10","1,1,1",-1
2096,"11,9","10,8",0,1
2097,"8,4,6","10,10","3,2",-1
2097,"8,11","10,10","3,2",-1
2098,"6,6,3,10","8,9","1,1",-1
2099,"10,4,10","7,6,10",1,-1
2100,"4,9,11","10,4,6",2,-1
2101,"2,10,10","6,7,7",1,-1
2102,"10,10","11,10",,-1
2103,"10,9","11,5,3",0,0
2104,"11,9","6,8,2,9",0,1
2105,"3,10,10","3,10,2,10",1,-1
2106,"3,9,5,8","7,2,10","1,1",-1
2107,"8,2,10","5,10,10","1,0",1
2108,"5,10,10","7,10",1,-1
2109,"6,7,6,10","6,7,3,7","1,1",-1
2110,"11,9","4,7,4,5",0,0
2111,"7,11,7,10","3,11,7","1,1",-1
2112,"2,10,9","10,10",2,1
2113,"8,3,8","10,10",2,-1
2114,"11,10","3,3,7,9",0,1
2115,"10,2,2,6","2,4,4,2,5","1,1,0",1
2116,"2,6","11,3,10,9",0,1
2117,"7,10,5","8,8,10",1,-1
2118,"5,11,11,7,9","4,11,3","1,1,1",-1
2119,"11,2,3,2,9,6","4,9,10","1,1,1,1",-1
2120,"10,6,5","5,4,5,10",1,1
2121,"4,10,10","6,6,10",1,-1
2122,"11,3,6","10,5,10",2,1
2123,"10,10","10,11",,-1
2124,"10,10","9,5,8",0,1
2125,"10,4,10","10,10",2,-1
2126,"5,3","10,10",0,-1
2127,"10,4,5,8","4,8,6","1,1",-1
2128,"11,6,10","10,9",2,-1
2129,"9,3,2,11,5","2,2,10,11,10","1,1,1,0",1
2130,"11,9","11,7",0,1
2131,"10,6,9","7,2,4,6",1,-1
2132,"9,4,2","9,4,8",2,-1
2133,"10,11","10,6,8",0,1
2134,"3,9,10","2,10,8",1,-1
2135,"10,10","5,10,8",0,1
2136,"8,10,10","3,10,6",1,-1
2137,"10,8,6","7,10",1,-1
2138,"10,10","8,9",0,1
2139,"8,3,10","10,10",2,1
2140,"10,4,3","10,5,4",2,-1
2141,"6,11,8,9","6,7,3,10","1,1",-1
2142,"10,5,10","3,10,10",1,-1
2143,"10,3,3","10,8",2,-1
2144,"6,9,5","10,5,7",2,1
2145,"3,2","7,10",0,-1
2146,"10,10","10,9",0,1
2147,"11,10","10,8",0,1
2148,"10,11","10,10",0,1
2149,"7,9,4","9,10","1,0",1
2150,"10,10","2,10,9",0,-1
2151,"6,6,8","4,8,6","1,0",1
2152,"2,2,9,10","4,7,10","1,1",-1
2153,"5,3,11","9,9",2,1
2154,"4,8,9","4,8,8",1,1
2155,"10,7,10","10,10",1,-1
2156,"2,4","10,10",0,-1
2157,"11,10","11,7",0,1
2158,"5,5,5,6","2,3,8,9","1,1",1
2159,"6,7,11,10","8,10","3,1,1",-1
2159,"6,10","8,10","3,1,1",-1
2160,"4,11,8","10,3,9",2,1
2161,"3,6,9","11,9",2,-1
2162,"9,3,10","10,10",2,-1
2163,"2,11,9","10,8",2,-1
2164,"9,11,6,10","3,11,3","1,1",-1
2165,"3,3,2,3,10","5,6,11,10","1,1,1",1
2166,"4,9,6,8","2,10,5","1,1",-1
2167,"6,10,10","3,5,8,4",1,-1
2168,"10,10","9,3,5",0,1
2169,"10,3,4","10,10",2,-1
2170,"11,10","10,7",0,1
2171,"10,2,10","10,10",2,-1
2172,"2,7","8,10",0,-1
2173,"3,10,2,10","5,2,8,10","1,1",-1
2174,"7,9,11","11,5,10,9",2,1
2175,"10,7,10","2,11,11,10,10",1,-1
2176,"11,7,4,10","2,10,9","1,1",-1
2177,"11,11,8","7,10","1,0",1
2178,"8,4,7","10,6,10",2,1
2179,"10,10,6","4,10,4",1,-1
2180,"2,10,7,10","7,3,5,3","1,1",-1
2181,"10,3,2,5,4","5,10,10","1,1,1",-1
2182,"10,11","10,10",0,1
2183,"5,6,8,11,8","5,7,5","1,1,1",-1
2184,"2,6,10","10,4,5",2,-1
2185,"10,9,10","9,10",1,-1
2186,"10,11,5,8","3,7,2,4,10","1,1",-1
2187,"10,8,10","2,10,11,11,4",1,-1
2188,"6,10,4,4","6,10,8","1,1",-1
2189,"10,2,10","8,9",1,-1
2190,"9,8,7","2,2,9,9",1,-1
2191,"2,10,7,4","5,6,11,4,10","1,1",-1
2192,"10,10,10","7,10",1,-1
2193,"5,10,7","8,10",1,-1
2194,"10,6,10","9,2,8",1,-1
2195,"9,6,10","10,5,4",2,-1
2196,"3,10,10","3,8,10",1,-1
2197,"4,10","11,10",,-1
2198,"7,10,10","2,5,6,10",1,-1
2199,"7,4","6,10,4",0,-1
2200,"10,9","11,7",0,1
2201,"10,5,6","2,8,9",1,1
2202,"6,5,4","10,2,6",2,-1
2203,"3,7,10","11,2,8","3,2",-1
2203,"3,6","11,2,8","3,2",-1
2204,"6,10,10","8,3,10",1,-1
2205,"9,10,10","9,6,10",1,-1
2206,"7,2","8,11",0,-1
2207,"9,2,10","4,4,3,4,5",1,1
2208,"10,7,3,10","4,3,10","1,1",-1
2209,"10,10","9,7,10",0,1
2210,"5,11,6,11,7,6","5,2,11","1,1,1,1",-1
2211,"6,3,3","10,6,8",2,1
2212,"2,6,8,8","2,4,11","1,1",-1
2213,"5,10,10","10,9",2,-1
2214,"7,2","6,3,10",0,-1
2215,"7,3,10,10","6,3,8","1,1",-1
2216,"3,11,7","10,10",2,1
2217,"10,10","10,10",0,0
2218,"10,7,10","5,10,10",1,-1
2219,"3,9,5,7","5,9,11,11,4","1,1",-1
2220,"10,7,7","5,2,3,10",1,-1
2221,"9,8,2","11,8",2,0
2222,"11,6","10,2,11,2,5",0,-1
2223,"4,2","10,2,10",0,1
2224,"10,7,5","10,4,11,10",1,-1
2225,"3,9,3","10,7",2,-1
2226,"10,10,4","5,5,4,7",1,-1
2227,"10,10","10,2,5",0,1
2228,"3,10,6","11,8",2,0
2229,"5,10,2,10","10,10","1,1",-1
2230,"10,2,2,4,10","2,4,8,11,2","1,1,1",-1
2231,"5,9,9","6,11",1,-1
2232,"7,5,10","6,2,10",1,-1
2233,"11,6,7,5,10","4,2,3,5,3","1,1,1",-1
2234,"11,10","3,6,10",0,1
2235,"11,9","11,8",0,1
2236,"10,5,9","7,10",1,-1
2237,"11,6","10,9",0,-1
2238,"10,11","7,2,10",0,1
2239,"10,11","10,2,6",0,1
2240,"7,10,10","8,3,7",1,-1
2241,"9,8,9","7,10",1,-1
2242,"5,2","10,2,10",0,1
2243,"10,11","3,7,5,8",0,1
2244,"10,5,10","8,4,10",1,-1
2245,"10,3,10","10,3,4",2,-1
2246,"10,9,10","5,8,9",1,-1
2247,"6,9,10","10,6,7",2,-1
2248,"10,5,10","5,7,4,4",1,-1
2249,"10,4,11,10","7,2,10","1,1",-1
2250,"9,10","8,9",0,1
2251,"10,2,10","6,8,11,3",1,-1
2252,"4,8,10","8,10",2,-1
2253,"7,11","9,3,4,10",0,1
2254,"4,10,10","10,4,5",2,-1
2255,"7,10","9,10",0,-1
2256,"9,10,10","3,5,9",1,-1
2257,"10,7","10,6,4",0,-1
2258,"6,10,2,5","8,5,7","1,1",-1
2259,"3,2,8,11,10","3,6,4,7","1,1,1",-1
2260,"5,8,3,7","8,3,10","1,1",-1
2261,"4,8,10","6,10,6",1,-1
2262,"9,11,8,8","5,3,4,3,7","1,1",-1
2263,"7,3,10,2","6,10,8","1,1",-1
2264,"2,7,2,11,11,11,6,10","7,10","3,1,1,1,1,1,1",-1
2264,"2,8","7,10","3,1,1,1,1,1,1",-1
2265,"7,10","11,10",,-1
2266,"6,10,8","10,2,10",2,-1
2267,"10,11","8,9",0,1
2268,"4,4","10,11",,-1
2269,"4,10,10","2,10,6",1,-1
2270,"10,7,10","10,6,3",2,-1
2271,"10,5,9","7,10",1,-1
2272,"8,6,10","8,10",1,-1
2273,"5,2,7,10","4,3,7,4","1,1",-1
2274,"4,2,7,3,7","6,3,9","1,1,1",-1
2275,"10,10,10","3,3,6,8",1,-1
2276,"10,2,10","10,8",2,-1
2277,"2,10,4","10,2,11,11,3",2,-1
2278,"8,4,10","11,8",2,-1
2279,"9,5,10","6,2,5,5",1,-1
2280,"6,10,10","2,10,10",1,-1
2281,"5,3,10,4","6,10,3","1,1",-1
2282,"10,11","8,11",0,1
2283,"10,2,3,2,10","6,8,10","1,1,1",-1
2284,"7,9,5","10,9",2,1
2285,"10,10,10","4,8,9",1,-1
2286,"7,9,10","5,9,10",1,-1
2287,"6,10,6","8,9",1,-1
2288,"4,4,2,8,10","4,5,7,10","1,1,1",-1
2289,"10,10","7,8,11,10",0,1
2290,"6,9,10","9,9",2,-1
2291,"10,10,5","3,4,10",1,-1
2292,"10,3,3,2,10","8,10","1,1,1",-1
2293,"8,7,11,3,10","4,9,2,2","1,1,1",-1
2294,"10,3,10","7,9,8",1,-1
2295,"10,2,10","11,2,7",2,-1
2296,"10,10,9","4,7,9",1,-1
2297,"7,6,7","10,10","3,2",0
2297,"7,10","10,10","3,2",-1
2298,"10,5,10","10,3,5",2,-1
2299,"10,11","10,3,10",0,1
2300,"5,4","8,9",0,-1
2301,"11,8,6,4,10","2,10,6","1,1,1",-1
2302,"3,10,10","5,3,11",1,-1
2303,"2,6","7,5,4,10",0,1
2304,"8,10,8","9,9",1,-1
2305,"10,10","10,10",0,0
2306,"5,4,4,7,7","2,10,5","1,1,1",-1
2307,"5,8,10","9,2,4,5",2,-1
2308,"3,4","11,4,7,11,9",0,1
2309,"6,6,11,2,10","7,11","1,1,1",-1
2310,"5,10,11","10,8","3,2",-1
2310,"5,9","10,8","3,2",-1
2311,"5,6,2,8","6,6,10","1,1",1
2312,"11,5,8,10","7,2,7,7","1,1",-1
2313,"5,10,3,6","6,10,2","1,1",-1
2314,"10,2,3","10,7",2,-1
2315,"2,3,2,3,4,7","2,10,10","1,1,1,1",1
2316,"4,10,10","4,10,11,7",1,-1
2317,"9,11,2,7,7","3,10,10","1,1,1",-1
2318,"10,10,9","10,5,4",1,-1
2319,"9,10,9","4,10,10",1,-1
2320,"10,10,3","8,10",1,-1
2321,"5,11,4,3,5,10","7,4,9","1,1,1,1",-1
2322,"10,4,4,10","4,11,5","1,1",-1
2323,"6,7,8","10,6,10",2,1
2324,"10,10,2","6,3,11",1,-1
2325,"10,3,11,2,5","5,9,10","1,1,1",1
2326,"8,3,2","11,8","3,2",-1
2326,"8,6","11,8","3,2",-1
2327,"8,10,10","10,10",1,-1
2328,"10,5,6","8,10",1,1
2329,"2,10,10","6,2,8,6",1,-1
2330,"8,11,3","9,2,10","1,0",-1
2331,"10,9,10","4,10,9",1,-1
2332,"8,10,4","7,3,6,3",1,-1
2333,"10,6,10","7,6,4",1,-1
2334,"9,10,6","9,6,5",1,-1
2335,"11,10,11,8,3","5,6,10","1,1,1",-1
2336,"10,7,4","7,10",1,1
2337,"3,4,2,9,10","5,3,8,11","1,1,1",-1
2338,"7,10,10","8,2,10",1,-1
2339,"11,2,6,10,10","3,5,3,5,3","1,1,1",-1
2340,"9,6,7","10,5,6",2,-1
2341,"10,7,7","11,8",2,-1
2342,"5,10,10","10,10",2,-1
2343,"5,10,3","10,4,10",2,1
2344,"10,8,7","5,10,6",1,-1
2345,"3,11,5","10,10",2,-1
2346,"5,3","11,10",,-1
2347,"5,10,6","10,9",2,1
2348,"10,10,10","10,6,11",1,-1
2349,"6,7,8","2,9,10",1,0
2350,"3,10,9","7,9,8",1,-1
2351,"9,10,5","7,10",1,-1
2352,"3,8","10,11",,-1
2353,"10,3,10","4,8,3,2",1,-1
2354,"6,9","10,11",,-1
2355,"5,3","7,9,9",0,1
2356,"10,6,10","9,2,2,4",1,-1
2357,"6,10,10","10,10",2,-1
2358,"8,10,4","11,7",2,-1
2359,"5,8,2,10","4,8,10","1,1",-1
2360,"6,7,10","4,8,10",1,-1
2361,"10,10,7","10,4,7",1,-1
2362,"10,10,10","10,6,10",1,-1
2363,"5,2","10,7",0,-1
2364,"5,11,3,3,7,9","4,2,10,11","1,1,1,1",-1
2365,"8,7,10","6,5,10",1,-1
2366,"11,6,4","7,9,4",1,1
2367,"6,9,2","10,4,9",2,1
2368,"3,6,2","10,5,11,7",2,1
2369,"8,10,7","10,7",1,-1
2370,"2,11,10","10,5,4",2,-1
2371,"5,10,4,6","5,11,11","1,1",-1
2372,"11,4,10","10,4,2,3",2,-1
2373,"9,10,2","11,4,10,10",2,1
2374,"11,9,8,8","5,11,9,10","1,1",-1
2375,"10,2","11,10",,-1
2376,"3,11,10,2,3,10","7,9,4","1,1,1,1",-1
2377,"5,3,10,10","5,6,6","1,1",-1
2378,"10,3,10","8,9",1,-1
2379,"10,8,3","10,10",1,1
2380,"4,10,6","11,7",2,1
2381,"10,6,4,4","10,9","1,1",-1
2382,"5,2","11,10",,-1
2383,"2,10,10","10,7",2,-1
2384,"10,8,10","10,9",1,-1
2385,"4,3,5,10","3,10,3,10","1,1",-1
2386,"6,6,4,11,9","3,8,3,2,3","1,1,1",-1
2387,"6,5","10,11",,-1
2388,"4,2,6,7,4","3,6,11","1,1,1",-1
2389,"6,10,8","10,10",1,-1
2390,"3,6,10","10,10",2,-1
2391,"3,10,10","8,10",1,-1
2392,"4,2,5,11,9","5,2,7,10","1,1,1",1
2393,"5,2,6,8","4,2,10,10","1,1",1
2394,"4,9,10","7,2,5,10",1,-1
2395,"10,7,5","6,3,10",1,-1
2396,"8,10,8","3,10,10",1,-1
2397,"5,8,2,10","7,2,6,10","1,1",-1
2398,"9,4,10","6,3,10",1,-1
2399,"10,2,5,5","6,11","1,1",-1
2400,"9,10,10","2,10,11,3,10",1,-1
2401,"10,10,9","10,5,9",1,-1
2402,"10,3,9","4,9,6",1,-1
2403,"8,10,10","9,10",1,-1
2404,"11,7","11,10",,-1
2405,"10,5,10","11,9",2,-1
2406,"6,3,10","11,8","3,2",0
2406,"6,5","11,8","3,2",-1
2407,"10,10,7","10,3,6",1,-1
2408,"11,10","7,11",0,1
2409,"8,10,11,9","4,7,4,10","1,1",-1
2410,"4,10,7","11,5,9,5",2,1
2411,"9,8,9","10,9",2,-1
2412,"5,10,9","5,10,2",1,-1
2413,"5,5,7,10","6,5,2,8","1,1",-1
2414,"8,8","11,10",,-1
2415,"10,4,10","10,10",2,-1
2416,"10,7,8","11,2,10,7",2,-1
2417,"3,11,2,10,9","6,11","1,1,1",-1
2418,"7,7,10","2,10,4,11",1,-1
2419,"10,2,2,11,10","6,2,2,10","1,1,1",-1
2420,"3,10,10","11,3,4",2,-1
2421,"10,7,9","7,4,3,10",1,-1
2422,"10,5,6","9,10",1,1
2423,"10,6,3,3","4,10,2,8","3,1,1",-1
2423,"10,8","4,10,2,8","3,1,1",1
2424,"3,4,7,4,10","5,10,10","1,1,1",-1
2425,"4,10,5,6","5,10,11,2","1,1",-1
2426,"10,3,7","5,6,4,10","1,0",1
2427,"10,2,10","6,10,8",1,-1
2428,"10,2,5,7","9,8","1,1",-1
2429,"5,10,11,5","4,7,6","1,1",1
2430,"9,10,9","3,9,9",1,-1
2431,"5,10,11,3,4","10,10","1,1,1",-1
2432,"6,7,10","2,3,6,7",1,-1
2433,"10,10,9","10,8",1,-1
2434,"9,4,2,2,10","3,7,4,11,7","1,1,1",-1
2435,"10,7,11,10","5,4,5,8","1,1",-1
2436,"10,10,5","4,3,5,10",1,-1
2437,"8,10,11,3","10,5,6","1,1",-1
2438,"6,2","10,8",0,-1
2439,"8,10,10","9,10",1,-1
2440,"10,10,7","10,4,10",1,-1
2441,"6,5,11,10","2,8,6,2","1,1",-1
2442,"10,7,2,5","3,3,10,10","1,1",-1
2443,"10,8,10","6,11",1,-1
2444,"10,9,10","6,8,10",1,-1
2445,"10,11,10","4,10,9",1,1
2446,"2,5","10,8",0,-1
2447,"6,11,4","10,6,11",1,1
2448,"5,11,9,10","2,10,7","1,1",-1
2449,"10,7,4","2,9,9",1,1
2450,"4,3","10,10",0,-1
2451,"11,9,3,8","8,2,11","1,1",0
2452,"3,6,10,4","6,10,9","1,1",-1
2453,"9,10,10","5,11,10,3",1,-1
2454,"5,10,6","8,10",1,1
2455,"7,4,2,10","8,2,8","1,1",-1
2456,"7,3,10","10,8",2,1
2457,"10,6,10","6,8,4",1,-1
2458,"3,9,10","11,4,2",2,-1
2459,"2,4","8,5,10",0,1
2460,"2,10,5,10","7,6,9","3,1,1",-1
2460,"2,2","7,6,9","3,1,1",1
2461,"2,7,10,10","5,6,3,2,9","1,1",-1
2462,"8,4,4,10","10,5,9","1,1",-1
2463,"11,10,10","6,8,6",1,1
2464,"7,8,9","10,4,10",1,-1
2465,"10,10,2","5,9,4",1,-1
2466,"10,2,6,10","10,4,3","1,1",-1
2467,"8,4,11","11,6",2,-1
2468,"11,8,10,3","2,5,7,8","1,1",-1
2469,"4,3,5,10","5,2,5,7","1,1",-1
2470,"3,9,10","10,3,4",1,-1
2471,"5,10,7","6,6,10",1,-1
2472,"10,11","11,4,9,6",0,1
2473,"10,10","2,10,10",0,1
2474,"5,10,11,7","10,10","1,1",-1
2475,"9,9,3","11,11,10,5",1,1
2476,"11,10","7,5,9",0,0
2477,"10,10","10,10",0,0
2478,"4,2,10,7","2,10,3,10","1,1",-1
2479,"10,3","11,10",,-1
2480,"8,7,7","7,3,9",1,-1
2481,"6,2,6,10","7,10","1,1",-1
2482,"10,11","5,8,10",0,1
2483,"6,10,2,6","10,10","1,1",-1
2484,"10,10","10,8",0,1
2485,"10,8,2","3,5,8,3","1,0",1
2486,"10,10","8,3,11,10",0,1
2487,"10,10","11,3,10,6",0,0
2488,"3,4,10,9","2,3,10,10","1,1",-1
2489,"7,7,10","4,10,9",1,-1
2490,"9,10","11,11,8",0,-1
2491,"6,3,10","5,4,11","1,0",-1
2492,"10,10","9,10",0,1
2493,"5,10,10","9,7,10",1,-1
2494,"3,11,2,10,10","6,4,10","1,1,1",-1
2495,"11,8,3,9","9,10","1,1",1
2496,"2,10,8","10,4,10","1,0",1
2497,"10,2,8","4,4,3,8","1,0",1
2498,"10,3,10","10,10",1,-1
