round,player_hand,dealer_hand,actions,reward
2709,"2,2","10,11",,-1
2710,"2,10,11","10,10",2,-1
2711,"4,10,10","10,7",2,-1
2712,"10,10","7,4,11,11,4",0,1
2713,"4,7","4,9,11,10",0,1
2714,"4,6,10","8,6,3",2,1
2715,"7,3,9","10,10",2,-1
2716,"5,10,7","11,11,4,10,2",2,-1
2717,"5,11,5","10,9",2,1
2718,"8,10,7","10,2,9",2,-1
2719,"6,5,7","10,5,9","3,2",1
2719,"6,8","10,5,9","3,2",1
2720,"9,8,6","7,10",1,-1
2721,"11,10","5,8,6",0,1
2722,"7,5,6","7,3,3,3,10",2,1
2723,"10,9","10,6,10",0,1
2724,"10,2,9","9,10",2,1
2725,"10,2,4,2,5","2,2,10,3","1,1,1",-1
2726,"5,10,5","6,9,7","1,0",1
2727,"4,9,10","4,6,9",1,-1
2728,"3,10,2","8,4,3,7",2,1
2729,"10,10","11,7",0,1
2730,"2,8","3,5,7,4",0,-1
2731,"10,11","8,4,10",0,1
2732,"10,2,2","10,6,8",2,1
2733,"6,10,10","10,5,10",2,-1
2734,"2,10,3","9,10",2,-1
2735,"10,6","10,11",,-1
2736,"8,7,9","8,11",2,-1
2737,"11,6,8,6","2,3,11,5","1,1",0
2738,"3,9,3","6,7,9",2,1
2739,"6,10,7","7,10",1,-1
2740,"3,7,9","10,10",2,-1
2741,"5,2","3,10,10",0,1
2742,"10,5,3,3","6,7,2,9","1,1",1
2743,"4,3","5,10,2",0,-1
2744,"10,5,7","11,4,7,4,4",2,-1
2745,"10,10","4,3,3,6,10",0,1
2746,"4,10,10","10,10",2,-1
2747,"10,4,7","11,3,11,5",2,1
2748,"11,10","9,9",0,1
2749,"9,5,11","10,3,4",2,-1
2750,"10,10","8,10",0,1
2751,"8,4,10","7,5,10",2,-1
2752,"10,10","4,11,7,8",0,0
2753,"9,8,2","5,5,7","1,0",1
2754,"3,10,7","3,10,8","1,0",-1
2755,"10,10","11,10",,-1
2756,"4,10,2","10,6,2",2,-1
2757,"6,10,2","10,10",2,-1
2758,"11,5,11,10,5","7,6,10","1,1,1",-1
2759,"11,5,10,10","5,9,9","1,1",-1
2760,"10,8,11,3","6,8,10","1,1",-1
2761,"10,4,8","3,7,10",1,-1
2762,"9,10,5","8,10",1,-1
2763,"9,7","11,10",,-1
2764,"10,4,4","11,6","3,3,2",1
2764,"10,11","11,6","3,3,2",1
2764,"10,2","11,6","3,3,2",-1
2765,"5,11,3","10,5,9","3,2",1
2765,"5,5","10,5,9","3,2",1
2766,"5,6,2","9,10",2,-1
2767,"3,8","4,5,7,5",0,-1
2768,"10,11","8,8,10",3,1
2768,"10,2","8,8,10",3,1
2769,"3,7,10","9,2,10",2,-1
2770,"11,2,2","11,3,10,7",2,-1
2771,"7,11,5","8,10","1,0",-1
2772,"4,10,11","7,2,2,11,5",2,-1
2773,"9,10,6","5,10,10",1,-1
2774,"6,10,7","10,10",2,-1
2775,"10,10","10,10",0,0
2776,"4,8,3","10,6,7",2,1
2777,"2,9,10","7,10",2,1
2778,"9,8,11,10","8,5,9","1,1",-1
2779,"10,10","11,11,5",0,1
2780,"10,6,4","9,11",2,0
2781,"7,10,10","10,10",2,-1
2782,"5,3,10","6,10,10",2,1
2783,"10,4,9","6,10,10",1,-1
2784,"2,8","10,11",,-1
2785,"10,6,3,4","5,9,6","1,1",-1
2786,"10,4,10","9,7,4",2,-1
2787,"10,4,2","9,10",2,-1
2788,"3,4,6","10,9",2,-1
2789,"10,3,10","6,11",2,-1
2790,"7,5,10","4,9,6",1,-1
2791,"7,10,10","10,10",2,-1
2792,"8,4,7,2","2,2,3,6,9","1,1",1
2793,"4,10,3","11,9",2,-1
2794,"3,8,8","10,8",2,1
2795,"4,3,10","7,10",2,0
2796,"3,7","4,8,7",0,-1
2797,"10,4,8","3,2,8,9",1,-1
2798,"2,10,2","10,7",2,-1
2799,"10,8,10","2,8,10",1,-1
2800,"8,8","11,10",,-1
2801,"5,10,4","9,8",2,1
2802,"4,10,7","10,10",2,1
2803,"11,3,10","7,10",2,-1
2804,"10,10","6,10,11",0,1
2805,"7,9,10","5,10,11,8",1,-1
2806,"10,3,10","11,6",2,-1
2807,"10,8,10","8,6,10",1,-1
2808,"9,2,10","3,10,7",1,1
2809,"8,11","10,5,9",0,1
2810,"6,5,6","10,3,5",2,-1
2811,"6,7,10","4,10,5",1,-1
2812,"7,11,10,3","3,10,9","1,1",1
2813,"10,3,5","8,10",2,0
2814,"3,8","4,3,10",0,-1
2815,"2,4","4,4,10",0,-1
2816,"10,11","9,6,9",0,1
2817,"7,10,10","10,10",2,-1
2818,"10,4,9","10,10",2,-1
2819,"10,6,10","5,2,3,10",1,-1
2820,"8,4,10","10,10",2,-1
2821,"9,10","8,8,5",0,-1
2822,"2,9,9","6,10,2",2,1
2823,"10,9,5","4,2,6,4,4",1,-1
2824,"5,6,5","7,3,2,11,3,6",2,1
2825,"6,10,2,8","3,10,5","1,1",-1
2826,"10,8,7","6,10,11",1,-1
2827,"10,11","4,10,7",0,0
2828,"10,7,5","7,5,5",1,-1
2829,"10,11","4,10,11,11,7",0,1
2830,"2,5,10","9,10","3,2",-1
2830,"2,10","9,10","3,2",-1
2831,"10,11","4,3,11",0,1
2832,"2,7,10","7,10",2,1
2833,"10,8,10","6,4,10",1,-1
2834,"9,7,4","4,11,5","1,0",0
2835,"10,10","5,4,10",0,1
2836,"7,10,10","3,6,8","3,1",-1
2836,"7,8","3,6,8","3,1",-1
2837,"2,5,10","9,11",2,-1
2838,"2,10,10","6,8,8",2,-1
2839,"10,4,2","7,3,4,8",2,1
2840,"9,10","10,11",,-1
2841,"10,10","8,10",0,1
2842,"10,3,10","4,10,7",1,-1
2843,"10,6,10","9,11",2,-1
2844,"3,6,7","10,10",2,-1
2845,"2,6","2,2,9,9",0,1
2846,"11,3,9","6,6,2,5","1,0",-1
2847,"11,2,10","6,3,11",2,-1
2848,"11,3,5","11,9",2,-1
2849,"10,7,10","9,2,9",2,-1
2850,"8,10","10,8",0,0
2851,"10,8","11,8",0,-1
2852,"6,9,10","10,4,11,6",2,-1
2853,"10,11","5,10,6",0,0
2854,"9,8,2","6,8,11,2","1,0",1
2855,"10,10","3,2,7,11,6",0,1
2856,"10,3,10","2,10,8",1,-1
2857,"3,8,10","7,7,5",2,1
2858,"9,4,10","10,7",2,-1
2859,"7,5,5","10,10","3,2",-1
2859,"7,3","10,10","3,2",-1
2860,"5,4","2,6,10",0,-1
2861,"10,5,8","9,7,7",2,-1
2862,"10,9","10,8",0,1
2863,"2,7,3","7,5,7",2,-1
2864,"7,10","10,10",0,-1
2865,"6,10,10","10,10",2,-1
2866,"9,10","8,11",0,0
2867,"10,10","2,6,8,9",0,1
2868,"10,10","4,9,9",0,1
2869,"7,5,10","5,9,5",2,-1
2870,"3,11,2","11,2,11,7",2,-1
2871,"10,6,5","10,7",2,1
2872,"3,4","4,11,8,2,3",0,-1
2873,"11,6","10,6,3",0,-1
2874,"10,10","5,10,4",0,1
2875,"10,5,2,5","2,10,10","1,1",-1
2876,"2,10,10","2,10,10",1,-1
2877,"4,10,10","4,11,7,2,2,7",1,-1
2878,"11,10","5,10,10",0,1
2879,"4,6,10","11,8",2,1
2880,"10,6,10","8,4,10",1,-1
2881,"5,10,10","10,6,7",2,-1
2882,"4,10,5","4,4,10","1,0",1
2883,"8,9,4","8,6,10",1,1
2884,"3,10,3","6,2,10",2,-1
2885,"9,3,6,10","2,7,3,11,5","1,1",-1
2886,"11,10","10,10",0,1
2887,"5,9,6","10,10",2,0
2888,"8,10,10","2,3,3,10",1,-1
2889,"11,7,11","3,4,6,9","1,0",1
2890,"10,7,10","4,10,10",1,-1
2891,"5,10,10","4,7,10",1,-1
2892,"4,10,9","7,3,10",2,-1
2893,"10,3,4","10,3,3,9",2,1
2894,"2,4","2,10,2,11,5",0,-1
2895,"10,7","9,7,5",0,-1
2896,"6,8,2","9,10",2,-1
2897,"5,4,8","6,7,6",2,-1
2898,"8,9,10","6,10,6",1,-1
2899,"2,9,7","10,2,10",2,1
2900,"6,4,11","10,6,5",2,0
2901,"6,10,4","9,10",2,1
2902,"5,10,11,7","5,5,6,10","1,1",-1
2903,"3,9,11","6,8,11,10",2,1
2904,"11,5,10,10","8,3,10","1,1",-1
2905,"3,8","4,10,8",0,1
2906,"4,11,10","10,8",2,-1
2907,"11,10","10,2,3,10",0,1
2908,"3,8,10","10,9",2,1
2909,"2,3","3,10,5",0,-1
2910,"9,7,11,11,8","2,4,10,8","1,1,1",-1
2911,"3,4","10,11",,-1
2912,"11,2,10","8,5,11,8",2,1
2913,"10,8,3","6,10,5",1,0
2914,"9,11","9,7,11",0,1
2915,"6,10,7","10,10",2,-1
2916,"6,3","4,10,5",0,-1
2917,"10,7,5","9,10",1,-1
2918,"6,10,2","10,4,3",2,1
2919,"8,2,10","10,6,10",2,1
2920,"10,8","9,9",0,0
2921,"10,10","10,7",0,1
2922,"10,9","4,2,6,10",0,1
2923,"6,11,10,8","7,10","1,1",-1
2924,"6,8,8","8,10",2,-1
2925,"4,5,3","11,7",2,-1
2926,"10,5,11,2","10,6,5","1,1,0",-1
2927,"4,7,10","5,10,3",2,1
2928,"4,10,4","9,9",2,0
2929,"2,10,10","10,10",2,-1
2930,"10,5,3","8,11",2,-1
2931,"6,3,10","7,4,6",2,1
2932,"4,8","11,10",,-1
2933,"2,10,9","8,9",2,1
2934,"5,9,7","4,10,5",1,1
2935,"5,10,6","8,3,6",2,1
2936,"3,9,11","8,9",2,-1
2937,"11,10","9,7,11",3,1
2937,"11,10","9,7,11",3,1
2938,"10,6","11,10",,-1
2939,"2,8","3,7,5,10",0,1
2940,"10,8,3","6,10,2",1,1
2941,"10,8,5","5,4,8",1,-1
2942,"3,6,10","10,9",2,0
2943,"2,10,10","10,10",2,-1
2944,"2,3","11,4,10,2",0,-1
2945,"4,10,10","10,2,10",2,-1
2946,"4,8,10","9,10",2,-1
2947,"9,10","8,3,7",0,1
2948,"9,7,10","11,4,2",2,-1
2949,"6,11,10,7","3,10,9","1,1",-1
2950,"8,8,4","7,10","1,0",1
2951,"8,2","2,10,4,10","3,0",1
2951,"8,2","2,10,4,10","3,0",1
2952,"10,10","4,9,7",0,0
2953,"2,9,10","2,11,8",1,0
2954,"3,10,11","9,10",2,-1
2955,"10,5,7","10,3,2,10",2,-1
2956,"10,10","10,4,10",0,1
2957,"7,5,9","10,3,2,8",2,1
2958,"11,9","10,6,10",0,1
2959,"2,7,7","9,10",2,-1
2960,"8,6,3","10,2,5",2,0
2961,"5,7,8","5,2,7,7",2,-1
2962,"3,6,5","4,6,9",2,-1
2963,"8,3,7","4,2,5,2,10",2,1
2964,"10,9","6,10,2",0,1
2965,"11,10","10,11",,0
2966,"10,4,4","10,10",2,-1
2967,"10,6,4","10,10",2,0
2968,"10,10","6,10,6",0,1
2969,"10,10","10,10",0,0
2970,"6,11","10,10",0,-1
2971,"2,11,3","7,4,10",2,-1
2972,"11,5,10,10","4,10,5","1,1",-1
2973,"10,10","7,3,4,2,5",0,-1
2974,"11,4,2,4","2,10,7","1,1",1
2975,"3,9,10","10,6,11",2,-1
2976,"6,3,8","10,7",2,0
2977,"10,3","2,8,11",0,-1
2978,"9,8,6","10,4,2,10",2,-1
2979,"11,10","9,2,4,10",0,1
2980,"11,7,6","9,11","1,0",-1
2981,"5,2,4","10,10",2,-1
2982,"10,7,6","4,10,9",1,-1
2983,"10,5,10","10,3,4",2,-1
2984,"11,10","5,2,8,10",0,1
2985,"7,2,7","7,10",2,-1
2986,"10,2,9","10,10",2,1
2987,"4,11,10,10","7,3,3,7","1,1",-1
2988,"6,9,10","10,8","3,2",-1
2988,"6,10","10,8","3,2",-1
2989,"10,11","11,8",0,1
2990,"2,5,10","6,3,10",2,-1
2991,"5,11,11,2,9,10","3,9,8","1,1,1,1",-1
2992,"11,2,10","10,10",2,-1
2993,"7,10,2","10,5,7",2,1
2994,"10,10","6,4,6,10",0,1
2995,"4,9,10","10,9",2,-1
2996,"10,10","10,7",0,1
2997,"11,10","10,11",,0
2998,"4,10,10","10,10","3,2",-1
2998,"4,9","10,10","3,2",-1
2999,"10,8,9","5,11,6,2,9",1,-1
3000,"10,4","2,5,4,3,3","3,3,0",-1
3000,"10,2","2,5,4,3,3","3,3,0",-1
3000,"10,6","2,5,4,3,3","3,3,0",-1
3001,"10,2,7","9,10",2,0
3002,"10,6,9","4,10,10",1,-1
3003,"3,6,2","11,11,6",2,-1
3004,"4,2","9,9",0,-1
3005,"10,9,4","5,3,11",1,-1
3006,"3,11","2,3,4,5,2,5",0,-1
3007,"8,5,11,5,5","3,10,5","1,1,1",-1
3008,"6,7,8","5,11,7,7",1,1
3009,"10,5,6","4,10,8","3,3,1",1
3009,"10,7","4,10,8","3,3,1",1
3009,"10,9","4,10,8","3,3,1",1
3010,"10,8,10","7,2,2,10",1,-1
3011,"11,8","10,4,10",0,1
3012,"2,10,10","10,2,5",2,-1
3013,"10,10","8,9",0,1
3014,"8,4,8","10,10",2,0
3015,"6,5,10","6,10,10",2,1
3016,"6,11,10","11,3,10,5",2,-1
3017,"10,5,2,10","4,4,2,10","3,1,1",-1
3017,"10,2","4,4,2,10","3,1,1",-1
3018,"11,7,11,2","5,4,7,7","1,1",1
3019,"11,8,5","2,5,9,5","1,0",-1
3020,"2,3","5,5,10",0,-1
3021,"3,8,9","11,4,9,9",2,1
3022,"4,3","8,7,7",0,1
3023,"10,10","10,5,4",0,1
3024,"10,8","10,10",0,-1
3025,"9,11","9,11",0,0
3026,"11,5,11,10,4","8,10","1,1,1",1
3027,"8,10","10,9",0,-1
3028,"10,9","10,6,6",0,1
3029,"10,10","9,3,6",0,1
3030,"8,4,8","10,8",2,1
3031,"10,4,5,7","3,9,10","3,1,1",-1
3031,"10,10","3,9,10","3,1,1",1
3032,"2,10,10","4,4,8,9",1,-1
3033,"6,9","11,10",,-1
3034,"6,2,3","10,6,3",2,-1
3035,"8,4,3","10,10",2,-1
3036,"9,10,11","8,7,10","1,0",1
3037,"7,5,4,10","3,8,7","1,1",-1
3038,"3,10,10","3,5,6,5",1,-1
3039,"9,11","3,3,5,7",0,1
3040,"8,11,4","7,5,9","1,0",-1
3041,"10,10","9,6,10",0,1
3042,"3,2","10,10",0,-1
3043,"10,9,9","6,10,6",1,-1
3044,"9,6,7","11,3,3",2,-1
3045,"2,3","8,10",0,-1
3046,"4,7,11","10,7","3,2",-1
3046,"4,10","10,7","3,2",-1
3047,"10,2,4","7,9,10",2,1
3048,"10,9","10,11",,-1
3049,"10,5,11,10","4,8,6","1,1",-1
3050,"10,10","10,6,2",0,1
3051,"6,7,2","7,2,10",2,-1
3052,"5,7,10","5,8,10",2,-1
3053,"3,4","11,7",0,-1
3054,"10,2,4","8,2,5,5",2,-1
3055,"10,2,2","10,5,8",2,1
3056,"10,5,10","7,4,8",1,-1
3057,"10,10","6,9,11,6",0,1
3058,"4,10,8","10,7",2,-1
3059,"3,6,8","10,10",2,-1
3060,"3,6,9","8,4,9",2,-1
3061,"10,8","10,10",0,-1
3062,"9,11","6,3,10",0,1
3063,"2,4","10,7",0,-1
3064,"6,5,2","7,11","3,2",-1
3064,"6,4","7,11","3,2",-1
3065,"11,3,10,6","2,6,7,9","1,1,0",1
3066,"7,10,8","3,7,7",1,-1
3067,"9,11","8,4,10",0,1
3068,"5,10,10","10,9",2,-1
3069,"8,9,10","6,10,2",1,-1
3070,"3,7,9","10,3,2,6","3,2",-1
3070,"3,9","10,3,2,6","3,2",-1
3071,"2,5","10,11",,-1
3072,"2,10,5","5,10,5",2,-1
3073,"9,11","10,11",,-1
3074,"7,10,8","10,10",2,-1
3075,"8,10,10","7,10",1,-1
3076,"10,4,10","10,6,11",2,-1
3077,"11,10","11,4,2",0,1
3078,"8,9,5","9,3,10",1,-1
3079,"10,10","10,10",0,0
3080,"4,7","4,7,10","3,0",-1
3080,"4,6","4,7,10","3,0",-1
3081,"3,5","10,6,5",0,-1
3082,"7,2,4","6,10,10",2,1
3083,"11,10","2,7,6,10",0,1
3084,"2,9,2","10,2,9",2,-1
3085,"9,10","9,4,10",0,1
3086,"10,10","10,11",,-1
3087,"9,10,3","7,10",1,-1
3088,"10,7,5","5,10,4",1,-1
3089,"11,3,7","8,3,11,8",2,1
3090,"5,3","10,10",0,-1
3091,"10,3","10,11",,-1
3092,"4,2","6,10,9",0,1
3093,"3,7","11,2,6",0,-1
3094,"11,4,2","8,5,3,4",2,-1
3095,"10,9,2","11,8",2,1
3096,"7,4,3","5,8,7",2,-1
3097,"10,4,10","10,3,8","3,3,3,2",-1
3097,"10,8","10,3,8","3,3,3,2",-1
3097,"10,11","10,3,8","3,3,3,2",0
3097,"10,5","10,3,8","3,3,3,2",-1
3098,"4,10,4,7","3,4,8,10","1,1",-1
3099,"6,3","2,3,5,5,4",0,-1
3100,"8,9,10","8,6,11,5","3,1",-1
3100,"8,7","8,6,11,5","3,1",-1
3101,"10,11","10,8",0,1
3102,"10,7,10","9,3,10",2,-1
3103,"2,4","5,6,10",0,-1
3104,"10,9,11,10","3,3,11","3,3,1,1",-1
3104,"10,6","3,3,11","3,3,1,1",-1
3104,"10,5","3,3,11","3,3,1,1",-1
3105,"2,8","2,2,5,10",0,-1
3106,"11,9","6,6,11,10",0,1
3107,"10,6,8","5,9,2,5","3,3,1",-1
3107,"10,11","5,9,2,5","3,3,1",0
3107,"10,6","5,9,2,5","3,3,1",-1
3108,"3,9,10","6,10,9",2,-1
3109,"3,2","10,8","3,0",-1
3109,"3,9","10,8","3,0",-1
3110,"2,10,8","11,11,10,11,4",2,1
3111,"7,11,7","10,10",2,-1
3112,"6,7,8","10,3,5",2,1
3113,"6,10,10","10,10",2,-1
3114,"10,10","10,4,9",0,1
3115,"4,3","8,10",0,-1
3116,"4,10,7","6,5,6",1,1
3117,"3,6","4,3,10",0,-1
3118,"10,3,5,5","4,10,3","1,1",-1
3119,"2,10,5","10,2,6",2,-1
3120,"10,3,9","5,11,4",1,-1
3121,"8,10,9","10,6,5",2,-1
3122,"5,10,10","10,10",2,-1
3123,"7,10,7","10,2,10",2,-1
3124,"10,4,11","10,10",2,-1
3125,"10,6,10","4,11,6",1,-1
3126,"9,8,2,7","7,6,10","1,1",-1
3127,"10,7,9","4,5,6,10","3,1",-1
3127,"10,10","4,5,6,10","3,1",1
3128,"7,10,9","7,10",1,-1
3129,"8,4,10","8,5,10",2,-1
3130,"11,9","6,9,8",0,1
3131,"8,10,5","10,7",2,-1
3132,"4,11,10","8,6,7",2,-1
3133,"10,4,10","10,10",2,-1
3134,"11,10","10,9",0,1
3135,"9,5,5","10,5,2",2,1
3136,"4,7","4,8,10",0,1
3137,"3,10,9","4,11,11,8,10",1,-1
3138,"10,9","11,7",0,1
3139,"10,3,5","10,6,4",2,-1
3140,"7,9","11,10",,-1
3141,"10,11","3,7,10",3,1
3141,"10,6","3,7,10",3,-1
3142,"9,4,10","3,7,2,10",1,-1
3143,"10,10","2,9,8",0,1
3144,"6,10,9","8,4,2,3",1,-1
3145,"10,11","9,10",0,1
3146,"8,10,8","5,4,7,10",1,-1
3147,"11,4","11,10",,-1
3148,"9,10","4,4,10","3,0",1
3148,"9,10","4,4,10","3,0",1
3149,"2,6","3,8,6",0,-1
3150,"10,7","10,5,10",0,1
3151,"8,2,7","9,3,10",2,1
3152,"10,9,4","10,9",1,-1
3153,"3,5","2,10,10",0,1
3154,"3,10,11,7","3,10,4","1,1",1
3155,"8,10","10,10",0,-1
3156,"3,10,11","10,10",2,-1
3157,"7,3,10","10,4,10",2,1
3158,"10,8,5","2,10,3,10",1,-1
3159,"10,7,6","7,10",1,-1
3160,"10,6,4","7,10","1,0",1
3161,"3,10,5","10,2,10",2,1
3162,"9,2,10","10,10",2,1
3163,"6,4,10","11,6",2,1
3164,"5,10,11","10,3,5",2,-1
3165,"3,2","7,7,10",0,1
3166,"8,3,9","9,9",2,1
3167,"10,2,6","10,10",2,-1
3168,"6,5,2","4,6,10",2,-1
3169,"8,5,11,6","4,6,6,7","1,1,0",1
3170,"10,5,5","10,2,10",2,1
3171,"5,2","5,10,10",0,1
3172,"10,4,10","10,7",2,-1
3173,"2,10,4","6,10,5","3,2",-1
3173,"2,8","6,10,5","3,2",-1
3174,"10,11","6,10,3",0,1
3175,"10,10","3,10,7",0,0
3176,"8,10","11,9",0,-1
3177,"4,11,10,3,10","7,10","1,1,1",-1
3178,"8,7,3","11,4,10,6",2,-1
3179,"8,10,8","10,8",2,-1
3180,"10,2,5","9,8",2,0
3181,"4,11,10,9","2,11,6","1,1",-1
3182,"10,11","8,11",0,1
3183,"11,8,5","7,3,6,3","1,0",-1
3184,"10,3,10","10,10",2,-1
3185,"4,10,10","6,11",1,-1
3186,"11,10","9,9",0,1
3187,"4,9,4","6,10,7",2,1
3188,"4,11,10,10","7,2,10","1,1",-1
3189,"7,10,10","10,6,4",2,-1
3190,"10,8","11,9",0,-1
3191,"10,3,5,10","2,9,10","1,1",-1
3192,"10,10","5,10,10",0,1
3193,"10,7,4","3,10,8",1,0
3194,"5,10,2,10","7,6,2,5","1,1",-1
3195,"2,6,10","7,2,7,10",2,1
3196,"6,10,11,10","7,10","1,1",-1
3197,"9,6,10","10,10",2,-1
3198,"7,8,4","8,8,4",2,-1
3199,"4,8,2,3,7","2,10,5","1,1,1",-1
3200,"10,9,5","5,10,11,8",1,-1
3201,"9,2,5","7,4,7",2,-1
3202,"10,5,10","2,10,6",1,-1
3203,"9,6,3,6","2,10,6","1,1",-1
3204,"6,5,5","10,10",2,-1
3205,"7,10,6","3,5,2,10",1,-1
3206,"9,7,10","4,2,10,9",1,-1
3207,"10,10","8,4,6",0,1
3208,"4,9,3","7,9,3",2,-1
3209,"3,10,5","6,4,3,5",2,0
3210,"8,10,5","3,11,6",1,-1
3211,"10,9","7,10",0,1
3212,"2,9,11","10,10","3,2",-1
3212,"2,9","10,10","3,2",-1
3213,"10,10","9,10",0,1
3214,"5,3","2,9,7",0,-1
3215,"5,3,10","10,4,6",2,-1
3216,"2,10,7","7,6,10",2,1
3217,"9,3,11","10,9",2,-1
3218,"6,5,8","10,5,6",2,-1
3219,"11,2,11","8,10",2,-1
3220,"10,8","7,5,2,10",0,1
3221,"3,8,10","8,8,10",2,1
3222,"11,6,6,4,2","5,10,7","1,1,1,0",1
3223,"8,11","9,11",0,-1
3224,"10,11","9,4,4",0,1
3225,"10,7","10,5,5",0,-1
3226,"11,2,9","7,3,10",2,-1
3227,"4,9,5","10,6,11",2,1
3228,"9,5,9","9,2,9",2,-1
3229,"11,10","10,5,9",0,1
3230,"2,10,10","2,6,8,10",1,-1
3231,"2,11,10","10,10","3,2",-1
3231,"2,4","10,10","3,2",-1
3232,"10,6,7","10,10",2,-1
3233,"10,10","10,10",0,0
3234,"7,10,10","10,10",2,-1
3235,"6,10,10","4,6,3,10",1,-1
3236,"5,7,10","4,10,5",1,-1
3237,"4,10,2,10","3,4,10","1,1",-1
3238,"11,7","10,9",0,-1
3239,"5,10,5","8,3,7",2,1
3240,"5,10,10","6,9,2",1,-1
3241,"4,10,5","3,10,11,6","1,0",-1
3242,"3,7,7","10,6,11",2,0
3243,"3,10,9","9,6,8",2,-1
3244,"8,2,10","9,6,10",2,1
3245,"10,10","8,6,5",0,1
3246,"9,10","8,8,5",0,-1
3247,"10,9","10,8",0,1
3248,"10,4,8","8,4,3,10",2,-1
3249,"5,6","10,11",,-1
3250,"8,11","10,3,3,9",0,1
3251,"11,10","10,10",3,1
3251,"11,11","10,10",3,-1
3252,"9,10","5,10,10",0,1
3253,"10,4","10,11",,-1
3254,"9,4,10","10,2,9",2,-1
3255,"10,10","11,6",0,1
3256,"3,6","4,2,8,3","3,3,0",-1
3256,"3,11","4,2,8,3","3,3,0",-1
3256,"3,7","4,2,8,3","3,3,0",-1
3257,"3,9,5","10,4,7",2,-1
3258,"8,7,3,10","2,7,10","1,1",-1
3259,"8,2,10","10,6,10",2,1
3260,"4,6,9","10,4,5","1,0",0
3261,"10,10","10,5,3",0,1
3262,"10,10","2,10,10",0,1
3263,"2,5,10","10,10",2,-1
3264,"4,2","9,11",0,-1
3265,"10,11","10,6,2",0,1
3266,"6,2,6","9,5,10",2,1
3267,"3,10,8","2,3,8,10",1,1
3268,"4,8,6","5,7,10",2,1
3269,"9,5,9","6,2,10",1,-1
3270,"8,10,6","6,11",1,-1
3271,"5,6,7","5,11,9,5",2,-1
3272,"10,6,5","6,3,7,6",1,1
3273,"10,2,7","7,8,8",2,1
3274,"5,10,10","10,3,10",2,-1
3275,"4,5","3,10,5",0,-1
3276,"2,10,9","10,2,10",2,1
3277,"9,8,10","4,10,10",1,-1
3278,"8,9,7","9,8",1,-1
3279,"8,10","10,10",0,-1
3280,"4,9,9","6,10,8",2,-1
3281,"4,10,3","10,10",2,-1
3282,"10,6,5","10,8",2,1
3283,"3,10,10","2,2,8,5",1,-1
3284,"11,4,5","11,4,4",2,1
3285,"10,5,8","10,10",2,-1
3286,"10,4,10","10,10",2,-1
3287,"5,10,4,3","3,2,3,10","1,1",-1
3288,"8,11","8,4,10",0,1
3289,"4,6,10","7,9,7",2,1
3290,"10,10,3","7,10",1,-1
3291,"11,7,10,10","7,10","1,1",-1
3292,"10,5,10","10,9",2,-1
3293,"11,7,6","6,4,11","1,0",-1
3294,"10,10","10,11",,-1
3295,"9,4,7","10,4,2,7",2,1
3296,"11,9","8,10",0,1
3297,"11,9,10,10","3,2,10,10","1,1",-1
3298,"6,2,5","10,7",2,-1
3299,"2,6,9","10,4,6",2,-1
3300,"5,10,5","10,10",2,0
3301,"8,10,8","6,5,9",1,-1
3302,"6,11,8","10,10",2,-1
3303,"10,8,9","10,7",2,-1
3304,"11,9,9,10","5,11,8,7","1,1",-1
3305,"5,6","2,4,11",0,-1
3306,"9,10,6","10,5,3",2,-1
3307,"10,5,4","7,8,10",2,1
3308,"10,4,11","10,10",2,-1
3309,"5,10,11","11,11,7",2,-1
3310,"8,6,11","10,2,5",2,-1
3311,"2,7","3,10,7",0,-1
3312,"6,8,10","2,7,6,8",1,-1
3313,"4,10,8","10,10",2,-1
3314,"10,8","11,10",,-1
3315,"8,4,7","8,8,7",2,1
3316,"6,11,8","9,10",2,-1
3317,"10,10","10,7","3,0",1
3317,"10,4","10,7","3,0",-1
3318,"10,3,10","9,10",2,-1
3319,"7,6,8","4,10,6",1,1
3320,"4,10,9","10,9",2,-1
3321,"9,2","5,10,7",0,1
3322,"3,2","3,10,6",0,-1
3323,"3,4","10,10",0,-1
3324,"10,10","11,7",0,1
3325,"8,3,6","10,10",2,-1
3326,"5,2","4,10,5",0,-1
3327,"10,10","10,5,9",0,1
3328,"9,10,4","3,8,8",1,-1
3329,"10,5,10","11,8",2,-1
3330,"10,5","11,10",,-1
3331,"10,8,2,10","3,3,7,11,10","1,1",-1
3332,"10,9","10,9",0,0
3333,"6,3,3","10,4,5",2,-1
3334,"3,5","10,2,2,3",0,-1
3335,"10,10","10,4,7",0,-1
3336,"10,5,4,6","5,6,11,10","1,1",-1
3337,"11,8","9,3,9",0,-1
3338,"4,2","4,9,9",0,1
3339,"7,6,10","6,10,10",2,-1
3340,"9,5,10","3,5,7,6",1,-1
3341,"5,9,10","10,5,10",2,-1
3342,"3,8","2,10,6",0,-1
3343,"2,4","10,11",,-1
3344,"2,10,2","10,3,10","3,2",1
3344,"2,10","10,3,10","3,2",1
3345,"11,10","3,4,4,4,6",3,0
3345,"11,8","3,4,4,4,6",3,-1
3346,"9,11,2","4,11,5","1,0",-1
3347,"6,3","5,3,10",0,-1
3348,"3,6,2","7,7,10",2,1
3349,"5,7,2","8,5,7",2,-1
3350,"10,8,10","6,10,11","3,3,1",-1
3350,"10,10","6,10,11","3,3,1",1
