round,player_hand,dealer_hand,actions,result
5557,"5,10","11,10",,-1
5558,"10,8","11,10",,-1
5559,"7,3,2","10,10",2,-1
5560,"10,4,6","8,4,4,11",2,1
5561,"6,11,6","8,4,9",2,-1
5562,"10,7,11","10,6,4",2,-1
5563,"10,10,7","10,2,2,9",1,-1
5564,"4,4,10","4,10,8",2,0
5565,"10,6,9","3,6,9",1,-1
5566,"10,9,5","10,10",2,-1
5567,"5,10,7","10,3,4",2,-1
5568,"4,5,10","6,10,10",2,0
5569,"3,4,11","8,10",2,0
5570,"7,10,7","10,10",2,-1
5571,"6,7,3","11,3,6",2,-1
5572,"8,2,3","5,10,5","3,2",-1
5572,"8,8","5,10,5","3,2",-1
5573,"2,10,6","4,10,2,5",2,-1
5574,"10,7,2,7","4,8,3,10","3,1,1",-1
5574,"10,9","4,8,3,10","3,1,1",0
5575,"6,10,9","10,10",2,-1
5576,"6,10,10","10,9",2,-1
5577,"10,10,5","11,7",2,-1
5578,"7,10,2","11,4,6",2,-1
5579,"5,4,10","4,10,10",2,0
5580,"6,10,2","10,10",2,-1
5581,"4,11,6","8,10",2,1
5582,"10,8,10","7,11",1,-1
5583,"10,2,10","11,8",2,-1
5584,"5,10,7","10,6,7",2,-1
5585,"2,9,7","3,11,6",2,-1
5586,"10,3,11","4,10,10",2,0
5587,"5,4,10","3,3,8,10",2,0
5588,"5,4,10","5,10,8",2,0
5589,"5,11,2","9,3,3,10",2,0
5590,"7,2","10,10",0,-1
5591,"9,5,5,10","2,10,7","3,1,1",-1
5591,"9,8","2,10,7","3,1,1",-1
5592,"3,10,10","9,7,5",2,-1
5593,"10,7,10","11,8",2,-1
5594,"5,8","10,11",,-1
5595,"10,9,9","8,4,5",1,-1
5596,"6,2,6","7,10",2,-1
5597,"6,10,6","2,11,3,4",1,-1
5598,"4,6,10","10,10",2,0
5599,"10,10,5","10,10",1,-1
5600,"5,10,11","11,9",2,-1
5601,"2,8,4","10,6,2","3,2",-1
5601,"2,3","10,6,2","3,2",-1
5602,"7,8,4","11,11,10,10",2,0
5603,"10,8,10","4,11,10,10",1,-1
5604,"8,10,10","5,11,7,10",1,-1
5605,"8,9,4","7,10",1,1
5606,"4,10,10","10,9",2,-1
5607,"7,11,10,9","2,10,8","1,1",-1
5608,"11,4,10","7,6,6",2,-1
5609,"7,9,6","5,5,10",1,-1
5610,"5,10,4","7,10",2,1
5611,"7,10,5","10,10",2,-1
5612,"2,3","11,7","3,3,0",-1
5612,"2,5","11,7","3,3,0",-1
5612,"2,8","11,7","3,3,0",-1
5613,"3,10,5","5,7,3,5",2,-1
5614,"10,8,11,10","3,2,8,8","3,3,1,1",-1
5614,"10,10","3,2,8,8","3,3,1,1",-1
5614,"10,10","3,2,8,8","3,3,1,1",-1
5615,"2,9,10","2,9,2,5",2,1
5616,"4,7,5","6,7,7",2,-1
5617,"10,10,6","10,4,10",1,-1
5618,"7,2,9","7,6,4",2,1
5619,"5,3,3","4,7,10",2,-1
5620,"9,10,3","9,6,10",1,-1
5621,"10,8,8","8,4,8",1,-1
5622,"10,5,10","2,10,9",1,-1
5623,"8,10,11","10,9",2,0
5624,"10,9,3","7,8,4",1,-1
5625,"9,11,9,10","9,5,3","1,1",-1
5626,"10,11","6,10,8",0,1
5627,"10,5","11,10",,-1
5628,"6,2,10","10,10",2,-1
5629,"10,6,10","2,3,3,10",1,-1
5630,"5,10,8","10,3,9",2,-1
5631,"5,7,10","10,10",2,-1
5632,"10,8,2","7,9,2","1,0",1
5633,"7,10,10","7,6,5",1,-1
5634,"10,8","7,10",0,1
5635,"9,10,7","10,9",2,-1
5636,"9,6,11,7","6,10,6","1,1",-1
5637,"10,5,11,7","3,4,7,3","1,1",-1
5638,"10,10","10,9",0,1
5639,"8,8,8","9,8",2,-1
5640,"3,7,10","6,2,9",2,1
5641,"6,7,6","5,10,10",2,0
5642,"10,4,10","7,2,9",2,-1
5643,"7,2,11","10,10",2,0
5644,"10,10","10,3,2,9",0,0
5645,"8,3","10,11",,-1
5646,"6,7","11,10",,-1
5647,"8,2,3","10,10",2,-1
5648,"10,10","9,3,3,3",0,1
5649,"10,10","10,4,10",0,0
5650,"6,10,3","9,4,3,3",2,0
5651,"10,10","4,8,9",0,-1
5652,"7,6,9","2,10,4,10",2,-1
5653,"2,11,6","9,2,11,11,2,10",2,0
5654,"11,10","10,7",0,1
5655,"2,4,6","3,4,5,10",2,0
5656,"10,2","10,11",,-1
5657,"11,2,4","5,3,11",2,-1
5658,"6,10,5","7,10",1,1
5659,"10,7,10","10,10",2,-1
5660,"6,2,4","8,10",2,-1
5661,"8,4,10","11,11,4,11",2,-1
5662,"10,5,7","8,5,5",2,-1
5663,"5,10,10","5,9,3",1,-1
5664,"4,9,4","10,10",2,-1
5665,"5,2,5","10,9",2,-1
5666,"5,11,10,11,3","2,4,10,3","1,1,1,0",1
5667,"10,10","10,11",,-1
5668,"4,6,10","7,5,10",2,0
5669,"7,8,9","6,2,4,5",1,-1
5670,"4,10,10","10,10",2,-1
5671,"10,4","10,11",,-1
5672,"11,6,6,8","3,8,10","1,1",0
5673,"5,4,10","10,5,11,7",2,0
5674,"6,10,10","5,2,8,9",1,-1
5675,"10,7,11,3","4,10,9","1,1",1
5676,"7,4,2","7,2,4,8",2,-1
5677,"10,10","6,2,8,5",0,-1
5678,"3,9,10","6,10,9",2,-1
5679,"8,7,8","2,8,5,4","3,1",-1
5679,"8,8","2,8,5,4","3,1",-1
5680,"5,3,10","10,9",2,-1
5681,"9,3,10","4,2,3,7,7",2,-1
5682,"11,10","10,3,11,5",0,1
5683,"10,8,10","9,10",2,-1
5684,"11,7,10","9,9",2,0
5685,"7,10,10","6,7,9",1,-1
5686,"6,10,11,7","4,10,6","1,1",-1
5687,"10,8,4","8,2,11",1,-1
5688,"2,10,7","3,8,10",2,-1
5689,"3,10,7","5,10,2","3,2",1
5689,"3,10","5,10,2","3,2",-1
5690,"10,7,5","10,10",2,-1
5691,"6,10,5","9,3,6",2,1
5692,"8,5,2","8,4,6",2,-1
5693,"9,3,5","10,2,6",2,-1
5694,"4,8,8","2,2,10,10",2,0
5695,"4,11,11","7,5,10",2,0
5696,"2,10,2","7,10",2,-1
5697,"4,10,5","10,6,10",2,0
5698,"10,8,6","9,10",2,-1
5699,"2,6,7","10,10",2,-1
5700,"11,3","10,11",,-1
5701,"10,2,8","10,8",2,1
5702,"10,11","3,11,2,11",0,1
5703,"6,10,5","10,3,3,10",2,1
5704,"5,9,2,3,6","3,8,4,4","1,1,1",-1
5705,"3,6,10","4,6,5,10",2,0
5706,"3,10,10","10,10",2,-1
5707,"10,5,10","5,11,3",1,-1
5708,"10,10","4,9,10",0,0
5709,"10,4,4","9,7,10",2,0
5710,"10,10","10,4,10",0,0
5711,"4,5,10","10,9","3,2",0
5711,"4,8","10,9","3,2",-1
5712,"9,8,7","9,5,6",2,-1
5713,"9,10,7","10,10",2,-1
5714,"10,10","10,10",0,0
5715,"4,7,10","7,6,10",2,1
5716,"3,10,10","3,10,10",1,-1
5717,"6,7,6","7,10",2,1
5718,"11,7,6","10,6,2",2,-1
5719,"9,5,10","8,10",2,-1
5720,"11,2,4","10,2,4,10",2,0
5721,"3,4,10","4,11,8,10",2,0
5722,"6,7,6","10,8",2,1
5723,"8,3,10","5,2,9,2",2,1
5724,"11,6,5","4,10,9","1,0",0
5725,"8,10,10","10,7",2,-1
5726,"10,10","6,10,7",0,0
5727,"9,8,8","10,2,10",2,-1
5728,"3,9,4","5,10,10",2,0
5729,"7,2,10","5,8,6",2,0
5730,"8,10,10","10,10",2,-1
5731,"8,7,6","10,9",2,1
5732,"5,9","10,11",,-1
5733,"8,11,9,2","2,4,7,8","3,1,1,0",-1
5733,"8,4","2,4,7,8","3,1,1,0",-1
5734,"5,10,7","10,4,5",2,-1
5735,"2,9,7","3,2,7,10",2,0
5736,"8,7,9","2,6,5,6",1,-1
5737,"6,3,2","9,6,10",2,0
5738,"4,11,10","7,11",2,-1
5739,"5,10,10","8,5,8",2,-1
5740,"11,3,10","10,10",2,-1
5741,"10,2,4","4,9,10",2,0
5742,"11,6,7","7,6,10","1,0",0
5743,"5,11,4","10,3,10",2,0
5744,"5,10,10","11,11,10,10",2,-1
5745,"9,9,10","6,2,10",1,-1
5746,"10,9,4","2,10,5",1,-1
5747,"8,11,4","10,8",2,-1
5748,"5,8,10","2,8,5,3",1,-1
5749,"9,10,7","10,2,9",2,-1
5750,"4,11,5","11,5,3",2,1
5751,"10,10,10","9,2,10",1,-1
5752,"4,11,3","10,10",2,-1
5753,"10,9,6","4,6,3,11,10",1,-1
5754,"3,4,10","3,8,10",2,-1
5755,"2,3,10","10,4,8","1,0",0
5756,"7,8,10","8,8,2",2,-1
5757,"4,10","11,10",,-1
5758,"10,7,9","11,5,7,2,6",2,-1
5759,"10,10,3","10,10",1,-1
5760,"10,8,10","5,4,7,10","3,3,1",-1
5760,"10,8","5,4,7,10","3,3,1",0
5760,"10,11","5,4,7,10","3,3,1",1
5761,"11,9,2","2,6,10","1,0",-1
5762,"10,7,10","10,6,4",2,-1
5763,"10,3,7","4,5,4,10","3,2",0
5763,"10,10","4,5,4,10","3,2",0
5764,"11,10","7,5,10",0,1
5765,"6,9,7","10,2,10",2,-1
5766,"10,5,7","10,4,11,8",2,-1
5767,"5,10,3","9,11",2,-1
5768,"5,10,10","10,8",2,-1
5769,"10,11","9,10",0,1
5770,"11,10","7,2,5,10",0,1
5771,"10,3,9","8,10","3,2",-1
5771,"10,11","8,10","3,2",1
5772,"6,2,5","9,5,10",2,0
5773,"5,5,3","6,10,7",2,0
5774,"9,10,5","7,10",1,-1
5775,"6,5","11,10",,-1
5776,"10,8,11,4","7,8,10","1,1",-1
5777,"10,10","6,8,6",0,0
5778,"6,4,2","9,8",2,-1
5779,"11,8,9","10,8","1,0",0
5780,"7,7","11,10",,-1
5781,"3,4,9","10,10",2,-1
5782,"2,3,6","4,8,10",2,0
5783,"2,5","10,11",,-1
5784,"5,10,4,4","3,10,10","1,1",-1
5785,"10,3,4","7,10",2,0
5786,"7,10,7","6,5,5,3",1,-1
5787,"10,10","10,11",,-1
5788,"6,8,10","10,4,2,6",2,-1
5789,"6,4,6","2,10,11,10",2,0
5790,"6,9,10","10,9",2,-1
5791,"10,6,7","5,3,10",1,-1
5792,"2,6,10","6,6,4,11",2,1
5793,"10,11","2,10,10",3,1
5793,"10,10","2,10,10",3,0
5794,"3,10,7","7,11",2,1
5795,"7,10,7","4,3,4,5,3",1,-1
5796,"4,4,8","3,8,6",2,-1
5797,"3,9,5","10,2,2,5",2,-1
5798,"5,11,11","10,9",2,-1
5799,"10,10","10,7",0,1
5800,"10,6,8","10,4,2,5",2,-1
5801,"6,6","11,10",,-1
5802,"3,5,10","10,8",2,0
5803,"6,11,6","11,11,4,4","3,2",-1
5803,"6,10","11,11,4,4","3,2",-1
5804,"7,11,2","10,10",2,0
5805,"5,10,7","3,10,8",1,-1
5806,"10,4,10","10,4,7",2,-1
5807,"11,10","10,10",0,1
5808,"10,8,2","9,4,7",2,0
5809,"7,4","10,11",,-1
5810,"8,10,11","2,3,10,9","1,0",0
5811,"6,10,3","3,10,8","1,0",-1
5812,"4,7,3","9,10",2,-1
5813,"10,6,2","10,10",2,-1
5814,"8,8,10","4,4,10",1,-1
5815,"9,10","2,7,7,8",0,0
5816,"7,5,2","9,2,5,8",2,0
5817,"2,10,6","6,5,11,10",2,0
5818,"10,9","10,3,6",0,0
5819,"11,10","11,9",0,1
5820,"9,8,7","7,7,8",1,-1
5821,"8,10,9","5,6,5,4",1,-1
5822,"6,9,6","10,10",2,1
5823,"3,10,7","6,10,10",2,0
5824,"10,11","4,8,4,7",0,1
5825,"3,2,10","10,5,5","1,0",-1
5826,"3,2,10","10,2,9","1,0",-1
5827,"9,10","2,2,9,4",0,1
5828,"10,11","5,10,11,10",0,1
5829,"7,5,3","10,3,2,9",2,0
5830,"7,5","11,10",,-1
5831,"6,8,5","10,8",2,1
5832,"10,10","4,2,4,9",0,1
5833,"7,4,5","6,10,10",2,0
5834,"5,2,11","6,10,6",2,0
5835,"3,6,6","7,5,10",2,0
5836,"8,8,9","10,7",2,-1
5837,"11,3,10","11,8",2,-1
5838,"10,11","10,7",0,1
5839,"11,7","10,6,6",0,0
5840,"10,4,9","10,10",2,-1
5841,"5,6","10,11",,-1
5842,"10,10","3,6,2,11,10",0,0
5843,"5,4,8","10,10",2,-1
5844,"8,10,8","6,3,4,10",1,-1
5845,"8,6,7","6,11",1,1
5846,"10,10","5,7,10",0,0
5847,"11,7,10,7","8,11","1,1",-1
5848,"3,8,2","5,11,2",2,-1
5849,"5,8,7","10,8",2,1
5850,"2,6,3","10,10",2,-1
5851,"8,5,7","10,4,7",2,-1
5852,"2,10,10","9,9",2,-1
5853,"7,5,5","10,2,4,10",2,0
5854,"2,10,8","3,9,2,3",2,1
5855,"5,9,10","7,7,9",2,-1
5856,"8,2,3","6,10,6",2,0
5857,"11,10","10,9",0,1
5858,"10,2,10","11,7",2,-1
5859,"2,5,10","10,3,10",2,0
5860,"5,11,2,6","7,8,10","1,1,0",0
5861,"10,3,4","7,5,4,4",2,-1
5862,"9,10,10","2,7,10",1,-1
5863,"9,7,8","10,4,6",2,-1
5864,"8,10,7","8,10",1,-1
5865,"10,5,3,10","3,10,10","1,1",-1
5866,"10,6,10","10,10",2,-1
5867,"2,9,4","6,10,2",2,-1
5868,"10,4,10","4,10,5",1,-1
5869,"9,10","10,9",0,0
5870,"3,11,9","11,4,10,2",2,-1
5871,"10,2,10","10,5,10",2,-1
5872,"9,2,6","3,10,2,11,5",2,-1
5873,"10,11","6,2,10",0,1
5874,"10,10","11,10",,-1
5875,"9,4,10","5,10,7",2,-1
5876,"5,6,9","7,10",2,1
5877,"5,9,10","5,10,8",1,-1
5878,"10,5,10","10,5,10",2,-1
5879,"9,6,10","6,6,4,3",1,-1
5880,"5,4,10","8,10",2,1
5881,"6,10,6","2,5,3,2,8","3,1",-1
5881,"6,2","2,5,3,2,8","3,1",-1
5882,"9,2,8","7,3,9",2,0
5883,"5,10,4,10","3,2,11,3","1,1",-1
5884,"10,8,6","8,6,10","3,3,1",-1
5884,"10,11","8,6,10","3,3,1",1
5884,"10,10","8,6,10","3,3,1",0
5885,"11,7","7,10",0,1
5886,"11,5,2","10,8",2,0
5887,"11,10","2,8,10",0,1
5888,"8,10,3","7,3,4,10",1,1
5889,"10,2,3","7,2,10",2,-1
5890,"8,10,3","9,10",2,1
5891,"11,7,11,7","8,5,10","1,1,0",0
5892,"5,10,6","2,9,10",1,0
5893,"10,10","10,11",,-1
5894,"2,10,6","10,6,10",2,0
5895,"3,8,9","2,10,10",2,0
5896,"7,3,7","10,10",2,-1
5897,"10,5,10","10,10",2,-1
5898,"10,6,4,11","3,11,5","1,1",1
5899,"10,8,9","5,7,10",1,-1
5900,"10,7,8","10,10",2,-1
5901,"2,11,5","6,8,4",2,0
5902,"4,11","11,10",,-1
5903,"4,10,6,5","3,5,7,8","1,1",-1
5904,"10,6,10","11,4,10,10",2,-1
5905,"10,4","5,7,9","3,0",-1
5905,"10,2","5,7,9","3,0",-1
5906,"6,10,4","10,10",2,0
5907,"9,8,8","10,3,10",2,-1
5908,"3,10,7","6,9,3",2,1
5909,"3,10,6","4,6,4,10",2,0
5910,"3,2,7","10,2,5","1,0",-1
5911,"8,10,10","2,2,10,10",1,-1
5912,"3,11,4","6,11",2,1
5913,"10,7,6","10,5,4",2,-1
5914,"4,10,9","5,9,5",2,-1
5915,"2,3,5","5,3,7,9",2,0
5916,"3,10,9","4,10,2,4",2,-1
5917,"8,5,10","10,10",2,-1
5918,"10,3,10","2,5,8,10",2,-1
5919,"10,11","11,2,11,2,10,4",0,1
5920,"6,10,8","8,2,3,7",2,-1
5921,"5,7,8","9,9",2,1
5922,"4,3","10,11",,-1
5923,"8,10,10","10,10",2,-1
5924,"6,10,3,6","5,8,7","1,1",-1
5925,"10,3,8","6,5,2,10",2,1
5926,"10,6,10","10,10",2,-1
5927,"10,9,5","9,3,6",1,-1
5928,"10,8,10","9,7,2",2,-1
5929,"10,6,9","6,10,4",1,-1
5930,"11,10","9,4,2,10",0,1
5931,"7,3,2","10,10",2,-1
5932,"9,11","8,10",0,1
5933,"11,11,10","7,10",2,-1
5934,"10,9,4","10,10",2,-1
5935,"2,10,7","6,7,10",2,0
5936,"2,6,9","10,4,2,5",2,-1
5937,"10,3,11","10,10",2,-1
5938,"11,7,3","6,10,11",1,1
5939,"3,10,4","10,5,9",2,0
5940,"9,8,11,10","6,6,3,3","1,1",-1
5941,"11,7,8,10","2,10,7","1,1",-1
5942,"7,8,10","10,7",2,-1
5943,"6,4,10","4,10,4",2,1
5944,"11,4,2","10,3,5",2,-1
5945,"7,6","11,10",,-1
5946,"10,5,10","10,10",2,-1
5947,"2,3","11,5,11",0,-1
5948,"10,2","11,10",,-1
5949,"10,5,10","8,4,8",2,-1
5950,"10,7,10","10,10",2,-1
5951,"8,5,6","2,8,4,3","1,0",1
5952,"2,9,5","10,4,2,5",2,-1
5953,"6,6,11","7,4,9",2,-1
5954,"5,8,5","10,8",2,0
5955,"6,10","6,7,3,4",0,-1
5956,"10,4,9","5,6,2,10",1,-1
5957,"4,10,6","11,3,10,9",2,0
5958,"8,10,7","7,10",1,-1
5959,"10,6,10","10,5,8",2,-1
5960,"10,6,11","10,3,7",2,-1
5961,"2,5,10","8,10",2,-1
5962,"10,9","10,7",0,1
5963,"2,6,3","2,6,5,2,10",2,0
5964,"10,11","10,5,11,10",0,1
5965,"7,3,9","9,11",2,-1
5966,"10,3,2,10","2,8,9","1,1",-1
5967,"10,10","10,5,9",0,0
5968,"10,2,5","8,11",2,-1
5969,"10,4,2","10,8",2,-1
5970,"11,5,4","3,2,8,5","1,0",1
5971,"4,3","10,9",0,-1
5972,"9,2,7","9,10",2,-1
5973,"10,10,10","6,4,8",2,-1
5974,"4,10,11,5","3,11,8,11,9","1,1,0",0
5975,"5,5,8","7,7,10",2,0
5976,"8,4,6","8,11",2,-1
5977,"10,11","7,4,10",0,0
5978,"8,3,5","6,2,10",2,-1
5979,"7,9,4","10,10",2,0
5980,"7,10,10","10,10",2,-1
5981,"10,10","10,2,7",0,1
5982,"10,9","8,5,10",0,0
5983,"6,10","11,10",,-1
5984,"10,10","4,5,7,10",0,0
5985,"6,10,5","10,3,8",2,0
5986,"11,4,10","11,3,11,10,10",2,0
5987,"7,11,6","10,3,9",2,0
5988,"2,7,4","10,7",2,-1
5989,"2,10,2","9,6,7",2,0
5990,"11,10","11,8",0,1
5991,"4,10,10","10,10",2,-1
5992,"7,10,10","9,8",2,-1
5993,"9,6,5","10,10",2,0
5994,"2,4,2","2,5,10",2,-1
5995,"8,3,4","10,10",2,-1
5996,"2,3","7,7,6",0,-1
5997,"3,5,8","2,3,11,10,10",2,0
5998,"5,11,8","10,8",2,-1
5999,"7,10,6","10,10",2,-1
6000,"4,5,6","5,5,5,6",2,-1
6001,"10,5,7","11,6",2,-1
6002,"4,8,7","10,10",2,-1
6003,"11,11,3","4,4,7,2",2,-1
6004,"10,5,3,6","2,3,4,10","1,1",-1
6005,"10,6,11,5","3,3,10,10","1,1",-1
6006,"4,9,4","10,10",2,-1
6007,"8,9,9","9,4,10",2,-1
6008,"10,6,2,8","7,3,7","1,1",-1
6009,"3,5,10","8,6,10",2,0
6010,"10,5,11","10,10",2,-1
6011,"10,6,9","10,7",2,-1
6012,"8,10,5","6,10,4",1,-1
6013,"10,10","11,10",,-1
6014,"8,10,10","9,4,3,10",2,-1
6015,"3,6,10","7,10",2,1
6016,"8,10","10,11",,-1
6017,"7,2,5","6,3,11",2,-1
6018,"10,3,5,9","2,10,6","1,1",-1
6019,"2,5,10","3,9,4,9",2,0
6020,"9,2,11","10,10",2,-1
6021,"8,10,8","7,10","3,1",-1
6021,"8,5","7,10","3,1",-1
6022,"10,9","10,6,3",0,0
6023,"10,10","10,8",0,1
6024,"9,10,10","2,11,9,7",1,-1
6025,"10,2,9","4,10,10",2,1
6026,"8,10,7","8,10",1,-1
6027,"10,11","10,4,8",0,1
6028,"7,8,4,2","6,10,7","3,1,1",1
6028,"7,10","6,10,7","3,1,1",0
6029,"10,10","4,10,2,6",0,0
6030,"10,10","8,6,7",0,-1
6031,"2,4","11,10",,-1
6032,"10,8,10","4,10,3",1,-1
6033,"4,2,7","5,10,2",2,-1
6034,"9,7,6","7,5,3,3",1,-1
6035,"4,11,5","9,8",2,1
6036,"10,9,5","7,9,3",1,-1
6037,"3,4,9","5,9,3",2,-1
6038,"5,6,7","4,3,10",2,1
6039,"10,10","10,10",0,0
6040,"2,4,10","8,5,6","1,0",-1
6041,"7,2,10","4,10,4",2,1
6042,"10,2,5","4,6,10",2,-1
6043,"10,2,10","6,3,9",2,-1
6044,"11,10","3,10,3,3",0,1
6045,"11,4,3,6,10","3,4,5,10","1,1,1",-1
6046,"3,9,10","7,6,7",2,-1
6047,"4,10,7","3,6,4,8",1,0
6048,"3,10,4","10,8",2,-1
6049,"11,9","11,3,2,8,4",0,1
6050,"4,8,3","7,10",2,-1
6051,"2,8,2","6,6,9",2,-1
6052,"8,5,2","11,5,9,9",2,0
6053,"10,7,10","8,10",1,-1
6054,"10,9","9,6,7",0,0
6055,"7,10,8","4,8,7",1,-1
6056,"4,10,10","5,7,10",1,-1
6057,"9,10","10,8",0,1
6058,"11,9","4,7,10",0,-1
6059,"7,3,2","10,8",2,-1
6060,"9,8,11,6","3,10,5","1,1",-1
6061,"5,10,5","10,2,7",2,1
6062,"6,8,3,9","2,7,10","1,1",-1
6063,"4,3,8","4,10,9",2,0
6064,"10,4,10","10,10",2,-1
6065,"2,10","10,11",,-1
6066,"10,9,9","11,3,10,10",2,-1
6067,"2,10,11","7,10",2,-1
6068,"9,6,5","8,2,6,5",2,-1
6069,"2,10","11,10",,-1
6070,"2,10,10","11,6",2,-1
6071,"6,2,11","2,10,10",2,0
6072,"10,11","11,7",0,1
6073,"3,10,10","10,7",2,-1
6074,"3,2","6,11",0,-1
6075,"10,4,9","10,10",2,-1
6076,"3,6,11","3,10,7",2,0
6077,"10,8","10,10",0,-1
6078,"7,9,10","6,4,10",1,-1
6079,"10,7,8","7,10",1,-1
6080,"10,11","11,11,7",0,1
6081,"11,10","10,5,4",3,1
6081,"11,8","10,5,4",3,0
6082,"5,4,10","10,10",2,-1
6083,"10,6,6","4,7,10",1,-1
6084,"11,7,5","5,10,8","1,0",0
6085,"10,4,4","10,5,5",2,-1
6086,"2,5,10","6,10,4",2,-1
6087,"8,9,10","10,5,10",2,-1
6088,"11,3,10","10,3,3,8",2,0
6089,"10,11","7,2,11",0,1
6090,"3,10,4","8,2,9",2,-1
6091,"8,7,9","9,11","3,3,2",-1
6091,"8,9","9,11","3,3,2",-1
6091,"8,10","9,11","3,3,2",-1
6092,"7,11","11,8",0,-1
6093,"10,10","6,5,2,8",0,-1
6094,"2,4,4","10,3,3,4","1,0",-1
6095,"10,10","9,4,11,4",0,1
6096,"9,5,10","10,10",2,-1
6097,"10,6,10","4,7,10",1,-1
6098,"7,10,7","7,5,5",1,-1
6099,"6,11,11,10,10","4,5,4,11,8","1,1,1",-1
6100,"10,4,9","4,2,7,10",1,-1
6101,"10,6,10","5,5,2,6",1,-1
6102,"11,5,2,9,10","6,9,4","1,1,1",-1
6103,"7,9,3,2","3,10,10","1,1",1
6104,"10,3","2,10,10",0,0
6105,"3,8,3","3,11,10,2,2","3,2",-1
6105,"3,3","3,11,10,2,2","3,2",-1
6106,"10,10","10,2,7",0,1
6107,"10,2,7","3,6,10",2,0
6108,"10,7,8","5,10,8",1,-1
6109,"9,3,10","10,10",2,-1
6110,"2,9","11,7",0,-1
6111,"4,10,8","10,2,10",2,-1
6112,"2,9,4","6,9,8",2,0
6113,"4,7,6","10,8",2,-1
6114,"2,8,6","3,10,10",2,0
6115,"8,7,7","4,10,9",1,-1
6116,"7,10,2","6,3,9","1,0",1
6117,"2,9,10","6,9,10",2,1
6118,"4,10,2","9,9",2,-1
6119,"7,11,10,4","7,6,3,10","1,1",-1
6120,"10,10","9,10",0,1
6121,"9,8,10","11,8",2,-1
6122,"9,4,8","10,6,6",2,1
6123,"10,4,2,4","2,3,7,10","1,1,0",0
6124,"2,6","10,5,3",0,-1
6125,"3,6,10","5,7,10",2,0
6126,"4,6,5","4,10,6",2,-1
6127,"10,10","5,10,8",0,0
6128,"5,3","10,8",0,-1
6129,"10,5,8","10,10",2,-1
6130,"6,10,4","3,10,6","1,0",1
6131,"10,4,3,9","2,6,9","1,1",-1
6132,"11,10","10,2,10",0,1
6133,"10,7,10","3,6,8",1,-1
6134,"7,10","10,11",,-1
6135,"6,10,5","10,7",2,1
6136,"10,2,9","11,9",2,1
6137,"11,10","2,10,7",0,1
6138,"8,3,10","5,4,9",2,1
6139,"8,10","10,8",0,0
6140,"11,3,10","9,9",2,-1
6141,"5,4,4","5,2,9,5",2,-1
6142,"10,2,7","4,6,5,4",2,0
6143,"5,10,10","10,5,5",2,-1
6144,"10,10","10,5,6",0,-1
6145,"2,6","11,3,9,8",0,-1
6146,"2,5,10","2,6,6,8",2,0
6147,"10,10","9,6,2",0,1
6148,"11,10","11,3,10,2,10",0,1
6149,"3,10,7","4,7,8",2,1
6150,"2,6,5","8,3,7",2,-1
6151,"9,9,9","3,11,3",1,-1
6152,"10,8","10,8",0,0
6153,"11,10","10,2,10",0,1
6154,"9,4,9","9,11",2,-1
6155,"8,10","10,4,10",0,0
6156,"4,10,6","10,8",2,1
6157,"8,8,6","10,3,11,10",2,-1
6158,"7,10,3","10,3,5",2,1
6159,"10,11","10,10",0,1
6160,"11,10","8,2,6,9",0,1
6161,"4,5","11,10",,-1
6162,"5,9,10","10,5,10",2,-1
6163,"10,10","10,2,4,5",0,-1
6164,"10,9","7,10",0,1
6165,"5,3,5","10,8",2,-1
6166,"4,9,11","7,10",2,-1
6167,"5,3,4","10,2,7",2,-1
6168,"6,11,10,5","5,8,9","1,1",-1
6169,"10,7,4","10,10",2,1
6170,"6,2,2","5,10,5",2,-1
6171,"6,10,3","2,11,10,4","3,1,0",1
6171,"6,10","2,11,10,4","3,1,0",-1
6172,"8,10","10,2,10",0,0
6173,"10,3,9","10,10",2,-1
6174,"7,4,6","3,3,10,8",2,0
6175,"10,11","5,4,6,7",0,1
6176,"9,4,10","8,10",2,-1
6177,"10,10","10,6,5",0,-1
6178,"9,2,10","4,11,6",2,0
6179,"10,11","6,10,3",0,1
6180,"3,10,9","10,10",2,-1
6181,"10,10","7,6,7",0,0
6182,"6,10","10,11",,-1
6183,"10,11","10,2,8",0,1
6184,"10,10","6,4,7",0,1
6185,"10,7,10","10,10",2,-1
6186,"10,5,10","8,10",2,-1
6187,"10,7","11,10",,-1
6188,"5,9,10","6,2,3,2,5",1,-1
6189,"7,10","9,8",0,0
6190,"4,10,7","6,5,3,3",1,1
6191,"2,9,2","2,3,8,11,2,10",2,0
6192,"3,8,10","6,11",2,1
6193,"10,6,10","4,8,2,5",1,-1
6194,"8,6,10","10,8",2,-1
6195,"4,8,5","10,10",2,-1
6196,"10,10","10,3,10",0,0
6197,"3,11,4","10,4,7",2,-1
6198,"6,6,2","7,7,2,10",2,0
6199,"10,9,7","8,2,8",1,-1
6200,"6,5,10","10,3,11,10",2,1
6201,"3,2,10","2,7,7,10",2,0
6202,"8,3,10","3,11,2,9,9",2,1
6203,"8,10,4","5,11,4",1,-1
6204,"11,10","10,5,6",0,0
6205,"10,8","11,10",,-1
6206,"3,9,10","4,10,8",2,-1
6207,"10,2,9","10,6,2",2,1
6208,"8,7,2,10","5,8,2,4","1,1",-1
6209,"9,4,10","10,7","3,2",-1
6209,"9,2","10,7","3,2",-1
