round,player_hand,dealer_hand,actions,result
1966,"10,10","10,3,11,10","3,1",0
1967,"10,5,10","10,6,9","3,1",-1
1967,"10,3","10,6,9","3,1",0
1968,"5,9,10","6,10,10",1,-1
1969,"10,10","8,7,10",0,0
1970,"11,5","6,10,2","3,0",-1
1970,"11,3","6,10,2","3,0",-1
1971,"9,3,7","9,10","1,0",0
1972,"9,4,2,10","10,10","1,1",-1
1973,"2,8,5","10,7",2,-1
1974,"6,11","4,9,9",0,0
1975,"10,8","9,5,10",0,0
1976,"6,4,10","9,5,10",2,0
1977,"10,11","10,10",0,1
1978,"10,8","6,6,10",0,0
1979,"4,5,5,10","2,10,11,6","1,1",-1
1980,"6,10","8,10",0,-1
1981,"10,11","11,8",0,1
1982,"10,9","6,10,9",0,0
1983,"10,10","6,10,5",0,-1
1984,"6,10,10","11,9",1,-1
1985,"3,2,3,7,10","3,10,2,10","1,1,1",-1
1986,"10,7","8,8,10",0,0
1987,"7,11","8,11",0,-1
1988,"2,7,11","10,5,7",2,0
1989,"11,10","9,10",0,1
1990,"5,2","10,2,6",0,-1
1991,"3,4","11,4,5",0,-1
1992,"2,7,2","10,10",2,-1
1993,"10,10","9,5,11,2",0,1
1994,"9,7","9,10",0,-1
1995,"10,6","3,10,10",0,0
1996,"6,10","7,10",0,-1
1997,"5,3,10","9,3,9",2,-1
1998,"3,10,2,7","8,3,9","1,1",-1
1999,"9,7","4,7,6",0,-1
2000,"2,5,8","5,10,11,6","1,0",0
2001,"11,10","10,6,11",0,1
2002,"10,5","6,10,10",0,0
2003,"10,8","10,10",0,-1
2004,"2,8,11","7,10",1,1
2005,"10,9","10,4,10",0,0
2006,"10,11","2,8,4,5",0,1
2007,"6,4,7,11","4,8,5","1,1,0",1
2008,"7,4,10","8,2,2,5",1,1
2009,"6,5,10","6,4,4,4","3,1",1
2009,"6,10","6,4,4,4","3,1",-1
2010,"10,2,10","9,8",1,-1
2011,"9,10","10,7",0,1
2012,"4,2","10,10",0,-1
2013,"2,10,9","5,11,10,8",1,1
2014,"10,7","3,7,9",0,-1
2015,"10,10","10,10",0,0
2016,"2,10,8","5,3,10","1,0",1
2017,"8,4","10,5,9","3,0",0
2017,"8,10","10,5,9","3,0",0
2018,"7,9","10,8",0,-1
2019,"10,3,10","7,11",1,-1
2020,"5,10","7,8,11,8",0,0
2021,"5,11","9,4,10",0,0
2022,"6,10","10,10",0,-1
2023,"4,11","7,11",0,-1
2024,"7,9","7,8,10",0,0
2025,"6,10","6,9,10",0,0
2026,"8,7","7,11",0,-1
2027,"2,10","10,10",0,-1
2028,"4,9,10","9,11",1,-1
2029,"6,3","10,10",0,-1
2030,"8,2","10,3,6",0,-1
2031,"3,6,2,3,7","4,3,10","1,1,1",1
2032,"2,10,10","2,5,5,4,10",1,-1
2033,"10,10","3,8,2,10",0,0
2034,"10,6","6,4,5,10",0,0
2035,"4,10,3,11","10,7","1,1,0",1
2036,"5,10,7","10,4,9",1,-1
2037,"4,3,10","10,3,6",2,-1
2038,"5,4,8","5,10,10","1,0",0
2039,"2,10,3,10","10,8","1,1",-1
2040,"8,3,5","9,10","1,0",-1
2041,"10,10","10,7",0,1
2042,"11,2,10,10","4,6,8","1,1",-1
2043,"10,9","10,9",0,0
2044,"10,4","5,3,2,8",0,-1
2045,"4,8,7","10,5,10","1,0",0
2046,"3,7,3","11,11,10,4,5",2,-1
2047,"10,11","10,2,8",0,1
2048,"11,10","10,11",,-1
2049,"11,6","8,5,9",0,0
2050,"4,10,7","2,10,4,6",1,1
2051,"10,7,4","10,6,2",2,1
2052,"6,5","10,6,10",0,0
2053,"10,10","10,7",0,1
2054,"3,2","9,2,2,10",0,0
2055,"8,8","4,6,8",0,-1
2056,"6,10","7,4,7",0,-1
2057,"2,7,10","4,8,10","1,0",0
2058,"3,10,4","10,4,10","1,0",0
2059,"10,3,4","10,10","1,0",-1
2060,"3,11","10,11",,-1
2061,"10,10","10,4,10",0,0
2062,"11,5,10,10","10,3,5","1,1",-1
2063,"5,6,2,10","3,9,5","1,1",-1
2064,"6,3","9,10",0,-1
2065,"9,10","11,10",,-1
2066,"7,9,10","8,7,10","3,1",-1
2066,"7,9","8,7,10","3,1",0
2067,"10,6,11,10","10,6,8","1,1",-1
2068,"8,7,5","8,7,10","1,0",0
2069,"9,10","8,5,9",0,0
2070,"10,3,10","10,8",1,-1
2071,"10,11","11,10",,-1
2072,"10,8","3,8,10",0,-1
2073,"10,2,2,6","10,7","1,1,0",1
2074,"10,4,11,9","11,9","3,1,1",-1
2074,"10,11","11,9","3,1,1",1
2075,"9,6,3,2","10,7","1,1,0",1
2076,"2,10","10,6,6","3,3,0",0
2076,"2,10","10,6,6","3,3,0",0
2076,"2,5","10,6,6","3,3,0",0
2077,"11,8","3,10,10",0,0
2078,"9,8","5,2,6,5",0,-1
2079,"4,8","9,7,3",0,-1
2080,"8,9","11,10",,-1
2081,"9,8,5","4,8,8",1,-1
2082,"10,10","6,3,10",0,1
2083,"6,5,8","4,10,2,9","1,0",0
2084,"11,4,5","10,3,6","1,0",1
2085,"3,10","10,10",0,-1
2086,"11,10","6,3,8",0,1
2087,"4,2","7,11",0,-1
2088,"5,9,10","10,10",1,-1
2089,"2,8,10","7,4,2,5","1,0",1
2090,"10,10","6,8,10",0,0
2091,"10,6,10","10,4,11,2",1,-1
2092,"7,6,5","3,9,8","1,0",-1
2093,"5,7","10,6,10",0,0
2094,"9,7,8","9,9",1,-1
2095,"9,3","10,10",0,-1
2096,"10,8","10,9",0,-1
2097,"3,4","11,4,10,4",0,-1
2098,"4,10,11","6,10,7","1,0",0
2099,"6,8,9","2,10,3,5",1,-1
2100,"11,10","9,11",0,1
2101,"4,3,10","5,9,10","3,1,0",0
2101,"4,7","5,9,10","3,1,0",0
2102,"8,10,10","11,8",1,-1
2103,"2,7,3,3,8","8,10","1,1,1",-1
2104,"6,10,6","10,2,8",1,-1
2105,"9,10","10,5,10",0,0
2106,"3,5","10,3,10",0,0
2107,"11,6","9,10",0,-1
2108,"10,10","10,10",0,0
2109,"5,9,4","10,10","1,0",-1
2110,"4,9,10","3,2,5,2,6",1,-1
2111,"6,5,11,9","2,7,10","1,1",1
2112,"2,10","10,2,6",0,-1
2113,"9,2,7","10,3,6",2,-1
2114,"7,2,10","3,4,2,11","3,3,1,0",-1
2114,"7,10","3,4,2,11","3,3,1,0",-1
2114,"7,10","3,4,2,11","3,3,1,0",-1
2115,"10,10","7,10",0,1
2116,"10,10","4,10,4",0,1
2117,"11,4,11","3,8,10","1,0",-1
2118,"10,10","10,10",0,0
2119,"7,10","5,2,7,5",0,-1
2120,"7,10","5,7,10",0,0
2121,"7,10,7","10,2,5",1,-1
2122,"6,11","4,2,10,4",0,-1
2123,"7,10","11,10",,-1
2124,"10,10","3,10,8",0,-1
2125,"8,6,10","10,10","3,1",-1
2125,"8,5","10,10","3,1",-1
2126,"10,5,6","3,10,5",1,1
2127,"10,3,10","8,4,10",1,-1
2128,"4,11,8,9","8,10","1,1",-1
2129,"10,6,4","4,3,9,5","1,0",-1
2130,"10,5","10,11",,-1
2131,"10,2,11,10","10,7","1,1",-1
2132,"2,6","11,3,8,10",0,0
2133,"6,4,10","7,3,6,7","1,0",0
2134,"2,7,5","10,3,10",2,0
2135,"10,5,2,10","8,7,9","1,1",-1
2136,"11,4,10,9","3,7,9","1,1",-1
2137,"5,10,8","10,2,9",1,-1
2138,"3,10,8","10,4,9",1,1
2139,"10,11","10,11",,-1
2140,"10,2","10,9",0,-1
2141,"5,11,4","3,9,10","1,0",0
2142,"10,6,2,10","11,4,4","1,1",-1
2143,"9,11,2","10,6,7","1,0",0
2144,"8,10,10","2,7,5,6",1,-1
2145,"10,9","4,8,10",0,0
2146,"3,10,11,2,10","3,10,6","1,1,1",-1
2147,"5,11,6,6","3,10,11,10","1,1,0",0
2148,"10,2","10,8","3,3,0",-1
2148,"10,2","10,8","3,3,0",-1
2148,"10,7","10,8","3,3,0",-1
2149,"6,10,9","3,8,10",1,-1
2150,"10,7","5,6,2,10",0,0
2151,"10,11","3,10,6",0,1
2152,"8,10","3,5,10",0,0
2153,"10,10","5,8,10",0,0
2154,"10,2,10","3,10,9",1,-1
2155,"10,10","10,6,10",0,0
2156,"9,11","4,10,3",0,1
2157,"7,10","4,11,9,5",0,-1
2158,"4,3","6,10,11",0,-1
2159,"4,6","10,2,11,7",0,-1
2160,"7,5","10,10",0,-1
2161,"2,9,10","3,6,9",1,1
2162,"7,11","3,6,2,10",0,-1
2163,"11,10","10,10",0,1
2164,"7,10,9","10,10",1,-1
2165,"11,4,9,10","8,11","1,1",-1
2166,"3,4,9","5,2,2,11","1,0",-1
2167,"8,5,3","6,2,10","1,0",-1
2168,"9,11","8,10",0,1
2169,"4,3","10,7",0,-1
2170,"10,5,5","10,5,10","1,0",0
2171,"6,9","4,10,10",0,0
2172,"11,4","4,10,11,9",0,0
2173,"10,8","4,10,4",0,0
2174,"7,10","3,11,9,7",0,-1
2175,"10,10","10,3,5",0,1
2176,"3,2","10,8",0,-1
2177,"2,10,8","7,6,10","1,0",0
2178,"10,6,3","10,2,10","1,0",0
2179,"3,10,10","10,2,3,7",1,-1
2180,"11,9","10,6,10",0,0
2181,"6,10,11,5","10,4,7","1,1",-1
2182,"4,10,10","10,3,11,7",1,-1
2183,"10,3,7","2,2,10,10","1,0",0
2184,"10,5,10","10,6,4",1,-1
2185,"8,6,5","3,2,10,3","1,0",1
2186,"7,10","2,5,4,10",0,-1
2187,"3,2,10","3,5,6,7","3,3,1,0",-1
2187,"3,11","3,5,6,7","3,3,1,0",-1
2187,"3,7","3,5,6,7","3,3,1,0",-1
2188,"6,8,9","10,7",1,-1
2189,"7,10","7,2,10",0,-1
2190,"6,4,8","11,7",2,0
2191,"7,8,2","9,10","1,0",-1
2192,"2,8,4","6,5,9","1,0",-1
2193,"10,10","9,10",0,1
2194,"9,10","5,10,7",0,0
2195,"10,8","9,8",0,1
2196,"4,10,10","8,10",1,-1
2197,"5,10,8","2,10,10",1,-1
2198,"10,9","11,9",0,-1
2199,"10,7","2,10,10",0,0
2200,"2,6,10","4,5,10","1,0",-1
2201,"11,8","6,10,3",0,0
2202,"11,10","6,3,11",0,1
2203,"6,5,10","10,4,4",2,1
2204,"9,10","10,2,3,6",0,-1
2205,"8,6,2","3,10,7","3,1,0",-1
2205,"8,8","3,10,7","3,1,0",-1
2206,"5,4,5","10,7",2,-1
2207,"6,11,9,7","10,10","1,1",-1
2208,"7,3,10","7,11","1,0",1
2209,"10,10","3,3,11",0,1
2210,"8,8","11,10",,-1
2211,"2,10,9","5,10,8",1,1
2212,"5,8,6","6,10,9","1,0",0
2213,"10,8","10,6,7","3,0",0
2213,"10,4","10,6,7","3,0",0
2214,"7,8","7,10",0,-1
2215,"3,10,8","10,10",2,1
2216,"3,10,2","10,6,2",2,-1
2217,"5,10,4","3,7,3,7","1,0",-1
2218,"11,9","10,2,11,10",0,0
2219,"10,7","6,9,10",0,0
2220,"7,8,5","4,2,10,10","1,0",0
2221,"2,10,10","8,4,9",1,-1
2222,"7,9","10,11",,-1
2223,"10,10","3,3,11",0,1
2224,"10,10","9,9",0,1
2225,"11,3,4","10,9","1,0",-1
2226,"10,10","2,10,10",0,0
2227,"6,4,11","2,6,10",1,1
2228,"11,10","10,4,6",0,1
2229,"4,4","10,11",,-1
2230,"10,11","10,4,10",0,1
2231,"6,8,10","11,3,5",2,-1
2232,"5,6,10","8,9",1,1
2233,"6,11","5,3,10",0,-1
2234,"7,5,5","6,4,11","1,0",-1
2235,"10,10","2,4,9,5",0,0
2236,"11,4,4","10,5,10","1,0",0
2237,"10,10","6,10,7",0,0
2238,"2,8,10","9,10",2,1
2239,"4,2,10,10","2,5,2,10","1,1",-1
2240,"8,10","11,3,5",0,-1
2241,"11,10","9,3,5",0,1
2242,"5,10,9","4,9,10",1,-1
2243,"5,7,3,10","2,10,7","1,1",-1
2244,"9,6","7,3,10",0,-1
2245,"6,3,5","10,10",2,-1
2246,"10,10","8,9",0,1
2247,"10,7","6,3,10",0,-1
2248,"9,11","5,9,10",0,0
2249,"4,2","11,3,10,10",0,0
2250,"10,10","10,10",0,0
2251,"6,4,9","9,6,8",2,0
2252,"10,7,8","2,6,10",1,-1
2253,"10,4,10","7,10",1,-1
2254,"10,10","2,9,7",0,1
2255,"9,10","9,10",0,0
2256,"5,3,10","3,10,10","1,0",0
2257,"10,11","11,8",0,1
2258,"7,8,11","4,9,10","1,0",0
2259,"10,11","7,2,2,10",0,0
2260,"4,3,10","10,6,6",2,0
2261,"8,2","7,10",0,-1
2262,"11,3","8,7,4",0,-1
2263,"11,7","9,10",0,-1
2264,"10,10","10,10",0,0
2265,"4,7,4","8,3,5,5",2,-1
2266,"10,10","10,5,9",0,0
2267,"3,10,10","10,6,11",2,-1
2268,"10,3","9,10",0,-1
2269,"6,11","10,2,10",0,0
2270,"2,11,11,5","4,2,10,4","1,1,0",-1
2271,"6,10","10,3,7",0,-1
2272,"9,2,6","10,10",2,-1
2273,"9,10","10,5,10",0,0
2274,"10,5,7","2,2,6,2,10",1,-1
2275,"2,10,8","5,10,2","1,0",1
2276,"7,10","11,4,7,10",0,0
2277,"4,8,8","7,2,6,10","1,0",0
2278,"8,10","7,2,6,10",0,0
2279,"3,11","7,10",0,-1
2280,"10,10","10,9",0,1
2281,"7,3,5,10","2,10,5","1,1",-1
2282,"10,10","10,5,2",0,1
2283,"10,7","10,8",0,-1
2284,"10,9","6,10,3",0,0
2285,"10,4,3","3,4,10","1,0",0
2286,"10,8","6,4,11",0,-1
2287,"2,10","9,5,9",0,0
2288,"6,8","11,11,9",0,-1
2289,"8,4,6","2,8,5,10","1,0",0
2290,"6,7,10","4,5,5,3",1,-1
2291,"7,10","3,6,2,9",0,-1
2292,"6,8","10,10",0,-1
2293,"10,10","6,8,11,5",0,0
2294,"8,5,5","2,4,3,5,10","1,0",0
2295,"10,8","10,2,9",0,-1
2296,"10,5,9","2,11,3,5",1,-1
2297,"11,9","10,3,6",0,1
2298,"10,3,10","5,5,11",1,-1
2299,"10,5,9","2,10,7",1,-1
2300,"8,10","10,3,3,9",0,0
2301,"6,2,10","5,6,6","1,0",1
2302,"7,3","11,10",,-1
2303,"10,9","8,7,11,10",0,0
2304,"6,10","6,3,11",0,-1
2305,"2,4,3","10,8",2,-1
2306,"2,7,2,7","6,2,4,5","1,1,0",1
2307,"10,11","11,4,10,11,7",0,1
2308,"10,11","10,7",0,1
2309,"4,6,9","8,10",2,1
2310,"4,10","10,10",0,-1
2311,"3,5,2,11","5,9,10","1,1",1
2312,"10,3,10","10,10",2,-1
2313,"10,4","10,7",0,-1
2314,"10,9","2,4,2,8,10",0,0
2315,"10,5","4,10,7",0,-1
2316,"9,4","6,10,10",0,0
2317,"10,11","3,8,3,9",0,1
2318,"8,10","3,10,10",0,0
2319,"4,7,11,10","7,3,4,10","1,1",-1
2320,"8,6,10","10,10","3,1",-1
2320,"8,10","10,10","3,1",-1
2321,"10,7","10,8",0,-1
2322,"5,7,9","10,7",2,1
2323,"10,10","8,2,3,6",0,1
2324,"10,11","4,11,9,11,10",0,1
2325,"10,10","5,5,11",0,-1
2326,"11,7","10,10",0,-1
2327,"10,4,10","2,3,5,10",1,-1
2328,"10,11","9,8",0,1
2329,"11,10","11,8",0,1
2330,"8,10","10,6,8",0,0
2331,"10,9","10,4,10",0,0
2332,"3,7,10","4,4,4,10","1,0",0
2333,"7,4,10","9,10",2,1
2334,"4,8,4","10,7",2,-1
2335,"5,7,10","3,10,6",1,-1
2336,"4,10","5,2,4,8",0,-1
2337,"3,2","11,10",,-1
2338,"10,11","11,4,6",0,0
2339,"10,5,8","10,9",1,-1
2340,"10,7","6,10,10",0,0
2341,"6,9","3,10,3,3",0,-1
2342,"2,10,10","2,10,10",1,-1
2343,"8,3,9","3,5,11","1,0",1
2344,"11,10","6,4,4,3",0,1
2345,"4,3,8","10,6,8",2,0
2346,"5,6,10","9,11",2,1
2347,"2,3,10,6","10,10","1,1",1
2348,"8,9","4,10,5",0,-1
2349,"5,10,7","9,10",1,-1
2350,"3,7,10","4,10,5","1,0",1
2351,"9,2,10","10,10",2,1
2352,"11,2,7","8,8,5","1,0",-1
2353,"7,10","3,11,9,4",0,0
2354,"11,10","6,7,3,11",0,1
2355,"10,10","10,11",,-1
2356,"7,8,9","2,6,10",1,-1
2357,"5,4,7","11,6",2,-1
2358,"7,2,10","10,8","3,2",1
2358,"7,9","10,8","3,2",-1
2359,"4,10,10","10,2,8",2,-1
2360,"4,7,10","8,10",2,1
2361,"8,5,5","2,10,2,4","1,0",0
2362,"7,10,8","11,4,7,10",1,-1
2363,"9,2,10","10,10","3,2",1
2363,"9,8","10,10","3,2",-1
2364,"8,11","7,6,8",0,-1
2365,"10,8","2,11,9,3,3",0,0
2366,"5,3,11","9,10","3,2",0
2366,"5,2","9,10","3,2",-1
2367,"10,9","9,10",0,0
2368,"6,11","3,7,5,6",0,-1
2369,"3,2,4,10","3,4,10","1,1,0",1
2370,"11,9","5,10,8",0,0
2371,"11,2,9","10,10",2,-1
2372,"8,9","3,10,10",0,0
2373,"6,4,8","5,10,4","1,0",-1
2374,"10,10","7,10",0,1
2375,"4,5,8","10,10",2,-1
2376,"3,10,10","9,8",1,-1
2377,"3,10,10","2,10,9",1,-1
2378,"2,6,10","3,9,7","1,0",-1
2379,"9,6,2,2","10,10","1,1,0",-1
2380,"9,8","5,2,10",0,0
2381,"4,2,8","5,10,11,6","1,0",0
2382,"10,10","10,9",0,1
2383,"10,8","2,8,2,8",0,-1
2384,"10,7","7,6,10",0,0
2385,"6,8","5,2,9,11",0,-1
2386,"6,9,3","8,10","1,0",0
2387,"10,4,7","10,7",1,1
2388,"7,10,2","10,2,9","1,0",-1
2389,"10,10","4,7,4,8",0,0
2390,"10,4","5,11,8,10",0,0
2391,"4,4","4,2,4,9",0,-1
2392,"7,8,10","4,4,10",1,-1
2393,"3,10","10,11",,-1
2394,"3,6,5,10","5,8,7","1,1",-1
2395,"8,9","11,10",,-1
2396,"10,10,10","10,10",1,-1
2397,"2,7","10,7",0,-1
2398,"8,9,7","9,10",1,-1
2399,"3,11","11,4,11,6,7",0,-1
2400,"4,10","10,10",0,-1
2401,"11,3,9,10","3,5,10","1,1",-1
2402,"8,3,10","10,6,3",2,1
2403,"9,11","3,5,7,10",0,0
2404,"5,10,10","3,10,4",1,-1
2405,"10,5,10","2,6,10",1,-1
2406,"10,9","4,9,11,10",0,0
2407,"8,5,7","2,10,11,5","1,0",1
2408,"10,11","10,11",,-1
2409,"5,3,10","8,6,3",2,1
2410,"7,3,4,4","2,10,11,10","3,3,1,1,0",0
2410,"7,6","2,10,11,10","3,3,1,1,0",0
2410,"7,10","2,10,11,10","3,3,1,1,0",0
2411,"10,8","7,10",0,1
2412,"9,11","9,4,10",0,0
2413,"2,10,2","4,10,10","1,0",0
2414,"10,11","10,2,3,6","3,3",0
2414,"10,11","10,2,3,6","3,3",0
2414,"10,4","10,2,3,6","3,3",-1
2415,"10,10","3,4,11",0,1
2416,"8,10","6,10,10",0,0
2417,"7,10","3,10,8",0,-1
2418,"5,4,4","5,5,11",2,-1
2419,"8,3,2","7,10",2,-1
2420,"2,9,3","10,2,9",2,-1
2421,"11,10","10,9",0,1
2422,"5,10","8,10",0,-1
2423,"6,10","4,2,5,10",0,-1
2424,"8,10","10,10",0,-1
2425,"10,8","10,4,4",0,0
2426,"9,8","6,10,8",0,0
2427,"6,3","5,10,2",0,-1
2428,"5,10","10,10",0,-1
2429,"10,9","2,5,5,10",0,0
2430,"2,6,5","9,2,10",2,-1
2431,"11,10","7,9,2",0,1
2432,"10,2,8","10,10",2,0
2433,"10,7","3,10,6",0,-1
2434,"8,7","9,10",0,-1
2435,"3,11,11","10,5,9",2,0
2436,"11,7","5,4,10",0,-1
2437,"10,8","2,10,4,5",0,-1
2438,"11,8","6,4,6,10",0,0
2439,"5,9,3","10,3,9",2,0
2440,"5,2,2","10,9",2,-1
2441,"11,2,10,5","3,10,7","1,1,0",-1
2442,"5,8,2","4,6,7","1,0",-1
2443,"6,8,7","9,10",2,1
2444,"7,4,10","7,10",2,1
2445,"8,7,10","10,5,4",2,-1
2446,"11,3,3","10,4,10",2,0
2447,"10,6,2","8,11","1,0",-1
2448,"10,2,10","6,11",1,-1
2449,"6,8,4","7,5,4,6","1,0",0
2450,"4,6,7","4,3,10","1,0",0
2451,"2,10,10","3,10,7",1,-1
2452,"5,7,8","11,11,3,3",2,1
2453,"5,10,7","9,10",2,-1
2454,"10,11","10,6,4",0,1
2455,"8,9,10","9,4,9",1,-1
2456,"10,10","10,4,10",0,0
2457,"5,2,11","8,11",2,-1
2458,"10,11","9,4,10",0,1
2459,"2,10,9","11,6",2,1
2460,"2,5","11,10",,-1
2461,"10,9","7,3,8",0,1
2462,"6,10,7","10,4,8",2,-1
2463,"3,10,7","11,2,10,3,6",2,0
2464,"10,10","9,10",0,1
2465,"11,10","10,10",0,1
2466,"6,5,7","3,11,10,5","1,0",-1
2467,"11,4,5","10,2,8",2,0
2468,"10,8","2,10,6",0,0
2469,"10,6,10","11,2,5",2,-1
2470,"7,10","3,2,11,11",0,0
2471,"10,8","7,10",0,1
2472,"4,10","7,4,5,9",0,0
2473,"8,9","4,5,10",0,-1
2474,"10,10","4,9,7",0,0
2475,"4,3,3","9,3,10",2,0
2476,"10,10","8,8,10",0,0
2477,"2,3","10,5,10",0,0
2478,"10,10","2,9,6",0,1
2479,"6,8,6","8,5,9","1,0",0
2480,"10,3,7","11,7",2,1
2481,"8,10","8,10",0,0
2482,"6,4,11","10,4,10",2,1
2483,"10,2,4","7,4,10",2,-1
2484,"7,5,5","11,9",2,-1
2485,"8,10","5,9,9",0,0
2486,"9,10","4,11,3",0,1
2487,"2,10,4","6,10,7","1,0",0
2488,"10,9","11,9",0,-1
2489,"10,10","2,4,11",0,1
2490,"10,10","4,11,6",0,-1
2491,"5,11","9,9",0,-1
2492,"10,8","2,10,6",0,0
2493,"8,2,5","10,10",2,-1
2494,"3,7,11","10,7",2,1
2495,"10,6","6,10,8",0,0
2496,"10,7","2,2,10,10",0,0
2497,"5,3,9","10,10",2,-1
2498,"6,4,9","10,10",2,-1
2499,"8,6,9","10,3,7",2,-1
2500,"10,7","10,8",0,-1
2501,"3,10","5,10,8",0,0
2502,"11,7","5,10,10",0,0
2503,"10,4,10","11,9",2,-1
2504,"2,6,4","7,6,10",2,0
2505,"3,10,10","8,11",2,-1
2506,"3,5,8","7,11",2,-1
2507,"10,11","3,9,11,10",0,1
2508,"6,3,3","7,10",2,-1
2509,"8,9","9,2,10",0,-1
2510,"10,4","6,8,5",0,-1
2511,"5,4,7","4,4,2,10","1,0",-1
2512,"10,8","8,11",0,-1
2513,"6,9","5,10,10",0,0
2514,"7,10","7,9,7",0,0
2515,"6,2,2","10,2,10","1,0",0
2516,"2,8,10","10,10",2,0
2517,"11,4,6","10,7",2,1
2518,"3,10,10","11,5,10,2","3,3,2",-1
2518,"3,10","11,5,10,2","3,3,2",-1
2518,"3,7","11,5,10,2","3,3,2",-1
2519,"2,6,10","9,4,5",2,0
2520,"4,8","7,10",0,-1
2521,"6,2,5","8,3,9",2,-1
2522,"10,10","9,9",0,1
2523,"7,4","10,11",,-1
2524,"10,2","10,11",,-1
2525,"11,10","7,8,10",0,1
2526,"9,11","10,10",0,0
2527,"9,6","5,10,3",0,-1
2528,"10,3,9","3,2,10,8",1,-1
2529,"3,10,10","7,3,10",1,-1
2530,"8,11","3,4,8,10",0,0
2531,"5,10","4,10,9",0,0
2532,"4,5,10","2,2,2,10,4","1,0",-1
2533,"7,3,10","2,10,6","1,0",1
2534,"8,11","6,5,9",0,-1
2535,"8,7","7,10",0,-1
2536,"6,2,3","8,10",2,-1
2537,"11,9","3,10,10",0,0
2538,"6,10,4","10,4,4","3,2",1
2538,"6,3","10,4,4","3,2",-1
2539,"7,6","10,11",,-1
2540,"9,5,4","3,5,10","1,0",0
2541,"10,4,6","10,8",2,1
2542,"10,10","6,3,10",0,1
2543,"10,10","4,10,4",0,1
2544,"10,10","10,2,2,2,7",0,0
2545,"10,9","5,6,10",0,-1
2546,"5,10,10","10,3,9",2,-1
2547,"10,5,10","9,10",1,-1
2548,"10,5,6","11,6",2,1
2549,"10,10","5,10,4",0,1
2550,"3,10,6","10,5,7",2,0
2551,"3,10,11","10,8",2,-1
2552,"6,10","4,10,10",0,0
2553,"6,10,6","10,7",1,-1
2554,"10,10","10,11",,-1
2555,"5,8,10","6,8,6",1,-1
2556,"7,5,11","10,10",2,-1
2557,"7,10,7","10,9",1,-1
2558,"8,10","8,4,8",0,-1
2559,"5,9","10,11",,-1
2560,"3,5,4,5","2,10,2,4","1,1,0",-1
2561,"7,9","2,11,11,10,7",0,-1
2562,"2,10","2,8,10",0,-1
2563,"4,11","5,8,3,3",0,-1
2564,"11,8","6,7,10",0,0
2565,"2,10,4","10,6,3",2,-1
2566,"10,9,2","10,8","3,1",1
2566,"10,10","10,8","3,1",1
2567,"9,10","6,2,3,9",0,-1
2568,"10,8,2,2","11,8","1,1",-1
2569,"8,4,5","10,2,9",2,-1
2570,"10,7,3","10,5,6","3,3,1,0",-1
2570,"10,7","10,5,6","3,3,1,0",-1
2570,"10,9","10,5,6","3,3,1,0",-1
2571,"10,5,10","8,10",1,-1
2572,"9,7","4,10,8",0,0
2573,"4,7,11,6","3,9,11,5","1,1,0",0
2574,"2,10,10","10,4,8",2,-1
2575,"6,3","11,4,2",0,-1
2576,"10,9","6,3,10",0,0
2577,"3,10,10","10,9",2,-1
2578,"3,9,6","5,10,11,2","1,0",0
2579,"10,3,5","10,6,3",2,-1
2580,"2,10,10","6,11",1,-1
2581,"6,7,9","5,10,10",2,-1
2582,"2,10,6","10,8",2,0
2583,"10,2,7","10,3,3,2",2,1
2584,"10,11","4,11,2",0,1
2585,"10,9","8,8,10",0,0
2586,"11,9","5,11,10,8",0,0
2587,"10,6,10","10,3,3,6",1,-1
2588,"4,9,10","9,9",1,-1
2589,"6,10","4,5,5,3",0,-1
2590,"11,10","11,10",,-1
2591,"10,10","10,3,10",0,0
2592,"7,9","7,4,10",0,-1
2593,"10,10","9,7,9",0,0
2594,"2,10,10","6,4,10",1,-1
2595,"11,7","4,2,10,6",0,0
2596,"4,10,4,10","10,7","1,1",-1
2597,"10,8","5,10,5",0,-1
2598,"10,2,4","7,3,7","1,0",-1
2599,"2,8,5","6,10,7","1,0",0
2600,"3,10,10","10,5,10","3,2",-1
2600,"3,6","10,5,10","3,2",0
2601,"5,3","9,10",0,-1
2602,"10,10","5,11,10,4",0,0
2603,"9,11","4,10,4",0,1
2604,"7,3,6","10,10",2,-1
2605,"6,2,10","4,5,10","1,0",-1
2606,"2,10","11,10",,-1
2607,"10,10","7,8,6",0,-1
2608,"4,10,4","10,5,10",2,0
2609,"10,4,9","11,5,10,10",2,-1
2610,"10,7","7,8,10",0,0
2611,"8,9","3,11,6",0,-1
2612,"10,6","3,9,10",0,0
2613,"2,4","8,3,2,5","3,0",-1
2613,"2,9","8,3,2,5","3,0",-1
2614,"10,7,5","10,10",1,-1
2615,"7,9","5,8,5",0,-1
2616,"10,11,10","11,9",1,1
2617,"2,6","9,8",0,-1
2618,"8,10,7","10,3,11,10",1,-1
2619,"8,10,9","10,8",1,-1
2620,"8,10","8,3,7",0,0
2621,"8,6,5","5,6,10","1,0",-1
2622,"10,9","5,8,5",0,1
2623,"6,2","10,10",0,-1
2624,"3,8,7","3,10,2,8","1,0",0
2625,"8,10","6,4,5,10",0,0
2626,"10,8","6,3,6,4",0,-1
2627,"2,10,6","2,10,11,4","1,0",1
2628,"11,10","10,10",0,1
2629,"7,4","11,10",,-1
