round,player_hand,dealer_hand,actions,reward
2169,"6,5","3,10,11,9",0,1
2170,"6,2","10,10",0,-1
2171,"4,3","10,11",,-1
2172,"10,2","9,5,10",0,1
2173,"9,9,6","4,10,6",1,-1
2174,"10,8","10,3,6",0,-1
2175,"10,8,10","8,6,10",1,-1
2176,"10,10,10","5,10,2",1,-1
2177,"6,10","10,4,10",0,1
2178,"11,8,5","2,5,10","1,0",-1
2179,"3,10","9,10",0,-1
2180,"7,10,7","3,3,11",1,-1
2181,"8,11,11,6,9","4,5,10","1,1,1",-1
2182,"2,9","10,9",0,-1
2183,"4,7","6,2,3,7",0,-1
2184,"8,9","10,3,5",0,-1
2185,"2,11","10,9",0,-1
2186,"11,7,10,8","5,7,3,3","1,1",-1
2187,"10,3","10,2,4,4",0,-1
2188,"2,6","10,10",0,-1
2189,"11,4,10,2,10","3,4,11","3,3,1,1,1",-1
2189,"11,4","3,4,11","3,3,1,1,1",-1
2189,"11,10","3,4,11","3,3,1,1,1",1
2190,"9,3,4,4,2","5,9,2,11","1,1,1",-1
2191,"8,10,8","9,9",1,-1
2192,"8,5,6,5","10,6,3","1,1",-1
2193,"7,11","9,7,10",0,1
2194,"9,5,11,4,2","6,6,3,9","1,1,1",1
2195,"3,4,10","10,3,4","1,0",0
2196,"3,8","10,4,10",0,1
2197,"10,2","5,10,3",0,-1
2198,"10,11,8,5","10,10","1,1",-1
2199,"8,6","5,4,11",0,-1
2200,"10,8,9","4,11,3",1,-1
2201,"10,9,10","4,10,10",1,-1
2202,"4,4","10,3,2,8",0,1
2203,"9,10","11,2,10,7",0,-1
2204,"7,10","9,10",0,-1
2205,"7,11","10,6,9",0,1
2206,"2,7","11,9",0,-1
2207,"10,2","10,8","3,0",-1
2207,"10,3","10,8","3,0",-1
2208,"7,6","7,10",0,-1
2209,"10,9,6","6,10,7",1,-1
2210,"10,4","6,10,3",0,-1
2211,"5,3","10,5,5",0,-1
2212,"8,11,2","10,9",1,1
2213,"9,9,2,6","3,2,5,6,5","1,1",-1
2214,"4,10","8,10",0,-1
2215,"10,10,8","8,10",1,-1
2216,"8,6","10,10",0,-1
2217,"9,3,10","7,2,11",1,-1
2218,"9,2","10,4,6",0,-1
2219,"8,11,5","10,8","1,0",-1
2220,"10,10,10","5,3,9",1,-1
2221,"10,11,10","10,10",1,1
2222,"10,9,11,5","8,10","1,1",-1
2223,"6,2","10,7",0,-1
2224,"4,3","10,10",0,-1
2225,"10,11,5,8","11,6","1,1",-1
2226,"2,10,3,9","7,8,10","1,1",-1
2227,"10,2,9","3,10,11,6",1,1
2228,"8,7,4,3","11,7","1,1",-1
2229,"7,2","11,11,10,7",0,-1
2230,"10,5,11,3,8","6,10,8","3,1,1,1",-1
2230,"10,7","6,10,8","3,1,1,1",1
2231,"6,10,4,6","10,7","1,1",-1
2232,"9,5,10","4,2,10,11",1,-1
2233,"3,6,5,10","9,10","1,1",-1
2234,"9,6,10","10,4,10",1,-1
2235,"2,9,7,5","10,8","1,1",-1
2236,"10,7,11,5","2,6,4,5","1,1",-1
2237,"10,7,10","3,10,10",1,-1
2238,"7,10,4","4,6,3,7",1,1
2239,"10,11","6,8,10","3,3",1
2239,"10,11","6,8,10","3,3",1
2239,"10,4","6,8,10","3,3",1
2240,"5,2","10,5,10",0,1
2241,"11,11,10,7,5","7,11","1,1,1",-1
2242,"10,9,8","10,4,11,10",1,-1
2243,"8,10","10,11",,-1
2244,"8,9,4","8,9",1,1
2245,"10,10","4,6,5,5",0,0
2246,"8,10,8","3,10,5",1,-1
2247,"7,8,11,10","7,11","1,1",-1
2248,"11,8,8,9","3,2,4,6,2","1,1",-1
2249,"5,11,9,10","2,10,9","3,3,1,1",-1
2249,"5,3","2,10,9","3,3,1,1",-1
2249,"5,5","2,10,9","3,3,1,1",-1
2250,"10,2,11","6,10,6","1,0",1
2251,"7,3","10,4,10",0,1
2252,"5,11,10,9","5,6,2,10","1,1",-1
2253,"4,5","5,2,8,7",0,1
2254,"6,10,7","5,10,8",1,-1
2255,"11,9","2,6,10",0,1
2256,"4,8","2,3,3,2,10",0,-1
2257,"10,3","10,8",0,-1
2258,"10,2","10,4,2,11","3,0",-1
2258,"10,5","10,4,2,11","3,0",-1
2259,"10,4","10,10","3,0",-1
2259,"10,6","10,10","3,0",-1
2260,"2,9","3,3,8,6",0,-1
2261,"10,10","4,10,2,10",0,1
2262,"9,9,10","10,7",1,-1
2263,"2,3","8,2,6,2",0,-1
2264,"10,10","6,2,4,3,5",0,0
2265,"9,6,6","7,9,9",1,1
2266,"10,10,10","10,3,3,10",1,-1
2267,"10,10","5,10,11,6",0,1
2268,"4,3,10,2,2","4,7,4,10","1,1,1",1
2269,"2,10","5,10,4",0,-1
2270,"10,3,10","8,10",1,-1
2271,"5,8,5,10","7,6,10","1,1",-1
2272,"10,7,10","8,10","3,3,1",-1
2272,"10,11","8,10","3,3,1",1
2272,"10,10","8,10","3,3,1",1
2273,"8,11,10,7","3,5,10","1,1",-1
2274,"6,8,4,8","3,8,10","1,1",-1
2275,"10,10,6","10,10",1,-1
2276,"10,6,10","3,7,7",1,-1
2277,"8,10,8","4,10,10",1,-1
2278,"7,10","11,10",,-1
2279,"10,7,10","7,6,2,2",1,-1
2280,"10,4","10,10",0,-1
2281,"7,10,10","6,5,4,5",1,-1
2282,"10,10,9","10,10",1,-1
2283,"10,10,5","11,8",1,-1
2284,"4,7,2,5,10","2,10,4,9","1,1,1",-1
2285,"7,3,4,10","4,5,10","1,1",-1
2286,"10,10,3","9,10",1,-1
2287,"10,9,4","6,5,7","3,1",-1
2287,"10,8","6,5,7","3,1",0
2288,"8,10,10","10,10",1,-1
2289,"4,2","10,4,11,10",0,1
2290,"8,11,8,8","3,3,8,3","1,1",-1
2291,"4,9,6,7","6,8,7","1,1",-1
2292,"7,3,10,3","7,6,11,4","1,1",-1
2293,"6,11,10,7","3,7,9","1,1",-1
2294,"5,8,8","3,4,8,2",1,1
2295,"10,9,2","10,3,6",1,1
2296,"10,2,10","2,10,8","3,3,1",-1
2296,"10,9","2,10,8","3,3,1",-1
2296,"10,11","2,10,8","3,3,1",1
2297,"8,6,9","2,5,3,6,4",1,-1
2298,"11,10,4,3,7","5,10,10","1,1,1",-1
2299,"3,4","9,5,4",0,-1
2300,"6,5","10,9",0,-1
2301,"2,2","10,10",0,-1
2302,"11,10,5,4,2","9,3,4,10","1,1,1",-1
2303,"6,7,9","8,4,2,9",1,-1
2304,"9,3","11,11,8",0,-1
2305,"7,10,3,10","8,2,5,3","1,1",-1
2306,"8,10,9","10,5,10",1,-1
2307,"3,5","9,11",0,-1
2308,"3,2","8,11",0,-1
2309,"11,5,8,10","5,6,10","1,1",-1
2310,"11,11,6,3","9,2,2,5","1,1",1
2311,"10,11,10","11,5,9,3",1,1
2312,"10,3,7,5","6,3,8","3,1,1",-1
2312,"10,3","6,3,8","3,1,1",-1
2313,"2,8","8,6,3",0,-1
2314,"3,10","10,9",0,-1
2315,"8,11,7,6","10,4,10","1,1",-1
2316,"4,4,6","2,10,11,7",2,-1
2317,"10,10,7","10,10",1,-1
2318,"10,5,4","10,5,10","1,0",1
2319,"2,7","10,10",0,-1
2320,"10,9,10","6,11",1,-1
2321,"10,10,10","10,6,10",1,-1
2322,"5,10,11,3,10","4,2,5,11,8","1,1,1",-1
2323,"8,3","11,4,8,5",0,-1
2324,"3,10,9","2,10,11,7",1,-1
2325,"6,11,11,7,10","7,10","1,1,1",-1
2326,"4,10,2,2,10","6,4,10","1,1,1",-1
2327,"9,7,6","8,10",1,-1
2328,"10,11,4,2,10","7,4,2,8","1,1,1",-1
2329,"4,10,10","8,5,8",1,-1
2330,"6,10,7","3,11,5",1,-1
2331,"10,6,4","6,4,10","1,0",0
2332,"10,10","3,10,7",0,0
2333,"6,8,6","2,10,2,11,9","1,0",1
2334,"10,5,2,3,6","10,6,7","1,1,1",-1
2335,"10,11","5,10,9",0,1
2336,"5,6,10","5,7,5","3,1",1
2336,"5,6","5,7,5","3,1",-1
2337,"9,2","10,3,7",0,-1
2338,"11,10","9,2,9",0,1
2339,"2,8","10,2,11,11,8",0,1
2340,"9,10","8,10",0,1
2341,"7,11,10,9","10,10","1,1",-1
2342,"10,2,9","2,8,10",1,1
2343,"6,10,3","3,7,11","1,0",-1
2344,"5,9,10","3,8,6",1,-1
2345,"10,4","9,7,5",0,-1
2346,"10,5,4","3,4,10","1,0",1
2347,"7,10,10","10,10",1,-1
2348,"2,10,5","4,10,9","1,0",1
2349,"3,11,2,10,9","4,9,6","1,1,1",-1
2350,"2,8","6,10,8",0,1
2351,"8,10,5","10,2,7",1,-1
2352,"2,3","6,4,10",0,-1
2353,"8,5","7,4,10",0,-1
2354,"10,10","6,7,10",0,1
2355,"11,6,10,8","6,5,10","1,1",-1
2356,"9,4,5","6,8,8","1,0",1
2357,"10,6","11,8",0,-1
2358,"9,6,10","8,5,7",1,-1
2359,"10,6,5","3,10,7",1,1
2360,"10,2","10,11",,-1
2361,"10,10","9,2,10",0,-1
2362,"4,8","7,3,6,9",0,1
2363,"2,9","10,2,10",0,1
2364,"10,4","10,10","3,3,0",-1
2364,"10,10","10,10","3,3,0",0
2364,"10,6","10,10","3,3,0",-1
2365,"7,10,11,4","6,6,6","1,1",-1
2366,"5,10","10,2,2,9",0,1
2367,"10,2","11,7","3,0",-1
2367,"10,10","11,7","3,0",1
2368,"8,4","7,5,7",0,-1
2369,"2,10","3,8,10",0,-1
2370,"10,2","4,3,3,10","3,0",-1
2370,"10,11","4,3,3,10","3,0",1
2371,"8,11,3","10,5,8","1,0",1
2372,"3,11","10,3,2,10",0,1
2373,"3,10","2,3,6,6",0,-1
2374,"11,9,3","9,5,11,10","1,0",1
2375,"10,2","3,9,8",0,-1
2376,"10,6,8","2,10,7","3,3,1",-1
2376,"10,6","2,10,7","3,3,1",-1
2376,"10,5","2,10,7","3,3,1",-1
2377,"5,2","10,10",0,-1
2378,"4,9","4,2,6,2,11,10",0,1
2379,"5,6","10,11",,-1
2380,"4,3","3,9,7",0,-1
2381,"4,10","8,10",0,-1
2382,"10,5,2,3","5,10,10","3,3,1,1,0",1
2382,"10,5","5,10,10","3,3,1,1,0",1
2382,"10,4","5,10,10","3,3,1,1,0",1
2383,"10,11","5,5,4,10","3,3",1
2383,"10,9","5,5,4,10","3,3",1
2383,"10,10","5,5,4,10","3,3",1
2384,"10,5","9,10",0,-1
2385,"7,3","10,10",0,-1
2386,"10,6","10,10","3,0",-1
2386,"10,9","10,10","3,0",-1
2387,"9,10,7","9,10",1,-1
2388,"4,2","5,11,10,10",0,1
2389,"10,3","11,10",,-1
2390,"5,10,10","7,10",1,-1
2391,"8,9,6","8,10",1,-1
2392,"6,7","10,10",0,-1
2393,"9,11,6","10,4,9","3,1,0",1
2393,"9,11","10,4,9","3,1,0",1
2394,"7,4","3,8,2,4","3,0",-1
2394,"7,4","3,8,2,4","3,0",-1
2395,"10,11","10,4,9",3,1
2395,"10,6","10,4,9",3,1
2396,"11,5","10,10",0,-1
2397,"3,7","11,10",,-1
2398,"5,7","10,2,10",0,1
2399,"9,4,10","5,6,10",1,-1
2400,"2,11","8,4,4,5",0,-1
2401,"3,10,10","2,8,6,3",1,-1
2402,"10,10","9,10",0,1
2403,"2,5","10,8",0,-1
2404,"5,10,6","10,10",1,1
2405,"10,8","2,5,3,10",0,-1
2406,"10,3,9","3,10,4",1,-1
2407,"10,10","3,7,10",0,0
2408,"7,4,2,9","4,10,6","1,1",-1
2409,"10,3","10,10",0,-1
2410,"10,10","7,9,5",0,-1
2411,"10,9","11,10",,-1
2412,"6,4,3,3,8","2,2,7,4,9","1,1,1",-1
2413,"10,7,7","2,8,10",1,-1
2414,"4,3","10,10","3,0",-1
2414,"4,6","10,10","3,0",-1
2415,"9,4,10","8,11",1,-1
2416,"8,10,10","6,10,8",1,-1
2417,"5,10,3,10","8,5,8","1,1",-1
2418,"4,9","10,4,10",0,1
2419,"10,5,10","2,4,10,11",1,-1
2420,"5,7,9","7,11",1,1
2421,"10,2,4,2,10","7,11","1,1,1",-1
2422,"6,5","11,7","3,0",-1
2422,"6,2","11,7","3,0",-1
2423,"10,10,2","10,3,9",1,-1
2424,"2,7","8,5,11,11,9",0,1
2425,"4,10,10","10,8",1,-1
2426,"7,11","10,11",,-1
2427,"10,11","6,2,10",3,1
2427,"10,11","6,2,10",3,1
2428,"6,10,6","2,8,9",1,-1
2429,"6,7","10,8","3,0",-1
2429,"6,5","10,8","3,0",-1
2430,"5,10","10,2,5",0,-1
2431,"11,3","10,6,2",0,-1
2432,"10,2","11,10",,-1
2433,"7,11,9,10","10,10","1,1",-1
2434,"8,3,5,10","5,4,10","1,1",-1
2435,"3,6,9,8","6,10,3","1,1",-1
2436,"4,11,4,10,11,10","10,10","1,1,1,1",-1
2437,"6,9,10","5,7,7",1,-1
2438,"5,4,2,10","3,4,5,10","1,1",1
2439,"10,9","2,7,5,2,10",0,1
2440,"11,9","5,10,10",0,1
2441,"7,10,3,8","10,10","1,1",-1
2442,"8,10,10","9,4,3,10",1,-1
2443,"10,4,3,8","6,5,10","3,3,3,1,1",-1
2443,"10,4","6,5,10","3,3,3,1,1",-1
2443,"10,4","6,5,10","3,3,3,1,1",-1
2443,"10,6","6,5,10","3,3,3,1,1",-1
2444,"7,5","11,11,3,4",0,-1
2445,"3,9","9,7,8",0,1
2446,"5,7","10,6,7",0,1
2447,"10,4","8,11",0,-1
2448,"11,3,2,8,6","5,10,10","1,1,1,0",1
2449,"7,9","10,11",,-1
2450,"4,5","4,6,10",0,-1
2451,"10,5","11,6","3,0",-1
2451,"10,11","11,6","3,0",1
2452,"10,3,5,10","3,10,8","1,1",-1
2453,"9,10,7","3,2,8,7",1,-1
2454,"10,4","7,3,11","3,0",-1
2454,"10,3","7,3,11","3,0",-1
2455,"4,10","10,10",0,-1
2456,"2,11","11,5,4",0,-1
2457,"10,9,10","6,8,4",1,-1
2458,"6,10","11,7",0,-1
2459,"2,10","3,9,7",0,-1
2460,"5,9","8,9",0,-1
2461,"10,7","10,10","3,3,0",-1
2461,"10,4","10,10","3,3,0",-1
2461,"10,5","10,10","3,3,0",-1
2462,"8,4","10,5,11,10",0,1
2463,"7,4","7,9,7",0,1
2464,"2,6","8,11","3,3,3,0",-1
2464,"2,6","8,11","3,3,3,0",-1
2464,"2,7","8,11","3,3,3,0",-1
2464,"2,10","8,11","3,3,3,0",-1
2465,"9,4","9,2,3,10",0,1
2466,"10,6","11,7",0,-1
2467,"10,9,8","8,8,2",1,-1
2468,"5,10,8","2,10,11,5",1,-1
2469,"10,6","10,10",0,-1
2470,"2,10","11,8",0,-1
2471,"7,10,11,6","10,4,10","1,1",-1
2472,"10,4,2,10","8,9","1,1",-1
2473,"8,10,11,8","10,9","1,1",-1
2474,"8,3,10","6,2,9",1,1
2475,"10,11","8,9",0,1
2476,"10,2,11,10","2,11,10,10","1,1",-1
2477,"2,11","8,6,10",0,1
2478,"8,10,7","4,10,7",1,-1
2479,"11,6,8,4,10","6,10,9","1,1,1",-1
2480,"11,10","8,10",0,1
2481,"9,9","10,11",,-1
2482,"6,9","11,2,8",0,-1
2483,"10,7,10","10,2,2,5","3,1",-1
2483,"10,2","10,2,2,5","3,1",-1
2484,"3,10","10,3,11,5",0,-1
2485,"10,2","11,10",,-1
2486,"7,6,8","3,2,10,10",1,1
2487,"6,10","10,10",0,-1
2488,"10,11","10,7",3,1
2488,"10,7","10,7",3,0
2489,"8,6,5","5,10,3","1,0",1
2490,"5,10","10,6,3",0,-1
2491,"2,10","10,4,10",0,1
2492,"4,2,10,10","5,10,3","3,1,1",-1
2492,"4,3","5,10,3","3,1,1",-1
2493,"2,7,10","2,2,11,5","1,0",-1
2494,"5,10,10","5,2,10",1,-1
2495,"10,3,10","3,3,5,4,10",1,-1
2496,"4,7","10,3,3,11",0,-1
2497,"10,5,10","6,10,10",1,-1
2498,"4,3,5,8","2,4,6,5","1,1,0",1
2499,"10,10","9,11",0,0
2500,"11,10","9,3,10",0,1
2501,"8,7,5","10,10","1,0",0
2502,"9,10","7,4,4,10",0,1
2503,"6,3","10,10",0,-1
2504,"4,9","8,7,5",0,-1
2505,"4,2","10,5,8",0,1
2506,"4,10,6","7,10","1,0",1
2507,"7,10,4","3,10,3,7","3,1",1
2507,"7,4","3,10,3,7","3,1",1
2508,"8,9","5,9,10",0,1
2509,"7,3","10,6,10",0,1
2510,"9,5,9","8,6,4",1,-1
2511,"2,11,3","6,10,10","1,0",1
2512,"8,6,10","4,2,10,8",1,-1
2513,"4,10,10","5,6,7",1,-1
2514,"10,10","3,3,9,3",0,1
2515,"11,8","9,10",0,0
2516,"8,4","10,2,3,8",0,1
2517,"6,10,5","8,10",1,1
2518,"11,2","10,10",0,-1
2519,"3,8","6,5,8",0,-1
2520,"8,10","5,8,4",0,1
2521,"11,6","5,6,2,10",0,1
2522,"10,8","2,8,10",0,-1
2523,"4,10,3","9,11","1,0",-1
2524,"8,5,5","5,10,10","1,0",1
2525,"3,2","10,4,9",0,1
2526,"11,2,10,9","6,10,6","1,1",-1
2527,"2,10,3,9","2,10,10","1,1",-1
2528,"10,11","3,2,5,10",0,1
2529,"10,10","9,10",0,1
2530,"2,6","10,4,7",0,-1
2531,"10,11","10,5,4",0,1
2532,"5,9","9,10",0,-1
2533,"10,7","5,10,8",0,1
2534,"2,10","9,11",0,-1
2535,"9,4","11,10",,-1
2536,"7,10,10","10,9",1,-1
2537,"2,10,9","5,2,10",1,1
2538,"5,3","11,10",,-1
2539,"4,10,7","2,4,10,6",1,1
2540,"10,8","7,3,2,3,4",0,-1
2541,"9,10","4,7,11,10",0,1
2542,"9,10","7,6,10",0,1
2543,"9,10","7,6,4",0,1
2544,"10,4,7","6,8,7",1,0
2545,"6,10,6","9,5,2,9",1,-1
2546,"10,9,8","3,3,11","3,3,3,1",-1
2546,"10,7","3,3,11","3,3,3,1",0
2546,"10,7","3,3,11","3,3,3,1",0
2546,"10,4","3,3,11","3,3,3,1",-1
2547,"8,10,5","9,8",1,-1
2548,"7,10,2,7","10,8","1,1",-1
2549,"11,6,4","2,11,10,3,6",1,1
2550,"10,11","4,7,6",0,1
2551,"3,7","10,10",0,-1
2552,"7,10,9","10,8",1,-1
2553,"10,3","9,10","3,0",-1
2553,"10,8","9,10","3,0",-1
2554,"6,3,6","9,4,3,9",2,1
2555,"10,8,11,11","5,10,10","3,1,1,0",1
2555,"10,2","5,10,10","3,1,1,0",1
2556,"10,8,6","10,10",1,-1
2557,"10,2","6,7,5",0,-1
2558,"10,2","4,4,10",0,-1
2559,"6,7","10,10",0,-1
2560,"10,4,5,10","4,7,3,9","1,1",-1
2561,"3,5","10,10",0,-1
2562,"5,2","7,9,11",0,-1
2563,"10,9,8","6,7,11,8",1,-1
2564,"4,5","7,6,3,7",0,1
2565,"3,6","10,8",0,-1
2566,"9,11","9,10",0,1
2567,"2,10","10,4,7",0,-1
2568,"4,10","10,6,9",0,1
2569,"3,6","9,3,10",0,1
2570,"10,2","10,5,10","3,0",1
2570,"10,2","10,5,10","3,0",1
2571,"10,2","9,2,10",0,-1
2572,"4,7","10,10",0,-1
2573,"4,3","7,2,10",0,-1
2574,"10,11","9,10",0,1
2575,"10,11","6,10,5",3,0
2575,"10,2","6,10,5",3,-1
2576,"7,10,2","2,10,3,11,10","1,0",1
2577,"10,3","10,10",0,-1
2578,"9,10","3,7,11",0,-1
2579,"5,10,4","7,5,10","3,1,0",1
2579,"5,5","7,5,10","3,1,0",1
2580,"7,10,5","7,9,7",1,-1
2581,"3,6","11,9",0,-1
2582,"2,11","9,10",0,-1
2583,"3,8","6,8,10",0,1
2584,"6,9,8","7,8,10",1,-1
2585,"2,10","11,10",,-1
2586,"6,10,6","10,5,6",1,-1
2587,"10,5","10,8",0,-1
2588,"7,11,10,4","9,3,11,5","1,1",-1
2589,"10,10","5,7,4,10",0,1
2590,"10,10","10,3,4",0,1
2591,"3,11,8","7,3,2,8","1,0",-1
2592,"7,2","10,10",0,-1
2593,"10,2,10","6,11",2,-1
2594,"11,9","11,10",,-1
2595,"9,4","11,10",,-1
2596,"9,11","3,5,10",0,1
2597,"10,9","6,10,8",0,1
2598,"2,11","9,8",0,-1
2599,"9,10","2,2,6,5,7",0,1
2600,"10,5,9","6,10,7",1,-1
2601,"9,2","9,5,10",0,1
2602,"11,10","8,10",0,1
2603,"4,9","8,10",0,-1
2604,"7,10,3,8","10,5,11,11","1,1",-1
2605,"3,9","6,10,3",0,-1
2606,"10,3","7,10",0,-1
2607,"4,10,6","5,7,7","1,0",1
2608,"10,10,4","10,4,6",1,-1
2609,"11,9","8,10",0,1
2610,"10,10","8,6,10",0,1
2611,"10,3,10","5,10,10",1,-1
2612,"4,10,11,9","3,8,6","1,1",-1
2613,"3,10","10,3,10",0,1
2614,"10,7,5","10,7",1,-1
2615,"4,10,9","6,9,9",1,-1
2616,"10,6","10,11",,-1
2617,"10,7","5,7,5",0,0
2618,"8,4","10,10",0,-1
2619,"9,2","7,2,10",0,-1
2620,"10,6,3,6","10,7","1,1",-1
2621,"11,10","2,6,4,2,10",0,1
2622,"9,3,7","2,4,2,3,10","1,0",-1
2623,"10,5","10,11",,-1
2624,"8,2","11,10",,-1
2625,"11,10","8,10",0,1
2626,"3,5","10,11",,-1
2627,"10,10","5,9,10",0,1
2628,"4,2","5,11,6,10",0,1
2629,"8,3","8,7,6",0,-1
2630,"8,5,7","5,7,5","1,0",1
2631,"10,7,10","8,4,9",1,-1
2632,"10,3","10,2,3,4",0,-1
2633,"11,9","2,11,11,8,7",0,1
2634,"11,2","10,7",0,-1
2635,"8,9,11,11,2","10,4,5","1,1,1",1
2636,"10,10","3,10,9",0,1
2637,"11,4,10,10","2,10,10","1,1",-1
2638,"3,10","10,3,8",0,-1
2639,"11,10","8,2,9",0,1
2640,"10,10","3,6,10",0,1
2641,"4,10,9","7,7,3",1,-1
2642,"2,11","7,11",0,-1
2643,"10,2","10,3,10",0,1
2644,"3,8","9,6,10",0,1
2645,"2,10","8,2,3,2,3",0,-1
2646,"9,7,6","2,11,10,11,2,6",1,-1
2647,"10,10,2","10,4,6",1,-1
2648,"8,4","5,5,4,5",0,-1
2649,"4,4","10,5,10",0,1
2650,"5,2","10,5,10",0,1
2651,"10,10","5,7,10",0,1
2652,"10,10","5,10,10",0,1
2653,"10,2","11,10",,-1
2654,"3,6","3,4,11",0,-1
2655,"4,10","10,3,5",0,-1
2656,"2,11,6","3,10,4","1,0",1
2657,"10,2","5,10,3",0,-1
2658,"6,7","10,7",0,-1
2659,"2,11,8","2,10,8",1,1
2660,"5,6","10,3,11,4",0,-1
2661,"10,7","6,7,5",0,-1
2662,"10,4,9","6,9,6",1,-1
2663,"6,11","10,10",0,-1
2664,"7,11","11,10",,-1
2665,"8,3","9,10",0,-1
2666,"11,10,10","11,4,11,11",1,1
2667,"10,8,6","3,10,10",1,-1
2668,"4,6","10,10",0,-1
2669,"10,9","3,11,7",0,-1
2670,"10,11","9,5,10",0,1
2671,"8,10,3","3,10,9","3,1",1
2671,"8,5","3,10,9","3,1",1
2672,"9,4","10,4,5",0,-1
2673,"10,9","2,10,4,5",0,-1
2674,"10,4","9,11",0,-1
2675,"9,5","10,10",0,-1
2676,"4,10,10","4,10,3",1,-1
2677,"10,10","6,8,10",0,1
2678,"10,3","10,9",0,-1
2679,"3,7","2,10,10",0,1
2680,"7,10,10","4,7,4,8","3,1",-1
2680,"7,5","4,7,4,8","3,1",1
2681,"10,8,8","4,6,6,8",1,-1
2682,"10,10","8,11",0,1
2683,"5,9","8,7,3",0,-1
2684,"2,10,8","7,2,9","1,0",1
2685,"5,2","4,11,4",0,-1
2686,"10,10","9,4,5",0,1
2687,"10,6,11,10","10,8","1,1",-1
2688,"3,10,8","4,9,7",1,1
2689,"10,8,9","2,10,11,10",1,-1
2690,"9,4","10,11",,-1
2691,"8,3","4,10,7",0,-1
2692,"4,10,3,7","3,11,5","1,1",-1
2693,"11,7,10,5","10,10","1,1",-1
2694,"10,6,7","2,10,5","3,1",-1
2694,"10,11","2,10,5","3,1",1
2695,"3,5","9,4,2,11,10",0,1
2696,"8,4","11,11,10,11,9",0,1
2697,"10,6,10","3,2,11,10,10",1,-1
2698,"10,7,7","6,5,7",1,-1
2699,"11,6,8,10","2,10,10","1,1",-1
2700,"7,6","11,7",0,-1
2701,"10,10","8,10",0,1
2702,"10,8,10","7,3,10",1,-1
2703,"8,10,8","6,7,10",1,-1
2704,"2,6","10,5,7",0,1
2705,"9,8,6","6,2,9",1,-1
2706,"3,4","8,10",0,-1
2707,"3,10","4,10,4",0,-1
2708,"10,5,10","9,10",1,-1
2709,"6,10,9","10,10",1,-1
2710,"10,8,11","8,9","1,0",1
2711,"2,10","7,10",0,-1
2712,"6,5","10,3,10",0,1
2713,"3,10","9,6,9",0,1
2714,"10,10","3,7,10",0,0
2715,"10,2","9,11",0,-1
2716,"7,10,10","10,6,3",1,-1
2717,"2,7,6,9","5,3,2,5,10","1,1",-1
2718,"9,4,10","6,6,9",1,-1
2719,"8,5,4","7,10","1,0",0
2720,"3,10,3,5","5,11,6,11,6","1,1",1
2721,"11,8","4,3,8,2",0,1
2722,"4,10,10","2,3,4,6,10",1,-1
2723,"2,11","10,4,10",0,1
2724,"4,9,10","3,9,10",1,-1
2725,"10,10","2,3,10,5",0,0
2726,"4,8","8,4,11,10",0,1
2727,"11,10","11,10",,0
2728,"8,10","10,11",,-1
2729,"9,10","6,7,10",0,1
2730,"3,5","6,7,6",0,-1
2731,"11,10","11,10",,0
2732,"10,3","10,10",0,-1
2733,"8,10","7,10",0,1
2734,"10,4,10","5,10,2",1,-1
2735,"2,10,9","3,6,10",1,1
2736,"3,3","9,3,10",0,1
2737,"8,10,2,5","10,10","1,1",-1
2738,"5,7,8","4,3,10","3,1,0",1
2738,"5,2","4,3,10","3,1,0",-1
2739,"5,5","10,9",0,-1
2740,"3,4","9,9",0,-1
2741,"10,7,10","3,2,10,4",1,-1
2742,"9,10","7,10",0,1
2743,"7,2","10,8",0,-1
2744,"7,11,10,10","4,2,7,11,6","1,1",-1
2745,"8,4","5,8,11,10",0,1
2746,"5,10,10","5,4,10",1,-1
2747,"6,10,5","6,8,4",1,1
2748,"11,8,10,2","10,10","1,1",1
2749,"10,4,7","4,10,5",1,1
2750,"2,10","10,9",0,-1
2751,"11,9,6","10,3,5","1,0",-1
2752,"10,3","4,11,8,10",0,1
2753,"2,5","10,6,8",0,1
2754,"7,10","10,10",0,-1
2755,"10,4","4,2,10,10",0,1
2756,"10,9,10","4,3,6,10",1,-1
2757,"10,8,6","5,10,7",1,-1
2758,"7,3","10,10",0,-1
2759,"3,2","2,4,6,8",0,-1
2760,"10,9","11,3,7",0,-1
2761,"6,4","2,7,2,9",0,-1
2762,"11,8,9,8","2,6,2,6,6","1,1",-1
2763,"7,3","10,10",0,-1
2764,"10,2","11,9",0,-1
2765,"10,5","10,11",,-1
2766,"10,11,9,8","10,6,7","1,1",-1
2767,"8,10,10","10,10",1,-1
2768,"3,4,7,3,8","5,9,10","1,1,1",-1
2769,"10,11,4","10,5,7","1,0",1
2770,"11,3","10,6,10",0,1
2771,"4,7,4,7","5,10,8","1,1",-1
2772,"2,8","11,7",0,-1
2773,"7,8","9,5,10",0,1
2774,"10,10","7,10",0,1
2775,"9,6,8","6,11",1,-1
2776,"10,6,8","3,7,6,9","3,1",-1
2776,"10,10","3,7,6,9","3,1",1
2777,"10,6,11,6","8,11","1,1",-1
2778,"2,3","9,2,6",0,-1
2779,"8,10,7","3,2,2,8,9",1,-1
2780,"3,11","8,10",0,-1
2781,"6,4","10,10",0,-1
2782,"7,10,9","2,10,10",1,-1
2783,"10,5","10,5,10",0,1
