round,player_hand,dealer_hand,actions,result
2471,"10,9","10,3,9",0,0
2472,"2,11,10","10,5,7",2,0
2473,"4,7,6","10,7",2,0
2474,"7,10,9","3,10,3,11","3,1",-1
2474,"7,7","3,10,3,11","3,1",-1
2475,"4,2","11,11,10,5",0,-1
2476,"10,10","10,10",0,0
2477,"7,10","7,10",0,0
2478,"10,7,9","6,3,10",1,-1
2479,"10,3","2,9,10",0,-1
2480,"10,4,4","4,9,7",2,-1
2481,"10,10","10,3,11,5",0,1
2482,"11,10","5,4,10",0,1
2483,"10,8","10,9",0,-1
2484,"4,10,6","10,10",2,0
2485,"10,2,8","8,7,8",2,0
2486,"6,4,8","10,2,9",2,-1
2487,"6,5","2,10,11,5",0,-1
2488,"10,4,4","10,5,11,10",2,0
2489,"6,10,9","5,2,9,11",1,-1
2490,"4,10,10","10,3,8",2,-1
2491,"5,10,10","6,8,5",2,-1
2492,"10,6,10","5,10,3",1,-1
2493,"3,8,2","11,8",2,-1
2494,"6,9,2,10","2,3,10,6","1,1",-1
2495,"3,2","5,10,6",0,-1
2496,"4,2","2,3,7,11,11,7",0,-1
2497,"10,9","10,9",0,0
2498,"9,8","8,8,10",0,0
2499,"8,3,11","9,11",2,-1
2500,"4,9,10","10,7",2,-1
2501,"11,10","8,10",0,1
2502,"7,11","10,8",0,0
2503,"3,6,3","4,10,5",2,-1
2504,"8,3","2,5,8,5",0,-1
2505,"3,10,8","5,9,10",2,1
2506,"6,3,2","2,9,3,8",2,0
2507,"6,2","10,11",,-1
2508,"10,4,10","4,9,6",1,-1
2509,"4,6,10","7,10","3,2",1
2509,"4,7","7,10","3,2",-1
2510,"3,7,6","10,10",2,-1
2511,"10,8","10,7",0,1
2512,"2,4","10,11",,-1
2513,"10,11","9,10",0,1
2514,"10,2,9","5,7,6",2,1
2515,"8,3","11,10",,-1
2516,"10,11","10,10",0,1
2517,"10,8","9,9",0,0
2518,"5,7,10","10,3,11,5",2,-1
2519,"7,6,5","10,10",2,-1
2520,"11,10","6,2,10",0,1
2521,"7,10","8,8,7",0,0
2522,"2,11,10","10,9",2,-1
2523,"6,7,8","6,11",2,1
2524,"2,5,3","10,10","3,2",-1
2524,"2,10","10,10","3,2",-1
2525,"10,10","5,3,10",0,1
2526,"10,7,10","2,3,4,10",1,-1
2527,"10,8","5,10,4",0,-1
2528,"7,6,4","10,9",2,-1
2529,"10,2,11","4,2,6,11,5",2,-1
2530,"2,4","11,9",0,-1
2531,"10,9","3,4,10",0,1
2532,"11,7,2","2,2,5,7,8","1,0",0
2533,"10,10","3,9,10",0,0
2534,"10,5,7","10,7",2,-1
2535,"10,11","9,2,3,5",0,1
2536,"9,4,6","8,8,4",2,-1
2537,"10,10","10,11",,-1
2538,"7,3","11,10",,-1
2539,"9,2,8","2,4,2,10",2,1
2540,"10,2,7","2,5,7,9","1,0",0
2541,"4,11,10","10,8",2,-1
2542,"7,10,8","5,10,3",1,-1
2543,"9,10","10,10",0,-1
2544,"3,4,5","10,3,6",2,-1
2545,"8,7,10","10,10",2,-1
2546,"10,8,9","4,10,10",1,-1
2547,"2,7,11","9,8",2,1
2548,"6,5,10","6,11",2,1
2549,"9,11","3,10,9",0,0
2550,"2,9","11,10",,-1
2551,"10,10","10,10",0,0
2552,"9,10","10,10",0,-1
2553,"5,8,9","6,6,10",2,-1
2554,"10,5,5","10,5,4",2,1
2555,"5,3,6","4,3,4,8",2,-1
2556,"11,10","6,4,10",0,1
2557,"6,10,5","10,10",2,1
2558,"3,2","11,7",0,-1
2559,"5,10,3","10,5,7",2,0
2560,"6,8","11,10",,-1
2561,"7,2,10","4,11,10,11,9",2,0
2562,"7,2,10","7,10",2,1
2563,"8,10,9","6,5,7",1,-1
2564,"10,5,3","10,9",2,-1
2565,"5,6,4","10,10",2,-1
2566,"2,10,3","10,3,9",2,0
2567,"10,8","10,11",,-1
2568,"10,5,3","8,8,11",2,1
2569,"5,2,10","10,10",2,-1
2570,"11,5,2","6,4,10","3,2",-1
2570,"11,7","6,4,10","3,2",-1
2571,"6,3,11","8,9","3,2",1
2571,"6,2","8,9","3,2",-1
2572,"9,3,10","7,2,10",2,-1
2573,"10,11","8,7,6",0,0
2574,"4,5,10","10,10",2,-1
2575,"2,7,4","10,2,6",2,-1
2576,"11,2,5","8,9",2,1
2577,"10,5,7","7,6,4",2,-1
2578,"2,11","10,11",,-1
2579,"10,9","11,10",,-1
2580,"10,10","8,9",0,1
2581,"9,2,6","10,3,9",2,0
2582,"8,10,3","9,10",2,1
2583,"5,3,11","9,5,3",2,1
2584,"10,6,10","10,5,9",2,-1
2585,"5,10,3,9","3,4,8,4","1,1",-1
2586,"10,11","4,10,5",0,1
2587,"10,9,8","7,10",1,-1
2588,"10,3,7","10,8",2,1
2589,"7,10,11","7,10",2,1
2590,"8,3,2","10,10",2,-1
2591,"3,8,4","6,10,10",2,0
2592,"9,3,11","10,3,10",2,0
2593,"4,2","10,10",0,-1
2594,"6,10,11","10,10",2,-1
2595,"7,2,10","10,4,4",2,1
2596,"2,10","10,11",,-1
2597,"5,9,10","10,8",2,-1
2598,"3,6,10","2,10,8",2,-1
2599,"2,11,7","6,9,4",2,1
2600,"7,8,10","10,6,3",2,-1
2601,"10,10","6,11",0,1
2602,"9,7,10","5,6,5,9",1,-1
2603,"3,4,5","10,10",2,-1
2604,"11,10","4,4,10",0,1
2605,"3,8,9","6,10,6",2,0
2606,"2,4,9","10,6,10",2,0
2607,"10,3,11","10,10",2,-1
2608,"9,7","11,10",,-1
2609,"10,10","7,10",0,1
2610,"10,10","8,11",0,1
2611,"6,10,9","4,11,10,5",1,-1
2612,"7,10,3","10,8",2,1
2613,"10,8,8","4,9,4",1,-1
2614,"7,8,11","10,10",2,-1
2615,"5,9,3,6","3,2,6,10","3,1,1",-1
2615,"5,10","3,2,6,10","3,1,1",-1
2616,"5,2,3","7,5,4,2",2,-1
2617,"5,10,10","8,10",2,-1
2618,"10,5,11","6,10,10",2,0
2619,"7,10,4","9,10",2,1
2620,"3,2","9,10",0,-1
2621,"9,3,4","10,9",2,-1
2622,"9,10","10,2,10",0,0
2623,"11,2,6","7,10",2,1
2624,"7,10,6","7,8,5",1,-1
2625,"8,7,10","6,6,2,7",1,-1
2626,"4,7,8","10,10",2,-1
2627,"10,10","10,7",0,1
2628,"10,10","4,11,5",0,0
2629,"7,10,10","3,7,8",1,-1
2630,"5,10,7","2,7,9",1,-1
2631,"3,2,10","4,5,10",2,-1
2632,"10,10","3,2,6,11,2,11,11,6",0,0
2633,"6,11","11,10",,-1
2634,"7,10,6","10,10",2,-1
2635,"2,10","10,11",,-1
2636,"8,4","10,11",,-1
2637,"11,5,9,5","3,10,10","1,1,0",0
2638,"11,6,5","4,8,7","1,0",-1
2639,"5,4,4","8,3,4,3",2,-1
2640,"5,11,10,11,9","7,4,10","1,1,1",-1
2641,"6,2,4","2,11,3,11",2,-1
2642,"5,10,10","7,7,10",2,-1
2643,"10,10","10,6,2",0,1
2644,"8,5,2","8,10","3,2",-1
2644,"8,11","8,10","3,2",1
2645,"6,9,6","6,8,7",1,0
2646,"2,10,9","11,3,3",2,1
2647,"8,11","5,8,5",0,1
2648,"10,8","11,2,7",0,-1
2649,"7,10,6","10,7",2,-1
2650,"5,8,5","9,7,3",2,-1
2651,"5,3,6","9,10",2,-1
2652,"10,10","10,4,8",0,0
2653,"7,5,10","10,9",2,-1
2654,"6,9,2,10","2,7,11","1,1",-1
2655,"2,4","10,11",,-1
2656,"10,10","7,4,4,6",0,-1
2657,"6,3,7","10,10",2,-1
2658,"4,10,2","8,10",2,-1
2659,"10,8","10,11",,-1
2660,"7,5,10","10,7",2,-1
2661,"10,10","3,10,7",0,0
2662,"4,4","10,11",,-1
2663,"5,11,10,5","3,8,9","1,1",1
2664,"10,5,3","7,5,10",2,0
2665,"4,10,2","11,4,11,10,4","3,2",-1
2665,"4,3","11,4,11,10,4","3,2",-1
2666,"3,10,7","10,7",2,1
2667,"3,7,10","8,7,9",2,0
2668,"5,3,10","10,9",2,-1
2669,"2,10,10","10,5,9",2,-1
2670,"5,10,5,2","2,6,6,6","1,1",-1
2671,"10,10","8,11",0,1
2672,"9,10,2","8,3,4,4",1,1
2673,"10,10","10,10",0,0
2674,"10,10","8,10",0,1
2675,"10,6,10","6,5,6",1,-1
2676,"3,9,5","9,6,3",2,-1
2677,"10,8,10","4,9,11,4",1,-1
2678,"3,10,10","9,3,3,10",2,-1
2679,"10,9,2","2,10,2,8","3,1",1
2679,"10,11","2,10,2,8","3,1",1
2680,"4,10,2","6,5,6",2,-1
2681,"7,9,9","10,10",2,-1
2682,"8,5,10","2,10,10",1,-1
2683,"5,4,10","10,10",2,-1
2684,"7,8,10","6,8,10",1,-1
2685,"7,8,3,5","2,10,2,10","1,1",-1
2686,"10,3,9","11,2,10,2,2",2,-1
2687,"8,10","10,2,7",0,-1
2688,"4,9,9","3,2,7,6",1,-1
2689,"10,2,3","10,4,10",2,0
2690,"3,8,10","2,7,5,11,5",2,1
2691,"5,10,10","8,11",2,-1
2692,"9,9","8,10",0,0
2693,"10,2,5","11,4,8,5",2,-1
2694,"3,10,2","9,10",2,-1
2695,"7,4,10","6,10,9",2,1
2696,"9,10","10,11",,-1
2697,"10,5,10","10,3,10",2,-1
2698,"9,3,9","9,11",2,1
2699,"11,10","7,10",3,1
2699,"11,4","7,10",3,-1
2700,"6,9,10","10,7",2,-1
2701,"10,9,2","2,4,10,8",1,1
2702,"10,11","8,10",0,1
2703,"10,9","10,10",0,-1
2704,"10,5,10","10,3,6",2,-1
2705,"3,10,9","8,7,4",2,-1
2706,"11,10","10,2,2,6",0,1
2707,"11,9","10,9",0,1
2708,"8,7,10","3,4,10",1,-1
2709,"7,10,10","11,7",2,-1
2710,"8,2,4","11,6",2,-1
2711,"2,7,10","10,10",2,-1
2712,"10,10","10,11",,-1
2713,"5,7,10","10,3,6",2,-1
2714,"3,6","11,10",,-1
2715,"10,4,4","5,10,10",2,0
2716,"6,4,7","7,10",2,0
2717,"10,4,3","7,8,3",2,-1
2718,"9,10","10,5,10",0,0
2719,"4,5,11","6,8,11,9","3,2",0
2719,"4,10","6,8,11,9","3,2",0
2720,"7,3,3","8,9",2,-1
2721,"9,6,5","8,4,5",2,1
2722,"10,8","6,4,10",0,-1
2723,"3,8,10","7,4,10",2,0
2724,"10,11","10,8",0,1
2725,"2,6,2","5,2,10","3,2",-1
2725,"2,10","5,2,10","3,2",-1
2726,"11,10","6,6,3,10",0,1
2727,"8,10","10,11",,-1
2728,"10,8","8,5,3,10",0,0
2729,"11,5,10,10","2,2,11,8,9","1,1",-1
2730,"6,5,4","2,10,10","3,2",0
2730,"6,11","2,10,10","3,2",0
2731,"7,3,9","10,4,11,6",2,-1
2732,"4,9,10","11,2,6",2,-1
2733,"11,7","9,10",0,-1
2734,"6,3,2","9,10",2,-1
2735,"2,8,10","3,10,11,4",2,1
2736,"10,10","9,10",0,1
2737,"10,5,10","8,2,10",2,-1
2738,"10,4,10","6,6,6",2,-1
2739,"10,3,9","9,10",2,-1
2740,"9,5,3,4","3,10,10","1,1",1
2741,"10,8","10,4,9",0,0
2742,"5,8","11,10",,-1
2743,"11,4,10","6,7,10",2,0
2744,"3,5,6","3,9,3,3",2,-1
2745,"2,8,5","9,4,10",2,0
2746,"10,6,10","4,10,10",1,-1
2747,"10,8","8,11",0,-1
2748,"4,5,10","10,5,3",2,1
2749,"10,10","10,10",0,0
2750,"4,10,5","5,3,8,7",2,0
2751,"2,8,7","5,2,2,8",2,0
2752,"2,7,9","4,7,9",2,-1
2753,"11,6,5","5,8,9","3,1,0",0
2753,"11,5","5,8,9","3,1,0",0
2754,"6,3,10","10,8",2,1
2755,"10,9","10,10",0,-1
2756,"10,7,10","6,10,11",1,-1
2757,"7,5,11","10,6,3",2,-1
2758,"9,8,9","2,7,5,10",1,-1
2759,"10,6,5","4,10,8",2,1
2760,"4,3","4,10,7",0,-1
2761,"10,3,6,10","2,10,6","1,1",-1
2762,"10,10","2,8,10",0,0
2763,"10,10","6,10,11",0,1
2764,"10,8","8,4,4,5",0,-1
2765,"10,10","10,7",0,1
2766,"4,3,7","8,5,11,4",2,-1
2767,"4,9,8","10,3,3,2",2,1
2768,"2,10,8","7,4,10",2,-1
2769,"8,4,3","10,2,11,6",2,-1
2770,"4,5,11","11,3,10,10",2,0
2771,"10,11","10,11",,-1
2772,"10,5,9","6,2,7,10",2,-1
2773,"11,6,10","10,10",2,-1
2774,"10,9","11,8",0,0
2775,"10,10","4,10,4",0,1
2776,"11,4,9","7,6,10",2,0
2777,"2,6,7","6,11",2,-1
2778,"10,2,2","2,8,4,10",2,0
2779,"4,10,6","5,10,10",2,0
2780,"10,8,3","6,10,7",1,1
2781,"10,11","10,4,10",0,1
2782,"10,10","10,7",0,1
2783,"4,6,10","10,3,4",2,1
2784,"11,10","7,9,11",0,1
2785,"7,2,6","3,5,10",2,-1
2786,"10,5,5","8,2,10",2,0
2787,"2,11,3,6,5,10","3,10,10","1,1,1,1",-1
2788,"11,2,4","8,7,3","3,2",-1
2788,"11,7","8,7,3","3,2",0
2789,"6,9,9","10,10",2,-1
2790,"3,7,8","5,9,7",2,-1
2791,"8,2,10","10,10",2,0
2792,"6,10,11,7","7,3,10","1,1",-1
2793,"10,11","8,10",0,1
2794,"10,8","5,10,3",0,0
2795,"4,3","3,3,6,8",0,-1
2796,"9,10","9,8",0,1
2797,"2,7","5,5,5,10",0,0
2798,"2,10,2","11,7","3,2",-1
2798,"2,4","11,7","3,2",-1
2799,"2,5,9","10,10",2,-1
2800,"10,7","10,7",0,0
2801,"4,9,5","6,10,10",2,0
2802,"6,10,10","8,11",2,-1
2803,"8,2,10","6,4,3,8",2,-1
2804,"10,10","11,10",,-1
2805,"10,9","6,8,10",0,0
2806,"9,11","8,10",0,1
2807,"4,3,9","9,5,10",2,0
2808,"3,5,7","9,2,8","3,2",-1
2808,"3,5","9,2,8","3,2",-1
2809,"4,6,7","9,2,4,9",2,0
2810,"4,10,7","10,6,3",2,1
2811,"8,11","10,2,2,4",0,1
2812,"7,6,5,8","2,5,4,11,5","1,1",-1
2813,"10,8","8,6,10",0,0
2814,"10,8","8,10",0,0
2815,"5,6,6","10,8",2,-1
2816,"10,9","10,5,10",0,0
2817,"9,3,2","5,5,7",2,-1
2818,"10,6,11","8,3,10",2,-1
2819,"10,11","7,10",0,1
2820,"2,9,10","6,7,8",2,0
2821,"11,3","10,11",,-1
2822,"10,5,6","10,5,10",2,1
2823,"9,7","11,10",,-1
2824,"9,4,4","8,10",2,-1
2825,"10,6,10","5,10,10",1,-1
2826,"4,7,10","10,7","3,2",1
2826,"4,9","10,7","3,2",-1
2827,"5,10,11,2,5","3,5,3,10","1,1,1",-1
2828,"8,10","10,10",0,-1
2829,"5,10,10","9,8",2,-1
2830,"3,11","10,11",,-1
2831,"4,10,3","7,5,8",2,-1
2832,"8,2","6,10,7",0,0
2833,"11,9","10,6,10",0,0
2834,"6,5,4","10,10",2,-1
2835,"10,5,2","11,8",2,-1
2836,"7,9,2,9","2,10,9","1,1",-1
2837,"11,10","7,4,4,6",0,0
2838,"10,7,2","10,10",2,-1
2839,"10,4,8","8,8,10",2,-1
2840,"8,4","3,11,7",0,-1
2841,"8,9,2,3","5,3,7,7","1,1",-1
2842,"6,10,10","2,10,6","3,1",-1
2842,"6,11","2,10,6","3,1",-1
2843,"10,9","9,9",0,1
2844,"8,3,2","10,3,5",2,-1
2845,"5,4","7,4,2,4",0,-1
2846,"10,4","4,2,5,10",0,-1
2847,"9,10","10,7",0,1
2848,"10,3","4,7,2,10",0,0
2849,"4,9,8","6,10,10",2,1
2850,"6,10,9","6,3,11",1,-1
2851,"10,3","3,10,10",0,0
2852,"2,10,5","9,10",2,-1
2853,"11,10","7,11",0,1
2854,"10,10","9,11",0,0
2855,"10,11","6,6,2,2,4",0,1
2856,"10,9","6,10,5",0,-1
2857,"6,2","3,4,10",0,-1
2858,"10,9,10","2,6,10",1,-1
2859,"5,10,11","10,2,10",2,0
2860,"5,10,5","4,6,6,3","1,0",1
2861,"10,6,7","5,3,6,10",1,-1
2862,"8,10,8","4,5,2,10",1,-1
2863,"5,9","3,4,10",0,-1
2864,"10,5,5","3,10,5","1,0",1
2865,"10,11","10,10",0,1
2866,"6,8,5","9,10",2,0
2867,"5,10,2,6","4,9,8","1,1",-1
2868,"2,3","4,11,10,8",0,0
2869,"7,9,11","8,8,3",2,-1
2870,"9,10","10,11",,-1
2871,"6,3","11,10",,-1
2872,"10,10","3,5,10",0,1
2873,"10,9","6,10,7",0,0
2874,"2,9","2,9,5,4",0,-1
2875,"11,7,8,2,4","3,8,8","1,1,1",-1
2876,"6,7","11,10",,-1
2877,"10,3,3","10,10",2,-1
2878,"8,10,8","2,6,2,4,2,7",1,-1
2879,"11,4,7","9,10",2,-1
2880,"10,5,10","10,8",2,-1
2881,"7,3,7","10,10","3,2",-1
2881,"7,10","10,10","3,2",-1
2882,"4,3","9,10",0,-1
2883,"7,8,3,10","2,5,7,5","1,1",-1
2884,"5,7,10","7,11",2,-1
2885,"10,10","6,10,10",0,0
2886,"2,3","11,3,7",0,-1
2887,"2,9","2,8,9",0,-1
2888,"9,8,10","4,10,3",1,-1
2889,"10,11","10,6,10",0,1
2890,"10,10","3,4,10",0,1
2891,"11,4,4","10,2,10",2,0
2892,"7,6","11,10",,-1
2893,"7,10,10","10,9",2,-1
2894,"7,10","9,4,11,9",0,0
2895,"11,2,10","8,10",2,-1
2896,"2,10","2,9,10",0,-1
2897,"10,6,6","8,9",2,-1
2898,"6,11,8,10","4,10,3","1,1",-1
2899,"8,10","11,10",,-1
2900,"10,11","10,7",0,1
2901,"11,5,3","5,6,3,5","1,0",0
2902,"10,3,4","10,7",2,0
2903,"11,6,4","3,6,10",1,1
2904,"10,6,9","10,10",2,-1
2905,"10,6,7","9,3,7",2,-1
2906,"3,10,6","11,3,10,11,10","3,2",0
2906,"3,3","11,3,10,11,10","3,2",0
2907,"4,10,8","10,3,10",2,-1
2908,"6,5,10","7,7,6",2,1
2909,"10,6,10","4,5,10",1,-1
2910,"3,4","10,9",0,-1
2911,"11,2,10","9,7,7",2,0
2912,"10,4,5","4,9,6","1,0",0
2913,"5,4","4,9,8","3,0",-1
2913,"5,2","4,9,8","3,0",-1
2914,"10,6,5","2,10,7",1,1
2915,"8,4,2","5,10,8",2,0
2916,"5,8,11,10","2,8,11","1,1",-1
2917,"5,4,6,7","5,4,10","1,1",-1
2918,"11,10","7,4,10",0,0
2919,"10,2,10","8,9",2,-1
2920,"9,2","10,11",,-1
2921,"10,3,8","7,8,10",2,1
2922,"2,3","11,10",,-1
2923,"10,2,10","11,9",2,-1
2924,"6,10,10","10,10",2,-1
2925,"10,10","10,10",0,0
2926,"10,2,10","7,10",2,-1
2927,"10,10","10,4,7",0,-1
2928,"10,8,10","2,3,10,10",1,-1
2929,"3,4","10,7",0,-1
2930,"11,9","10,10",0,0
2931,"8,2","4,10,4",0,-1
2932,"11,4,10","9,5,10",2,0
2933,"3,9,10","10,5,7",2,-1
2934,"6,10,2","9,7,10",2,0
2935,"5,8,7","9,11",2,0
2936,"10,10,6","3,5,10",1,-1
2937,"10,10","10,2,5",0,1
2938,"10,5,9","9,2,11,8",2,-1
2939,"6,11,3","6,2,5,10","1,0",0
2940,"10,10,4","4,7,8",1,-1
2941,"9,4,9","10,8",2,-1
2942,"3,2","7,11",0,-1
2943,"10,8,9","10,10",2,-1
2944,"11,6,6","9,10",2,-1
2945,"3,7,4","4,7,9",2,-1
2946,"7,10,6","2,5,11",1,-1
2947,"10,10","9,4,10",0,0
2948,"10,5,6","10,10",2,1
2949,"5,4","2,6,10","3,0",-1
2949,"5,6","2,6,10","3,0",-1
2950,"10,5,8","5,10,11,9",2,-1
2951,"7,10,7","4,2,11",1,-1
2952,"3,9,6","5,9,6",2,-1
2953,"10,8,7","10,9",2,-1
2954,"8,11,5,3,3,10","3,10,2,2","1,1,1,1",-1
2955,"2,7,2","8,6,9",2,0
2956,"7,10,7","6,9,4",1,-1
2957,"7,5,2","4,10,8",2,0
2958,"7,6,11","10,4,9",2,0
2959,"10,7,4","8,10",2,1
2960,"10,2,3","9,10",2,-1
2961,"5,10","11,10",,-1
2962,"8,5,10","7,3,5,6",2,-1
2963,"5,9","10,11",,-1
2964,"2,4","10,10",0,-1
2965,"10,10","8,11",0,1
2966,"10,2,10","10,3,6",2,-1
2967,"6,2,9","7,3,10",2,-1
2968,"11,9,5,10","3,5,7,8","1,1",-1
2969,"11,2,2","8,2,6,7",2,0
2970,"2,4","10,9",0,-1
2971,"10,3,8","10,4,6",2,1
2972,"7,6,10","11,7",2,-1
2973,"4,10,8","10,7",2,-1
2974,"10,11","10,5,10",0,1
2975,"4,9,10","10,9",2,-1
2976,"3,10","5,7,10",0,0
2977,"6,3,5","4,7,10",2,-1
2978,"10,2,8","10,2,10",2,0
2979,"8,10,11","6,3,3,8","1,0",-1
2980,"6,10,10","5,2,8,10",1,-1
2981,"6,10,10","10,3,8",2,-1
2982,"11,9","7,3,6,3",0,1
2983,"11,4,9,2,9","4,9,6","1,1,1",-1
2984,"11,2,10","10,9","3,2",-1
2984,"11,10","10,9","3,2",1
2985,"10,10","3,8,10",0,-1
2986,"10,10","7,10",0,1
2987,"10,8,11,6","2,5,10","1,1",-1
2988,"4,6,11","9,11",2,1
2989,"10,5,6","2,3,3,5,5",1,1
2990,"10,8,8","2,11,2,10,9",1,-1
2991,"10,10","10,11",,-1
2992,"7,6,4","10,10",2,-1
2993,"9,5,10","8,10",2,-1
2994,"10,8,10","7,4,10",1,-1
2995,"10,6,10","2,10,9",1,-1
2996,"7,3,10","7,9,10",2,0
2997,"10,10","10,7",0,1
2998,"10,7,7","2,6,9",1,-1
2999,"6,3,6","7,6,8",2,-1
3000,"6,8,5","10,2,10",2,0
3001,"10,6,10","8,5,11,8",2,-1
3002,"5,10,10","4,8,6",2,-1
3003,"10,9","10,5,10",0,0
3004,"10,10","10,3,5",0,1
3005,"6,11,10","9,10",2,-1
3006,"10,9","10,10",0,-1
3007,"5,7","3,7,4,4",0,-1
3008,"10,10","11,10",,-1
3009,"3,10,7","7,10",2,1
3010,"7,10,6","11,7",2,-1
3011,"11,10","10,11",,-1
3012,"4,8,4","9,2,10",2,-1
3013,"10,5,10","5,7,9",2,-1
3014,"10,10","7,3,7",0,1
3015,"11,5,4","10,8",2,1
3016,"8,3,2","10,6,4",2,-1
3017,"10,4,6","2,2,9,2,4",2,1
3018,"10,5,9","3,11,2,9,10",2,-1
3019,"2,4","8,6,8",0,0
3020,"9,10","10,10",0,-1
3021,"11,4,2","8,10",2,-1
3022,"6,11,4","5,5,8",2,1
3023,"9,6,10","10,8",2,-1
3024,"5,3,4","7,11",2,-1
3025,"11,4,9","9,9",2,-1
3026,"8,10,8","9,8",2,-1
3027,"10,8,5","10,10","3,2",-1
3027,"10,8","10,10","3,2",-1
3028,"10,8,7","10,10",2,-1
3029,"4,8,11","11,6",2,-1
3030,"4,10,10","3,9,11,2,3",2,-1
3031,"9,10","11,5,2",0,1
3032,"6,10,10","4,10,11,10",2,-1
3033,"10,9,7","3,4,4,2,9",1,-1
3034,"11,10","5,6,5,4",0,1
3035,"8,4,10","8,7,7","3,2",-1
3035,"8,10","8,7,7","3,2",0
3036,"2,10,10","11,8",2,-1
3037,"3,6","6,10,10",0,0
3038,"2,10,3","10,10",2,-1
3039,"10,8","7,6,2,10",0,0
3040,"11,4,2","10,8",2,-1
3041,"7,5,6","8,10",2,0
3042,"11,10","3,6,11",0,1
3043,"9,10","8,9",0,1
3044,"5,10,10","10,10",2,-1
3045,"10,10","10,5,10",0,0
3046,"3,4","7,5,4,5",0,-1
3047,"6,10,5","3,10,4",1,1
3048,"7,11","5,5,2,10",0,0
3049,"6,3","2,10,10",0,0
3050,"10,7","11,10",,-1
3051,"7,10","7,2,9",0,-1
3052,"10,9","9,9",0,1
3053,"9,8,10","4,4,4,10",1,-1
3054,"10,10","11,6",0,1
3055,"6,2,4","7,6,10",2,0
3056,"5,10,2","3,10,11,3",2,0
3057,"7,2","6,7,10",0,0
3058,"6,10,7","5,10,9",1,-1
3059,"11,7","9,11",0,-1
3060,"11,10","3,4,8,10",0,1
3061,"6,2","5,3,7,10",0,0
3062,"2,5","2,10,3,10",0,0
3063,"3,9,10","10,8",2,-1
3064,"2,3","10,4,8",0,0
3065,"3,5,10","8,10",2,0
3066,"11,4,10","10,9",2,-1
3067,"3,10","3,10,3,6",0,0
3068,"6,9","11,5,6,9",0,-1
3069,"2,9,10","6,2,6,9",2,1
3070,"9,2,9","6,7,10",2,0
3071,"2,6,5","7,10",2,-1
3072,"5,11,2","8,10",2,0
3073,"10,9","5,4,3,10",0,0
3074,"10,3,2","10,10",2,-1
3075,"4,7","2,10,10",0,0
3076,"2,11","11,10",,-1
3077,"5,7","10,11",,-1
3078,"5,10,2","7,4,10",2,-1
3079,"4,10,11","7,10",2,-1
3080,"2,11,10","11,2,2,10,10",2,0
3081,"10,3,11","6,2,9",2,-1
3082,"11,10","3,4,10",0,1
3083,"10,4,7","10,10",2,1
3084,"10,11","11,8",0,1
3085,"5,7,7","10,6,4",2,-1
3086,"4,5,9","10,8",2,0
3087,"5,7,6","10,3,5",2,0
3088,"10,7","11,9",0,-1
3089,"10,10","7,10",0,1
3090,"8,5","2,4,5,11,10",0,0
3091,"10,8","5,6,10",0,-1
3092,"9,3,7","10,7",2,1
3093,"10,5,3","10,6,10",2,0
3094,"8,10","9,3,5",0,1
3095,"9,10","4,7,10",0,-1
3096,"10,3,8","9,5,8",2,1
3097,"10,2,10","10,4,10",2,-1
3098,"10,3,3","6,4,9",2,-1
3099,"9,10","4,8,10",0,0
3100,"10,2,10","5,10,4",2,-1
3101,"6,8,10","7,10",2,-1
3102,"10,9","6,4,2,10",0,0
3103,"8,4,3","11,4,10,3",2,-1
3104,"11,6","7,5,4,7",0,0
3105,"7,9,10","7,10",2,-1
3106,"4,10","11,10",,-1
3107,"10,4,10","7,4,10",2,-1
3108,"11,2,8","5,9,10",2,1
3109,"11,4,10","8,6,2,3",2,-1
3110,"2,10,10","10,9",2,-1
3111,"10,8,5","5,4,10",1,-1
3112,"10,10","10,6,10",0,0
3113,"2,9","3,10,3,2",0,-1
3114,"10,6,7","7,2,11",2,-1
3115,"4,5,2","10,8",2,-1
3116,"10,3,10","10,5,2",2,-1
3117,"11,10","9,5,5",0,1
3118,"6,8,10","11,2,10,10",2,-1
3119,"10,7,8","10,5,10",2,-1
3120,"4,3","7,8,2",0,-1
3121,"2,10,10","7,8,9",2,-1
3122,"10,4,10","6,8,10",2,-1
3123,"10,10","3,10,3,7",0,0
3124,"10,8","7,7,10",0,0
3125,"6,11,3","5,8,4","1,0",1
3126,"10,2,10","8,10",2,-1
3127,"6,10,7","7,3,10","3,2",-1
3127,"6,10","7,3,10","3,2",-1
3128,"10,10","9,10",0,1
3129,"9,3","2,3,10,5",0,-1
3130,"10,8","11,8",0,-1
3131,"7,10","11,4,11,4",0,-1
3132,"10,5,6","5,10,5",2,1
3133,"11,8","10,6,3",0,0
3134,"3,10,8","9,9",2,1
3135,"10,4,8","6,9,10",2,-1
3136,"4,10,10","11,3,10,9",2,-1
3137,"3,11,2","7,10",2,-1
3138,"5,9","3,10,2,7","3,0",0
3138,"5,6","3,10,2,7","3,0",0
3139,"8,10","7,10",0,1
3140,"6,8","3,11,10,9","3,0",0
3140,"6,4","3,11,10,9","3,0",0
3141,"6,5,2","11,4,6",2,-1
3142,"10,2","3,10,11,9",0,0
3143,"4,3","6,5,5,10",0,0
3144,"10,7","9,10",0,-1
3145,"5,10,10","6,11",2,-1
3146,"10,9","10,5,7",0,0
