round,player_hand,dealer_hand,actions,result
5104,"7,10,10","5,9,5",1,-1
5105,"10,9,10","2,4,11",1,-1
5106,"4,7,10","9,10",2,1
5107,"6,7,10","3,6,6,8",1,-1
5108,"10,4,9","9,11",2,-1
5109,"10,4,10","11,11,3,3",2,-1
5110,"10,2,9","7,4,3,11,4",2,1
5111,"10,10,9","10,10",1,-1
5112,"8,3,6","11,8",2,-1
5113,"9,8,7","5,10,10",1,-1
5114,"10,10,10","10,10",1,-1
5115,"4,7,6","10,10",2,-1
5116,"11,10,10","8,2,10",1,1
5117,"10,10,6","8,5,11,9",1,-1
5118,"10,3,10","2,7,4,3,9",1,-1
5119,"4,3,6","10,10","1,0",-1
5120,"10,2,5","10,5,7",2,0
5121,"2,10,3","10,5,3","3,2",-1
5121,"2,7","10,5,3","3,2",-1
5122,"2,11","11,10",,-1
5123,"10,3,11","6,6,7",2,-1
5124,"7,10,7","9,9","3,1",-1
5124,"7,10","9,9","3,1",-1
5125,"9,10,5","7,10",1,-1
5126,"6,4,6","2,3,10,6",2,-1
5127,"10,10,10","4,6,10",1,-1
5128,"10,8,9","3,8,2,10",1,-1
5129,"6,4,4","3,5,5,8","3,2",-1
5129,"6,3","3,5,5,8","3,2",-1
5130,"7,10,5","8,11",1,-1
5131,"7,8,2,4","7,3,9","1,1",1
5132,"10,4,6","7,10",2,1
5133,"7,4","10,11",,-1
5134,"6,10,10","11,9",2,-1
5135,"5,8,10","6,3,10",2,-1
5136,"9,6,9","11,2,5",2,-1
5137,"10,10,10","10,8",1,-1
5138,"9,10,10","5,10,7",1,-1
5139,"10,8","10,10",0,-1
5140,"10,2,10","3,11,7",2,-1
5141,"10,10,9","2,10,3,10",1,-1
5142,"3,8,10","10,9","3,2",1
5142,"3,10","10,9","3,2",-1
5143,"9,10,2","7,10",1,1
5144,"7,2,5","10,2,4,11",2,-1
5145,"6,5,11","10,6,11",2,-1
5146,"10,3,10","9,10",2,-1
5147,"10,9,3","10,10",1,-1
5148,"5,5,6","4,9,8",2,-1
5149,"3,8,2","8,10","3,2",-1
5149,"3,7","8,10","3,2",-1
5150,"9,8,3,10","9,11","1,1",-1
5151,"2,10,2","4,6,3,10",2,0
5152,"6,11,10,2,10","6,5,10","1,1,1",-1
5153,"10,7,10","9,4,10",1,-1
5154,"10,10,2","2,10,2,8",1,-1
5155,"10,11,5","10,3,7","1,0",-1
5156,"4,9,3","8,4,7",2,-1
5157,"7,10","10,5,10",0,0
5158,"11,9,4","8,9","1,0",-1
5159,"4,3,5","4,8,3,6",2,-1
5160,"3,10,8","10,7",2,1
5161,"10,2,5","5,2,11",2,-1
5162,"10,2,5","10,10",2,-1
5163,"10,7","10,8",0,-1
5164,"10,4,11","7,4,8",2,-1
5165,"10,10","11,10",,-1
5166,"6,8,9","4,4,8,6",1,-1
5167,"2,7,5","6,10,6",2,0
5168,"10,10","11,10",,-1
5169,"9,4,7","6,4,10",2,0
5170,"4,5,10","6,8,11,2",2,1
5171,"6,11,10,3,10","3,5,8,5","1,1,1",-1
5172,"4,10,2","7,5,2,6",2,-1
5173,"3,10,11","6,9,4",2,-1
5174,"4,3","10,11",,-1
5175,"7,11,2,7,6","8,10","1,1,1",-1
5176,"10,4,10","10,7",2,-1
5177,"10,10,7","10,3,10",1,-1
5178,"10,2,5","5,10,10",2,0
5179,"11,7,10,7","4,2,10,10","1,1",-1
5180,"11,6,8,9","6,10,6","1,1",-1
5181,"3,9,6","6,10,4",2,-1
5182,"8,4,3","9,4,2,7",2,0
5183,"10,10,5","6,10,8",1,-1
5184,"10,10,10","6,9,10",1,-1
5185,"10,4,10","11,3,10,9",2,-1
5186,"10,3,7","6,11",2,1
5187,"6,3,3","6,5,8",2,-1
5188,"7,10,3,10","5,10,7","1,1",-1
5189,"7,4,9","10,3,7",2,0
5190,"9,6,9","10,2,2,5",2,-1
5191,"5,5,10","2,3,10,8",2,0
5192,"10,5","8,4,10",0,0
5193,"4,8,5","10,10",2,-1
5194,"2,4,9","2,10,3,10","3,2",0
5194,"2,10","2,10,3,10","3,2",0
5195,"8,5,10","10,10",2,-1
5196,"2,7,9","8,11",2,-1
5197,"11,10","10,6,10",3,1
5197,"11,3","10,6,10",3,0
5198,"11,10,8,10","6,8,10","1,1",-1
5199,"10,2,10","6,4,7",2,-1
5200,"5,9,8","5,4,6,10",1,-1
5201,"10,2,4","3,10,11,8",2,0
5202,"9,10,10","2,10,2,10",1,-1
5203,"3,10,4","10,8",2,-1
5204,"10,2,8","5,11,2",2,1
5205,"2,9,10","10,10",2,1
5206,"9,6","8,6,11,9",0,0
5207,"10,4,11","10,8",2,-1
5208,"8,11,3","10,7","1,0",-1
5209,"5,10,7","6,9,11,10",1,-1
5210,"10,3,2","9,10",2,-1
5211,"4,9,10","10,10",2,-1
5212,"3,4,10","3,10,10",2,0
5213,"10,7","10,9",0,-1
5214,"10,2,10","9,8",2,-1
5215,"8,3,8","2,10,10",2,0
5216,"5,11,4","10,9",2,1
5217,"2,10,9","8,10",2,1
5218,"3,7,10","5,11,10,11",2,1
5219,"8,9","10,10",0,-1
5220,"8,10,6","4,10,2,5",1,-1
5221,"7,11,3","5,4,5,10",1,1
5222,"4,10,9","10,6,11",2,-1
5223,"10,5","10,11",,-1
5224,"4,6,3","3,7,10",2,-1
5225,"9,10,10","4,3,10",1,-1
5226,"3,10,9","7,11",2,-1
5227,"3,10,4","9,7,10",2,0
5228,"10,4,2","10,5,6",2,-1
5229,"8,4,2","3,3,7,4",2,-1
5230,"9,11","10,11",,-1
5231,"2,3","7,10",0,-1
5232,"5,6","11,10",,-1
5233,"11,3,10","10,8","3,3,2",-1
5233,"11,10","10,8","3,3,2",1
5233,"11,8","10,8","3,3,2",1
5234,"9,10,10","4,6,10",1,-1
5235,"10,3,10","10,7",2,-1
5236,"8,10,6","5,11,8,9",1,-1
5237,"6,4,7","10,2,10","3,2",0
5237,"6,2","10,2,10","3,2",0
5238,"9,10,6","6,2,10",1,-1
5239,"7,3,6","2,7,7,6",2,0
5240,"8,8,6","3,3,4,11",1,-1
5241,"10,7,6","5,4,9",1,-1
5242,"10,5,10","7,10",1,-1
5243,"6,5,10","10,8",2,1
5244,"11,4,10","8,3,4,3",2,-1
5245,"10,5,10","10,10",2,-1
5246,"7,10,10","2,5,9,10",1,-1
5247,"2,6,4","10,10",2,-1
5248,"6,8,7","8,8,9",2,1
5249,"9,11,9,7","10,10","1,1",-1
5250,"10,6,8","10,2,10",2,-1
5251,"2,9,10","7,10",2,1
5252,"5,9,2","8,6,5",2,-1
5253,"6,11","10,3,10","3,0",0
5253,"6,5","10,3,10","3,0",0
5254,"4,10,3","9,10",2,-1
5255,"10,7","10,2,5",0,0
5256,"4,10,6","8,4,10",2,0
5257,"5,5,9","6,4,10",2,-1
5258,"11,6","10,10","3,0",-1
5258,"11,4","10,10","3,0",-1
5259,"11,7,10,10","5,5,7","1,1",-1
5260,"5,10,4,7","3,2,10,2","1,1",-1
5261,"10,9,10","8,3,8",1,-1
5262,"8,3,8","4,6,10",2,-1
5263,"11,10,8,4","10,10","1,1",-1
5264,"2,10,10","8,7,10",2,-1
5265,"3,2","11,11,2,7",0,-1
5266,"5,2,9","11,9","1,0",-1
5267,"10,11","6,10,9",0,1
5268,"4,9,8","9,10",2,1
5269,"10,2,10","3,10,6",2,-1
5270,"7,10,6","3,10,3,10",1,-1
5271,"2,4,6","10,3,4","1,0",-1
5272,"7,10","10,5,10",0,0
5273,"2,6,10,4","10,2,6","1,1",-1
5274,"7,10","10,11",,-1
5275,"9,6,10","10,5,8",2,-1
5276,"11,9,9,3","9,4,8","1,1",-1
5277,"9,10,7","7,5,4,8",1,-1
5278,"10,10","8,9",0,1
5279,"10,5,10","10,6,10",2,-1
5280,"8,10,7","7,10","3,1",-1
5280,"8,2","7,10","3,1",-1
5281,"9,10,6","8,3,4,9",1,-1
5282,"2,10,10","11,9",2,-1
5283,"2,4,4","2,5,3,10",2,-1
5284,"2,5,10","4,10,10",2,0
5285,"6,4,10","10,3,8",2,-1
5286,"11,7,11,8,5","9,2,2,10","1,1,1",-1
5287,"5,11","10,11",,-1
5288,"7,6,9","5,10,5",2,-1
5289,"10,9","3,8,10",0,-1
5290,"3,2","10,6,10",0,0
5291,"8,11,5","6,11","1,0",-1
5292,"10,7,11","6,2,10",2,0
5293,"11,10","10,2,6",3,1
5293,"11,3","10,2,6",3,-1
5294,"7,3,8","5,5,10",2,-1
5295,"10,5,5","11,9",2,0
5296,"10,10","2,4,5,4,5",0,0
5297,"10,2,3","4,10,5",2,-1
5298,"6,7,10","10,10","3,2",-1
5298,"6,10","10,10","3,2",-1
5299,"11,6","10,11",,-1
5300,"6,5,6","3,10,3,10","3,2",0
5300,"6,4","3,10,3,10","3,2",0
5301,"10,6,7","7,7,10",1,-1
5302,"3,9,5","5,4,7,4",2,-1
5303,"10,10","5,10,10",0,0
5304,"10,10","10,5,6",0,-1
5305,"8,11,8","10,10","3,1,0",-1
5305,"8,3","10,10","3,1,0",-1
5306,"11,8,9,10","4,10,6","1,1",-1
5307,"2,10","3,10,3,8",0,0
5308,"7,4,10","10,4,8",2,1
5309,"10,10","11,7",0,1
5310,"4,9,2","7,10",2,-1
5311,"8,10","10,7",0,1
5312,"9,6,7","4,10,2,4",1,-1
5313,"7,8","8,10",0,-1
5314,"4,4,9","7,9,7",2,0
5315,"5,5","10,11",,-1
5316,"4,10,10","3,3,10,7",1,-1
5317,"10,4,11","9,10",2,-1
5318,"6,2,6","6,10,7",2,0
5319,"3,11,9,10","4,9,7","1,1",-1
5320,"10,6","10,6,8",0,0
5321,"10,10","10,5,4",0,1
5322,"10,4,6","10,10",2,0
5323,"8,11","10,10",0,-1
5324,"2,3","5,2,8,9",0,0
5325,"10,9","2,2,9,10",0,0
5326,"2,3","5,10,11,3",0,-1
5327,"7,2","11,9",0,-1
5328,"5,10,10","8,9",1,-1
5329,"3,11,10,10","2,10,3,10","1,1",-1
5330,"10,10","10,10",0,0
5331,"7,2,7","4,7,10",2,-1
5332,"6,2","10,6,2",0,-1
5333,"8,5,9","8,10",2,-1
5334,"3,11,10,10","3,7,8","1,1",-1
5335,"3,4,8","10,10","1,0",-1
5336,"10,10","2,4,7,10",0,0
5337,"10,7","10,5,7",0,0
5338,"2,10,7","4,10,2,8",2,0
5339,"10,10,5","9,3,10",1,-1
5340,"8,11,10,10","10,6,9","1,1",-1
5341,"5,10,4,8","6,11","1,1",-1
5342,"6,10,10","6,10,9",1,-1
5343,"6,2,2","4,8,10",2,0
5344,"11,3,7","10,6,3",2,1
5345,"10,10,10","9,10",1,-1
5346,"10,8","10,7",0,1
5347,"11,4,8","8,4,11,4",2,-1
5348,"6,2,2","4,10,10",2,0
5349,"10,10,10","10,10",1,-1
5350,"11,3,10","8,10",2,-1
5351,"10,5,7","5,10,7",1,-1
5352,"11,7","10,7",0,1
5353,"9,7,8","10,2,7",2,-1
5354,"10,11,7","10,10","1,0",-1
5355,"7,4,11","3,7,7",2,-1
5356,"10,5,8","5,7,5",1,-1
5357,"9,9,3","3,9,10",1,1
5358,"10,11,11","3,2,9,10","1,0",0
5359,"6,10,3,8","5,6,10","1,1",-1
5360,"11,10,11","10,10","1,0",-1
5361,"7,3,4","9,10",2,-1
5362,"10,8","10,10","3,0",-1
5362,"10,6","10,10","3,0",-1
5363,"4,9,9","10,8",2,-1
5364,"4,10,11,10","2,3,6,6","1,1",-1
5365,"9,6,2,10","2,5,10","1,1",-1
5366,"11,3,3","7,10",2,0
5367,"11,7","10,2,5",0,1
5368,"2,10,9","10,10",2,1
5369,"10,2,11,10","2,3,2,5,6","1,1",-1
5370,"5,8,6","10,8",2,1
5371,"11,10,5,3,5","7,9,10","1,1,1",-1
5372,"2,4,4","9,11","1,0",-1
5373,"10,10,10","4,3,2,5,10",1,-1
5374,"7,6,2","6,9,4",2,-1
5375,"10,6,10","7,4,11,6",1,-1
5376,"6,3,10","7,2,7,2",2,1
5377,"4,10,10","10,10","3,2",-1
5377,"4,6","10,10","3,2",-1
5378,"5,4,3","7,10",2,-1
5379,"4,2,9","9,7,10","1,0",0
5380,"9,7,8","5,3,10",1,-1
5381,"5,10,5","10,10",2,0
5382,"10,9,10","8,5,8",1,-1
5383,"10,10,8","10,10",1,-1
5384,"10,11","4,10,10",0,1
5385,"9,11,5,9","7,10","1,1",-1
5386,"10,10,6","4,10,9",1,-1
5387,"10,10,8","10,10",1,-1
5388,"11,10,7","11,5,6,2,9","1,0",0
5389,"5,11,4,10,7","3,10,2,6","1,1,1",-1
5390,"9,2,10","2,10,6",2,1
5391,"11,5,3","10,7",2,1
5392,"2,4,5","10,6,8","3,1,0",0
5392,"2,5","10,6,8","3,1,0",0
5393,"3,10,9","11,7",2,-1
5394,"4,8,8","5,7,2,10",2,0
5395,"10,9,5","10,9",1,-1
5396,"6,9,10","2,5,10",1,-1
5397,"5,10,11,4,10","3,3,9,2","1,1,1",-1
5398,"10,10,10","10,4,5",1,-1
5399,"10,6,10","11,7","3,3,3,2",-1
5399,"10,7","11,7","3,3,3,2",-1
5399,"10,2","11,7","3,3,3,2",-1
5399,"10,9","11,7","3,3,3,2",1
5400,"10,8","11,11,4,3","3,3,0",-1
5400,"10,2","11,11,4,3","3,3,0",-1
5400,"10,5","11,11,4,3","3,3,0",-1
5401,"7,10,10","10,5,11,4",2,-1
5402,"3,7,5","10,8",2,-1
5403,"6,10,11,2,9","8,9","1,1,1",-1
5404,"10,4,4,10","2,3,8,10","1,1",-1
5405,"9,6,6","10,4,10",2,1
5406,"5,11,4","10,3,8",2,-1
5407,"8,10,11,11,3","10,10","1,1,1",-1
5408,"2,6,8","9,4,3,10","1,0",0
5409,"5,6","11,10",,-1
5410,"6,10,7","10,8",2,-1
5411,"10,7,10","11,3,10,11,2",2,-1
5412,"7,10,10","7,10",1,-1
5413,"3,10","10,8",0,-1
5414,"5,11,5","3,10,6",1,1
5415,"5,7,3","5,2,2,3,10",2,0
5416,"4,7,10","5,2,10",2,1
5417,"7,10,5","10,6,9",2,-1
5418,"10,9,10","10,10",1,-1
5419,"3,6,3","7,10",2,-1
5420,"11,8,8","2,10,2,8",2,0
5421,"11,8,8,6","8,2,10","1,1",-1
5422,"9,7,3","10,4,11,4",2,0
5423,"10,10,10","6,2,9",1,-1
5424,"3,9,8","10,7",2,1
5425,"7,10,8","9,8",2,-1
5426,"7,10,4","6,2,10",1,1
5427,"10,6,10","10,2,9",2,-1
5428,"7,11,9","10,10","1,0",-1
5429,"10,8,7","10,2,8",2,-1
5430,"9,6,7","10,4,6",2,-1
5431,"6,4","10,11",,-1
5432,"10,10,11","10,10",1,1
5433,"4,8,8","4,7,7",2,1
5434,"7,6,10","3,7,9",2,-1
5435,"10,9,10","10,10",1,-1
5436,"11,6,4","10,6,10",2,1
5437,"10,10,5","2,4,6,7",1,-1
5438,"11,10,11","9,5,10","1,0",0
5439,"11,10,9,9","3,10,9","1,1",-1
5440,"10,10,3","4,4,2,10",1,-1
5441,"6,2,10,6","10,10","1,1",-1
5442,"8,3,10","2,11,11,4",2,1
5443,"11,3,10","10,10",2,-1
5444,"6,4,3","11,2,8","3,1,0",-1
5444,"6,5","11,2,8","3,1,0",-1
5445,"2,5,6","10,4,11,5","1,0",-1
5446,"2,5,6","3,10,10",2,0
5447,"5,6,10","4,8,4,11",2,1
5448,"10,2,3","5,11,5",2,-1
5449,"8,2,10,3","10,9","1,1",-1
5450,"2,5,10","9,4,11,5","1,0",-1
5451,"10,5,6","7,3,7",2,1
5452,"10,8,7","10,6,10",1,-1
5453,"5,8,3","11,3,4",2,-1
5454,"10,8,2,4","2,6,10","1,1",-1
5455,"10,3,10","6,10,9",2,-1
5456,"3,10,10","5,6,7",2,-1
5457,"3,11,4","4,11,10,10",2,0
5458,"11,11,5","3,10,2,2",2,0
5459,"10,10,9","10,5,4",1,-1
5460,"6,9,10","10,5,6",2,-1
5461,"10,8,6","5,3,7,10",1,-1
5462,"4,8,7","10,2,11,8",2,-1
5463,"7,10,10","4,2,5,6",1,-1
5464,"2,10,10","10,7",2,-1
5465,"10,2","11,6",0,-1
5466,"7,7,2","10,10",2,-1
5467,"11,8,2","10,10",1,1
5468,"10,3,2","2,5,10",2,-1
5469,"3,7,10","3,10,11,6",2,0
5470,"3,8,9","2,5,7,10",2,0
5471,"6,11,2","9,9",2,1
5472,"10,8,11,2","2,3,6,9","1,1",1
5473,"8,3,8","6,5,7",2,1
5474,"11,9,10,5","10,10","1,1",-1
5475,"6,6,2","4,10,4",2,-1
5476,"6,3,10,9","10,9","1,1",-1
5477,"10,10,4","10,10",1,-1
5478,"8,10,4","5,4,10",1,-1
5479,"10,7,6","6,10,10",1,-1
5480,"11,5,2","10,4,3",2,1
5481,"11,10,7,11,10","8,5,8","1,1,1",-1
5482,"5,9,10","7,4,10",2,-1
5483,"10,10,11","3,2,5,9",1,1
5484,"8,8,10","11,9",2,-1
5485,"11,5,10","7,4,9",2,-1
5486,"10,10,8","6,5,6",1,-1
5487,"11,2,9","7,4,3,10",2,0
5488,"4,7,10","10,5,7",1,1
5489,"10,6,6","7,5,10",2,-1
5490,"8,10,11,10","2,2,10,2,5","1,1",-1
5491,"10,10,8","10,10",1,-1
5492,"5,3,11,9,10","10,9","1,1,1",-1
5493,"6,6,9","8,10",2,1
5494,"9,4,2","5,11,10,5",2,-1
5495,"7,11,10,9","5,7,4,8","1,1",-1
5496,"4,10,8","10,10",2,-1
5497,"9,4,4","7,6,10",2,0
5498,"10,2,9","2,8,7",2,1
5499,"5,6,6","4,3,5,10",2,0
5500,"10,3,11","4,4,10",2,-1
5501,"4,2,10","3,6,10",2,-1
5502,"10,2,4","8,3,8",2,-1
5503,"10,11","11,10",,-1
5504,"6,6,10","6,10,10",2,-1
5505,"10,4,4","9,6,7",2,0
5506,"7,10,3","10,9",2,1
5507,"8,6,2","7,10",2,-1
5508,"11,9,10,2","6,2,9","1,1",-1
5509,"9,10,9","10,10",1,-1
5510,"10,9,8","5,5,10",1,-1
5511,"7,10,7","8,3,10",2,-1
5512,"7,11,2,6","10,8","1,1,0",-1
5513,"4,5,8","2,3,11,8,6",2,-1
5514,"5,10","3,10,3,9",0,0
5515,"10,10,9","3,10,3,7",1,-1
5516,"9,5,10","11,5,10,10",1,-1
5517,"10,7,10","10,10",2,-1
5518,"3,2","4,5,10",0,-1
5519,"4,10,10","9,2,5,7",2,-1
5520,"6,10,11","10,10",2,-1
5521,"3,5,6","2,11,3,10,2",2,-1
5522,"10,10","10,11",,-1
5523,"9,8,10","7,4,2,10",1,-1
5524,"9,7","10,10",0,-1
5525,"10,10,10","4,10,6",1,-1
5526,"10,3,2","7,7,11,5",2,-1
5527,"5,2,8","10,9","1,0",-1
5528,"5,10","11,8",0,-1
5529,"11,10,7,10","9,6,7","1,1",-1
5530,"4,4,2,10,10","9,10","1,1,1",-1
5531,"10,7","10,3,10",0,0
5532,"8,3,11","4,2,8,4",2,-1
5533,"10,7","10,9",0,-1
5534,"4,3,10","9,8","1,0",0
5535,"8,9,9","10,3,10",1,-1
5536,"10,10,11","8,4,10",1,1
5537,"7,10,2,2","7,7,2,11","1,1",1
5538,"4,10,10","5,6,7",2,-1
5539,"7,5","8,10",0,-1
5540,"5,11,9","6,8,5","1,0",-1
5541,"2,10","8,11",0,-1
5542,"3,10,3","5,2,6,2,4",2,-1
5543,"8,3,10","3,2,7,10",2,1
5544,"10,10,6","10,6,11",1,-1
5545,"11,10,8,9","10,4,9","1,1",-1
5546,"10,6,10","3,2,4,5,10",2,-1
5547,"9,10,8","10,6,5",1,-1
5548,"9,10,3","10,4,5",1,-1
5549,"7,5,10","9,9",1,-1
5550,"5,11","10,5,9",0,0
5551,"3,4,2,4","9,7,10","1,1,0",0
5552,"2,11,8","10,4,2,7",1,1
5553,"10,8,10","4,10,3",1,-1
5554,"11,2,7,10,10","10,3,10","1,1,1",-1
5555,"7,2,8","11,2,11,6","1,0",-1
5556,"7,4,6","5,4,6,10",2,0
5557,"10,6","10,5,6",0,-1
5558,"9,9,10","3,3,10,7",1,-1
5559,"6,6,11","3,5,10",2,-1
5560,"5,10","10,4,6",0,-1
5561,"2,10","11,10",,-1
5562,"10,11,10","7,5,8",1,1
5563,"10,6,6","6,8,7",1,-1
5564,"10,10,4","7,10",1,-1
5565,"11,10","6,3,3,10",0,1
5566,"10,8,10","10,8",1,-1
5567,"8,10,10","2,5,10",1,-1
5568,"4,8,5","6,10,10",2,0
5569,"10,2,10","10,10",1,-1
5570,"10,6,11,9","3,4,4,2,10","1,1",-1
5571,"10,10","9,7,4",0,0
5572,"9,9,5","6,6,4,11",1,-1
5573,"6,10,5","9,7,6",1,1
5574,"3,10,10","4,3,7,10",2,-1
5575,"7,9,2,2","2,11,10,6","1,1,0",1
5576,"9,8,10","6,5,11,8",1,-1
5577,"10,6,3,7","9,10","1,1",-1
5578,"11,5,10,7","8,6,7","1,1",-1
5579,"10,10","10,5,9",0,0
5580,"5,3,2","4,2,2,10",2,-1
5581,"7,11,10,6","8,6,10","1,1",-1
5582,"7,10","11,7",0,-1
5583,"7,7,2,10","2,3,10,10","1,1",-1
5584,"6,10","10,4,6",0,-1
5585,"9,10,10","8,3,10",1,-1
5586,"2,9,5","2,4,10,3",2,-1
5587,"8,3,6,5","10,8","1,1",-1
5588,"8,10","10,11",,-1
5589,"2,11,4,9,10","4,10,11,6","1,1,1",-1
5590,"8,10,6","10,5,3","3,1",-1
5590,"8,10","10,5,3","3,1",0
5591,"9,10,4","2,6,9",1,-1
5592,"10,11","11,8",0,1
5593,"3,5,7,10","6,11","1,1",-1
5594,"5,10,10","4,3,5,10",1,-1
5595,"3,6,9,4","10,9","1,1",-1
5596,"11,10","2,8,11",0,0
5597,"7,7","10,6,11",0,-1
5598,"5,10,8","7,10",2,-1
5599,"6,2,10","3,10,10",2,0
5600,"9,10,8","10,10",1,-1
5601,"10,4","10,2,7",0,-1
5602,"10,10","5,7,7",0,1
5603,"9,10,9","8,3,10",1,-1
5604,"10,2","8,10",0,-1
5605,"10,6","10,5,7",0,0
5606,"10,8,10","6,7,2,5",1,-1
5607,"10,9,4","5,8,10",1,-1
5608,"8,5,9","4,10,6",2,-1
5609,"11,10","10,10",0,1
5610,"8,9","10,10",0,-1
5611,"6,10","9,7,11",0,-1
5612,"11,2,10,10","10,10","1,1",-1
5613,"10,3","8,10",0,-1
5614,"3,11,9","6,9,5",2,-1
5615,"2,5,3,9,9","10,2,10","1,1,1",-1
5616,"3,10","10,11",,-1
5617,"7,10,11,5","8,4,3,7","1,1",-1
5618,"8,2,3","10,7","1,0",-1
5619,"11,3,10,3,8","2,11,7","1,1,1",-1
5620,"10,7,10","2,7,4,6",1,-1
5621,"5,5,5","10,10","1,0",-1
5622,"9,10,10","7,2,2,8",1,-1
5623,"9,3,8","6,10,9",2,0
5624,"9,10","10,11",,-1
5625,"10,3","10,6,8",0,0
5626,"10,11","2,10,10",0,1
5627,"6,10,4","7,8,10","1,0",0
5628,"10,2,6","7,4,4,6",2,-1
5629,"10,11","11,4,10,7",0,1
5630,"4,5,10,10","10,10","1,1",-1
5631,"5,4,11","7,7,10","1,0",0
5632,"10,11","5,5,6,9",0,1
5633,"8,10,10","6,8,11,10",1,-1
5634,"10,3","10,3,4",0,-1
5635,"2,5,5","2,9,3,6",2,-1
5636,"2,3","10,10",0,-1
5637,"10,10","9,10",0,1
5638,"11,2","8,8,4",0,-1
5639,"10,10","10,9",0,1
5640,"7,10","9,7,4",0,-1
5641,"6,5,10","10,10",1,1
5642,"11,9","9,9",0,1
5643,"7,10,10","3,10,6",1,-1
5644,"8,4","2,10,11,5",0,-1
5645,"3,6,2","10,10","1,0",-1
5646,"10,10","10,10",0,0
5647,"7,10","10,5,9",0,0
5648,"9,6,10","3,8,2,10",1,-1
5649,"11,10","10,5,5",0,1
5650,"9,8","10,4,8",0,0
5651,"10,7","10,9",0,-1
5652,"5,5,7","10,10","1,0",-1
5653,"10,9","4,8,2,8",0,0
5654,"7,10,7","4,10,3",1,-1
5655,"9,8,3","7,10","1,0",1
5656,"2,10,8","5,2,5,10",2,0
5657,"7,3","10,11",,-1
5658,"9,4","11,9",0,-1
5659,"10,2","10,10",0,-1
5660,"11,4","11,6",0,-1
5661,"9,11","4,7,9",0,0
5662,"10,6","10,9",0,-1
5663,"3,10,4","6,10,10",2,0
5664,"6,10","10,4,2,10",0,0
5665,"7,9,6","3,11,10,11,8",1,-1
5666,"11,10","10,9",0,1
5667,"10,10","10,3,9",0,0
5668,"6,9,10","5,10,10","3,3,1",-1
5668,"6,10","5,10,10","3,3,1",0
5668,"6,3","5,10,10","3,3,1",0
5669,"7,5","10,10",0,-1
5670,"11,10","10,2,7",0,1
5671,"2,3","10,3,7",0,-1
5672,"10,4,11","8,11",2,-1
5673,"4,8,2","6,8,10",2,0
5674,"9,10,10","4,3,8,10",1,-1
5675,"5,5,10","3,10,6",2,1
5676,"6,2,10","2,5,3,3,9",2,0
5677,"11,4","11,2,6",0,-1
5678,"10,7","11,10",,-1
5679,"10,6,6","4,4,6,5",1,-1
5680,"7,7","11,9",0,-1
5681,"10,10","10,7",0,1
5682,"11,7,4","8,10","1,0",-1
5683,"3,7","9,8",0,-1
5684,"5,2,8","2,10,10",2,0
5685,"8,2,5","5,5,10",2,-1
5686,"5,2,10","9,10","1,0",-1
5687,"2,7,6","8,3,8","1,0",-1
5688,"8,10,10","3,10,2,10",1,-1
5689,"6,11,4","6,4,5,10",1,1
5690,"9,2","8,11",0,-1
5691,"2,10","10,7",0,-1
5692,"3,10,5","6,3,7,11",2,1
5693,"7,10","9,10",0,-1
5694,"10,5,10","8,10",2,-1
5695,"6,7","11,11,10,5",0,-1
5696,"5,10,3,4","2,10,10","1,1",-1
5697,"8,9","11,8",0,-1
5698,"6,10,10","2,10,6",1,-1
5699,"2,10","11,7",0,-1
5700,"9,5","10,8",0,-1
5701,"9,9,2","3,10,3,4","1,0",0
5702,"2,11","10,3,4",0,-1
5703,"3,10,10","5,10,10",2,-1
5704,"10,4","11,6",0,-1
5705,"2,11","10,3,6",0,-1
5706,"4,10,10","6,4,9",2,-1
5707,"10,6,11,10","2,4,9,7","1,1",-1
5708,"10,9","10,7",0,1
5709,"5,10","10,7",0,-1
5710,"10,8,9","5,6,9",1,-1
5711,"2,11","10,3,8",0,-1
5712,"10,8,2","9,10","1,0",1
5713,"3,5,10","10,6,7","1,0",0
5714,"7,7","10,3,10",0,0
5715,"10,10","5,8,9",0,0
5716,"7,2,10","3,3,10,11",2,1
5717,"2,7,4","8,6,2,10","1,0",0
5718,"11,6,6","2,2,8,10","1,0",0
5719,"5,10","10,10",0,-1
5720,"6,3,5","10,10","1,0",-1
5721,"9,2","11,10",,-1
5722,"9,6,10","6,11",1,-1
5723,"8,7","8,3,10",0,-1
5724,"6,10","10,10",0,-1
5725,"4,10","10,6,5",0,-1
5726,"4,10","10,5,4",0,-1
5727,"8,11","5,8,7",0,-1
5728,"8,10","10,10",0,-1
5729,"7,8","9,8",0,-1
5730,"10,8,8","4,5,6,8",1,-1
5731,"10,4","10,10",0,-1
5732,"4,2","7,11",0,-1
5733,"3,3,7","11,11,6","1,0",-1
5734,"5,10,3,11,10","4,10,4","1,1,1",-1
5735,"9,7","10,9","3,0",-1
5735,"9,2","10,9","3,0",-1
5736,"3,6","7,10",0,-1
5737,"10,6","10,5,7",0,0
5738,"9,8","10,5,10",0,0
5739,"10,7,10","2,10,10",1,-1
5740,"10,3,10","6,10,10",2,-1
5741,"7,2","5,3,4,11,6",0,-1
5742,"3,3,7","10,10","1,0",-1
5743,"7,11","10,10",0,-1
5744,"10,10","10,10",0,0
5745,"8,3","8,3,5,2",0,-1
5746,"10,6","10,10",0,-1
