round,player_hand,dealer_hand,actions,result
4615,"7,9,10","7,2,5,3",1,-1
4616,"4,10,6","11,6",2,1
4617,"5,7,8","4,11,11,8,2,4","3,1,0",0
4617,"5,9","4,11,11,8,2,4","3,1,0",-1
4618,"10,8","2,9,11,8",0,-1
4619,"8,3,3","4,10,2,11","3,2",-1
4619,"8,11","4,10,2,11","3,2",1
4620,"10,2,2","10,7",2,-1
4621,"5,9,5","7,10",2,1
4622,"9,3","10,11",,-1
4623,"9,10","11,10",,-1
4624,"10,10","7,6,9",0,0
4625,"8,5,10","7,10",2,-1
4626,"9,8,4","6,10,3",1,1
4627,"8,3,4","7,10",2,-1
4628,"10,7,10","10,10",2,-1
4629,"8,11,5,8","2,6,4,8","1,1",-1
4630,"6,10,6","2,10,5",1,-1
4631,"10,9,10","10,10",2,-1
4632,"2,4","2,10,3,8",0,0
4633,"3,8,10","11,9",2,1
4634,"7,10,6","5,7,9",1,-1
4635,"10,4,11","7,11",2,-1
4636,"10,9,9","6,11",1,-1
4637,"10,4,5","7,7,10",2,0
4638,"11,10","8,6,10",0,1
4639,"3,10,10","10,10","3,2",-1
4639,"3,10","10,10","3,2",-1
4640,"2,10,6","10,7",2,1
4641,"7,6,10","5,9,11,5",2,-1
4642,"10,6,4","8,10",2,1
4643,"7,3","10,11",,-1
4644,"5,10,8","10,10","3,2",-1
4644,"5,9","10,10","3,2",-1
4645,"6,2","10,10",0,-1
4646,"5,4,10","2,8,10",2,-1
4647,"6,10,2,6","4,2,2,11","1,1",-1
4648,"3,4","11,10",,-1
4649,"10,6,3","9,3,10",2,0
4650,"3,4","10,7",0,-1
4651,"7,5,2","5,5,4,10",2,0
4652,"10,3,10","10,3,6",2,-1
4653,"3,2","11,6",0,-1
4654,"4,7,4","10,5,6",2,-1
4655,"10,2,11","11,2,6",2,-1
4656,"10,2,7","7,10","3,2",1
4656,"10,10","7,10","3,2",1
4657,"10,11","10,10",0,1
4658,"10,6,11","10,4,10",2,0
4659,"6,10,3","11,4,3",2,1
4660,"8,5,6","9,10",2,0
4661,"3,10,7","10,10",2,0
4662,"10,10","4,2,2,5,10",0,0
4663,"9,6,4","4,10,6",2,-1
4664,"10,8,9","10,6,10",2,-1
4665,"10,2,8","4,6,10",2,0
4666,"7,6,6","3,2,5,3,8",2,-1
4667,"9,10,2","9,2,11,5",1,1
4668,"10,9","10,10",0,-1
4669,"10,5,11","5,8,5",2,-1
4670,"11,10","3,4,7,10",0,1
4671,"10,10","11,9",0,0
4672,"8,3,10","7,10",2,1
4673,"5,10,4,7","2,8,9","1,1",-1
4674,"10,4,8","8,10",2,-1
4675,"3,6,2","10,9",2,-1
4676,"6,11,9","10,7",2,-1
4677,"10,5","10,11",,-1
4678,"6,4,10","5,2,10",2,1
4679,"10,9","10,4,9",0,0
4680,"10,9,8","8,8,10",1,-1
4681,"10,7,10","2,6,3,10",1,-1
4682,"10,7,3","10,9",2,1
4683,"7,8","11,10",,-1
4684,"10,10","7,7,10",0,0
4685,"10,7,7","8,10",2,-1
4686,"10,10","2,7,6,3",0,1
4687,"3,10,9","8,2,9",2,-1
4688,"6,4,8","2,7,5,2,11",2,1
4689,"9,10,5","2,4,2,5,10",1,-1
4690,"9,8,10","10,5,7",2,-1
4691,"3,11,11","11,11,9",2,-1
4692,"6,10,3","10,6,3",2,0
4693,"10,2,5","10,5,2",2,0
4694,"4,5,9","9,8",2,1
4695,"3,4,4","8,8,7","3,3,2",0
4695,"3,7","8,8,7","3,3,2",0
4695,"3,2","8,8,7","3,3,2",0
4696,"4,10,10","7,8,10",2,-1
4697,"8,10,9","10,10",2,-1
4698,"10,9","10,11",,-1
4699,"11,9","9,9",0,1
4700,"10,3,5","2,3,2,10",2,1
4701,"6,10,3","9,9",2,1
4702,"2,8,7","3,6,10",2,-1
4703,"10,10","4,4,10",0,1
4704,"8,7,4","9,7,6",2,0
4705,"10,10","2,11,11,8,10",0,0
4706,"10,3,3","2,10,6",2,-1
4707,"6,10,2,8","5,7,11,7","1,1",-1
4708,"3,7,2","10,7",2,-1
4709,"11,4,10,6","4,3,11","1,1",1
4710,"6,10,10","4,10,4",1,-1
4711,"7,10","10,11",,-1
4712,"8,10,5","7,11",1,-1
4713,"10,2,3","5,6,10",2,-1
4714,"11,6,10,2,6","5,9,6","1,1,1",-1
4715,"10,4,4","10,8",2,0
4716,"9,10,10","2,7,10",1,-1
4717,"10,10","4,4,10",0,1
4718,"5,10,3","10,10",2,-1
4719,"9,10,10","5,8,9",1,-1
4720,"10,11","2,10,2,4",0,1
4721,"10,10","3,2,9,8",0,0
4722,"2,5,3","5,4,10",2,-1
4723,"4,9,10","5,10,7",2,-1
4724,"10,10","10,11",,-1
4725,"10,9,11","10,6,3","1,0",1
4726,"8,2,6","7,7,10",2,0
4727,"5,8,8","9,10",2,1
4728,"2,3","10,5,10",0,0
4729,"6,10,11,9","4,11,11,10,10","1,1",-1
4730,"10,11","2,5,5,10",0,1
4731,"8,6,10","10,2,10",2,-1
4732,"6,3,10","4,4,3,10",2,-1
4733,"4,8,6","10,2,10",2,0
4734,"6,3,4","10,6,7",2,0
4735,"10,7,3","10,9",2,1
4736,"10,5,10","10,6,4",2,-1
4737,"6,10,8","7,3,8",2,-1
4738,"11,5,10,4","3,4,9,2","1,1,0",1
4739,"10,10","9,9",0,1
4740,"10,10","9,10",0,1
4741,"3,2","10,5,7",0,0
4742,"10,9,10","7,11",1,-1
4743,"10,10","10,10",0,0
4744,"6,8,9","10,4,11,4",2,-1
4745,"10,10","10,10",0,0
4746,"8,10,4","5,11,11",1,-1
4747,"11,8","11,9","3,0",-1
4747,"11,8","11,9","3,0",-1
4748,"6,10,10","10,6,6",2,-1
4749,"11,4,2","6,10,10",2,0
4750,"5,7,10","9,8",2,-1
4751,"3,5,6","10,10",2,-1
4752,"3,4","10,4,6",0,-1
4753,"10,10","10,10",0,0
4754,"10,7,10","2,4,6,10",1,-1
4755,"2,3","2,9,8",0,-1
4756,"6,10,5","8,4,3,5",2,1
4757,"3,5","11,9",0,-1
4758,"11,5,10","10,7",2,-1
4759,"2,3","3,11,10,10",0,0
4760,"10,2,10","2,7,3,5",2,-1
4761,"5,10","11,10",,-1
4762,"7,10,8","3,10,10",1,-1
4763,"2,11,7","7,10",2,1
4764,"7,8,2","9,7,10","3,2",0
4764,"7,10","9,7,10","3,2",0
4765,"8,10,3","10,10",2,1
4766,"9,4,10","3,9,5",2,-1
4767,"2,5","10,8",0,-1
4768,"9,6,8","8,8,3",2,-1
4769,"8,2","10,11",,-1
4770,"10,4,10","5,4,10",2,-1
4771,"6,11,2,10,6","7,8,10","1,1,1",-1
4772,"10,2,10","5,10,9",2,-1
4773,"10,9,10","9,3,10",1,-1
4774,"4,10,10","2,10,3,10",1,-1
4775,"6,10,10","9,9",2,-1
4776,"5,11,10,10","2,4,10,9","1,1",-1
4777,"10,2,10","6,9,8",2,-1
4778,"9,3,4","7,2,8",2,-1
4779,"10,9,10","4,4,11",1,-1
4780,"4,10,5,11","2,3,5,7","1,1,0",1
4781,"8,2,11","10,7",2,1
4782,"5,10,6","7,8,4",2,1
4783,"11,3,11","7,6,4",2,-1
4784,"10,11","10,10",0,1
4785,"7,9,10","2,6,7,10",1,-1
4786,"3,10,3","5,10,9",2,0
4787,"10,7,11,6","4,5,7,4","1,1",-1
4788,"10,10","7,11",0,1
4789,"10,6,3,10","6,9,10","1,1",-1
4790,"8,3","11,10",,-1
4791,"4,11,10,2,10","5,4,9","1,1,1",-1
4792,"7,11,10","11,4,2",2,1
4793,"6,9,7","7,10",2,-1
4794,"10,4,10","11,8",2,-1
4795,"10,11","8,10",0,1
4796,"10,6,7","9,3,3,5",2,-1
4797,"7,2,9","2,8,8",2,0
4798,"3,10,10","10,10",2,-1
4799,"10,10","10,10",0,0
4800,"11,3,11","11,2,10,7",2,-1
4801,"5,7,10","8,5,5",2,-1
4802,"11,8,10,10","9,5,5","1,1",-1
4803,"10,10","6,10,6",0,0
4804,"8,2,8","5,5,6,10",2,0
4805,"6,3,4","5,3,10",2,-1
4806,"10,7,4","4,10,2,4",1,1
4807,"10,6,5","5,9,9",1,1
4808,"11,10","10,11",,-1
4809,"4,10,4","10,6,10",2,0
4810,"4,11,9","7,10",2,-1
4811,"3,9,8","2,5,10",2,1
4812,"6,7,10","10,2,10",2,-1
4813,"9,3,4","6,8,10",2,0
4814,"9,10,10","10,5,2",1,-1
4815,"4,10,10","11,8",2,-1
4816,"9,10,5","8,2,3,10",1,-1
4817,"11,5,9","10,10",2,-1
4818,"8,4,7","9,11",2,-1
4819,"11,3,10","10,10",2,-1
4820,"10,7,6","11,5,10,2",2,-1
4821,"10,7,6","7,11",1,-1
4822,"4,3","2,8,3,10",0,0
4823,"3,10,10","10,3,6",2,-1
4824,"7,5","2,5,10",0,-1
4825,"2,7,8","9,8",2,0
4826,"4,11,6","2,10,3,10",1,1
4827,"10,4,7","6,2,4,9","3,2",0
4827,"10,7","6,2,4,9","3,2",-1
4828,"10,10,2","9,8",1,-1
4829,"10,7,10","2,9,7",1,-1
4830,"2,3","10,6,9",0,0
4831,"11,6","10,11",,-1
4832,"7,6,10","5,7,7",2,-1
4833,"10,9,11,4","5,3,3,7","1,1",-1
4834,"3,9,3","10,10",2,-1
4835,"10,7,4","10,9","3,3,2",1
4835,"10,10","10,9","3,3,2",1
4835,"10,3","10,9","3,3,2",-1
4836,"10,6,5","5,6,2,10",1,1
4837,"10,5","11,10",,-1
4838,"4,6,4","3,9,11,3,6",2,0
4839,"9,8","11,10",,-1
4840,"10,11","3,6,10",3,1
4840,"10,5","3,6,10",3,-1
4841,"9,2,7","5,10,11,5",2,-1
4842,"10,4,7","11,4,3",2,1
4843,"4,5,10","7,9,2",2,1
4844,"5,11,8,10","4,10,8","1,1",-1
4845,"10,10,10","10,5,4",1,-1
4846,"8,4,10","11,8",2,-1
4847,"10,9,2","10,10","3,1",1
4847,"10,10","10,10","3,1",0
4848,"5,6,2","10,4,11,10",2,0
4849,"11,9,9,3","10,8","1,1",-1
4850,"6,4,3","8,6,5",2,-1
4851,"4,6,10","10,6,4",2,0
4852,"4,11,10","7,10",2,-1
4853,"11,9,8,10","8,5,9","1,1",-1
4854,"11,3,10,7","4,7,10","3,1,1",0
4854,"11,10","4,7,10","3,1,1",0
4855,"2,10,7","7,4,2,10",2,0
4856,"4,10,4","10,5,7",2,0
4857,"2,4","10,8",0,-1
4858,"6,10,9","8,7,10","3,1",-1
4858,"6,4","8,7,10","3,1",0
4859,"10,5,11","7,5,10",2,0
4860,"10,10,10","10,3,5",1,-1
4861,"10,6,8","6,3,8",1,-1
4862,"10,10,2","10,10",1,-1
4863,"10,7,10","4,10,2,3",1,-1
4864,"10,9,4","5,10,8",1,-1
4865,"7,11,10,3","9,11","1,1",1
4866,"6,3,6","2,11,9,9",2,-1
4867,"10,11","5,11,11",0,1
4868,"8,11,8,10","6,11","1,1",-1
4869,"4,9,5","4,3,5,3,2",2,1
4870,"4,6,5","7,5,5",2,-1
4871,"9,10,10","10,6,5",1,-1
4872,"10,4,6","10,4,8",2,0
4873,"8,3,10","4,10,10",2,1
4874,"9,11,10,10","11,7","1,1",-1
4875,"9,10,10","10,9",1,-1
4876,"4,10,5,10","3,3,7,10","3,1,1",-1
4876,"4,10","3,3,7,10","3,1,1",0
4877,"10,3,8","9,7,6",2,1
4878,"2,4","5,2,10",0,-1
4879,"3,11","2,8,6,10","3,0",0
4879,"3,6","2,8,6,10","3,0",0
4880,"10,6,10","10,8",2,-1
4881,"7,2,10","10,10",2,-1
4882,"2,11,11","5,10,10",2,0
4883,"11,9,9,4","6,11","1,1",-1
4884,"3,10,4","3,5,8,3",2,-1
4885,"4,8,2","5,2,9,2",2,-1
4886,"2,10,3","7,2,9",2,-1
4887,"10,8,9","7,8,2",1,-1
4888,"8,10,5","10,6,11",2,-1
4889,"9,10,10","10,10",1,-1
4890,"5,11,6","2,7,10","1,0",-1
4891,"3,11,10","7,10",2,-1
4892,"6,10,10","5,7,2,10",1,-1
4893,"9,10,10","4,8,8",1,-1
4894,"2,9,10","4,3,7,3",2,1
4895,"10,4,3","11,2,3,10,5",2,-1
4896,"6,3,10","10,5,10",2,0
4897,"10,10,8","9,5,10",1,-1
4898,"9,6,11","10,7",2,-1
4899,"10,10,8","8,9",1,-1
4900,"10,7,5","2,6,11",1,-1
4901,"3,9,7","6,8,2,8",2,0
4902,"10,4,10","10,8",2,-1
4903,"8,10,6","2,5,4,5,7",1,-1
4904,"5,9,9","10,8",2,-1
4905,"10,5,6","3,2,6,10","3,1",0
4905,"10,10","3,2,6,10","3,1",-1
4906,"9,4,4","6,10,4",2,-1
4907,"9,7,7","10,10",2,-1
4908,"11,8,4","5,9,2,8","1,0",0
4909,"10,9,8","5,5,11",1,-1
4910,"10,7,10","2,5,2,10",1,-1
4911,"6,4","10,11",,-1
4912,"10,6,10","10,10",2,-1
4913,"3,10,10","10,4,2,4",2,-1
4914,"3,5","4,11,6",0,-1
4915,"7,11,10,2","3,11,10,9","1,1,0",0
4916,"3,10,9","10,3,8",2,-1
4917,"10,8,7","10,7","3,2",-1
4917,"10,11","10,7","3,2",1
4918,"10,3,9","10,10",2,-1
4919,"7,3,8","10,9",2,-1
4920,"10,6,4","5,3,10","1,0",1
4921,"10,4,6","3,10,6","1,0",1
4922,"10,10","4,5,11",0,0
4923,"7,8,11,9","5,8,10","1,1",-1
4924,"6,10,5","6,5,2,7",1,1
4925,"6,3,6","8,2,10","3,2",-1
4925,"6,2","8,2,10","3,2",-1
4926,"10,2","11,10",,-1
4927,"10,9","4,3,10",0,1
4928,"9,4,10","5,9,6",2,-1
4929,"10,10","11,10",,-1
4930,"4,8,10","3,2,7,10",2,-1
4931,"10,8,5","6,4,10",1,-1
4932,"8,4","11,10",,-1
4933,"11,6,7,10","5,8,10","1,1",-1
4934,"8,10,9","3,2,3,5,5",1,-1
4935,"11,10","7,4,8",0,1
4936,"8,10,6","8,10",1,-1
4937,"5,8","10,11",,-1
4938,"5,10,10","5,10,4",1,-1
4939,"10,7,10","4,7,10",1,-1
4940,"3,8,5","7,9,7",2,0
4941,"11,8","10,7",0,1
4942,"2,4","6,6,10",0,0
4943,"9,5,6","3,9,8","1,0",0
4944,"6,8,3","10,10",2,-1
4945,"7,8,7","4,6,4,10",1,-1
4946,"10,9","10,4,4",0,1
4947,"10,10","4,3,11",0,1
4948,"9,11","10,10",0,0
4949,"11,3,10","9,5,2,10",2,0
4950,"7,6,2","10,6,4",2,-1
4951,"10,9","8,10",0,1
4952,"10,3,10","11,3,10,3",2,-1
4953,"6,9,2,6","5,8,5","1,1",-1
4954,"9,10","10,10",0,-1
4955,"4,2","7,10",0,-1
4956,"10,10","9,10",0,1
4957,"10,10","11,5,3",0,1
4958,"9,2,6","2,6,10",2,-1
4959,"10,10","10,4,3",0,1
4960,"7,10","11,10",,-1
4961,"6,2,2","10,10",2,-1
4962,"7,10,7","10,4,5",2,-1
4963,"5,10,11,11,8","2,5,9,10","1,1,1",-1
4964,"3,6,2","5,9,10",2,0
4965,"10,3,4","8,11",2,-1
4966,"9,10","7,2,10",0,0
4967,"7,10,2","6,4,11","3,1,0",-1
4967,"7,10","6,4,11","3,1,0",-1
4968,"11,3,4","9,10",2,-1
4969,"10,10","10,9",0,1
4970,"3,5,8","10,10",2,-1
4971,"6,10,8","10,9","3,2",-1
4971,"6,10","10,9","3,2",-1
4972,"3,9,9","10,3,11,2,9",2,1
4973,"10,6,11","10,2,3,7",2,0
4974,"5,9,8","2,10,4,10",1,-1
4975,"10,10","10,3,10",0,0
4976,"5,2","9,8",0,-1
4977,"10,11","10,10",0,1
4978,"10,5,8","3,9,10",1,-1
4979,"10,4,8","9,4,2,10",2,-1
4980,"10,6,10","6,7,9",1,-1
4981,"10,10","7,6,5",0,1
4982,"8,7,10","10,8",2,-1
4983,"4,10,4","10,2,8",2,-1
4984,"6,10,5","10,10",2,1
4985,"10,10","2,10,3,8",0,0
4986,"7,10,10","10,6,10",2,-1
4987,"10,9","10,4,10",0,0
4988,"7,9,11","10,5,5",2,-1
4989,"7,11,3","8,2,10",1,1
4990,"8,2,11","10,5,10",2,1
4991,"10,10","2,3,3,10",0,1
4992,"10,6","11,10",,-1
4993,"10,11","5,9,6",0,1
4994,"5,8,11","10,10",2,-1
4995,"10,6,4","10,2,2,2,2",2,1
4996,"10,8,11","8,10","1,0",1
4997,"7,9","11,10",,-1
4998,"4,4","11,10",,-1
4999,"10,8,4","5,5,10",1,-1
5000,"2,10,10","10,9",2,-1
5001,"10,10","2,7,3,4,2",0,1
5002,"10,6,10","10,9",2,-1
5003,"11,4,10","10,5,10",2,0
5004,"11,10","7,6,4",0,1
5005,"5,3,9","7,2,4,8",2,-1
5006,"3,10,10","8,2,9",2,-1
5007,"10,6,2,3","7,5,4,10","1,1",1
5008,"8,2,10","4,10,8",2,0
5009,"11,7","10,5,6",0,-1
5010,"6,5,3","10,10",2,-1
5011,"6,5,3","10,9",2,-1
5012,"6,5,7","10,4,11,7",2,0
5013,"7,11","5,8,8",0,-1
5014,"3,10,11","9,8",2,-1
5015,"7,10,6","7,5,3,8",1,-1
5016,"10,10","5,11,10,5",0,-1
5017,"11,5,11,4","6,10,2","1,1",1
5018,"8,3,10","8,2,7",2,1
5019,"11,2,4,7,9","2,10,7","1,1,1",-1
5020,"7,8,11","9,10",2,-1
5021,"10,8,10","7,10",1,-1
5022,"3,4","11,3,8,5",0,-1
5023,"8,10,7","7,5,8",1,-1
5024,"10,10","7,10",0,1
5025,"6,5,10","4,8,4,3",2,1
5026,"2,3","9,10",0,-1
5027,"8,10,10","10,3,9",2,-1
5028,"10,10","7,10",0,1
5029,"11,6,2,10,3","4,10,10","1,1,1",-1
5030,"10,3,8","2,6,10",1,1
5031,"11,6,4","9,9",2,1
5032,"10,10","8,2,10",0,0
5033,"9,7,10","10,4,6",2,-1
5034,"10,6,10","9,10",2,-1
5035,"6,10,9","10,4,2,7",2,-1
5036,"10,10","11,6",0,1
5037,"4,7,6","10,9",2,-1
5038,"10,10","9,6,7",0,0
5039,"6,11,6","4,10,11,5","1,0",-1
5040,"2,3","3,10,5",0,-1
5041,"3,4,8","7,6,9",2,0
5042,"8,10","11,10",,-1
5043,"7,10,8","2,4,10,8",1,-1
5044,"10,11","3,10,11,4",0,1
5045,"7,10,4","10,10",2,1
5046,"10,10","11,10",,-1
5047,"3,7","11,10",,-1
5048,"10,3","10,11",,-1
5049,"9,4,10","8,10",2,-1
5050,"9,10","2,3,10,10",0,0
5051,"10,11","2,9,10",0,0
5052,"5,2","11,6",0,-1
5053,"2,5,10","6,4,4,9",2,0
5054,"10,6,9","9,3,9",2,-1
5055,"6,10,10","3,10,5",1,-1
5056,"3,4","3,8,5,4","3,0",-1
5056,"3,2","3,8,5,4","3,0",-1
5057,"8,3,4","11,8",2,-1
5058,"10,8,7","11,2,10,11,5",2,-1
5059,"9,3,4","7,6,2,11,7",2,0
5060,"10,6,10","10,10",2,-1
5061,"3,8,9","10,9",2,1
5062,"10,9,9","6,10,8",1,-1
5063,"10,9,10","9,6,10",1,-1
5064,"9,6,2","9,2,2,10",2,0
5065,"10,10","6,9,10",0,0
5066,"2,10,11","6,10,10","3,2",0
5066,"2,10","6,10,10","3,2",0
5067,"10,2,9","8,6,4",2,1
5068,"7,10,4","3,10,10",1,1
5069,"9,10,8","3,10,3,11",1,-1
5070,"6,6","2,6,10",0,-1
5071,"11,10","3,10,4",0,1
5072,"5,10,2","10,8",2,-1
5073,"11,3,8","10,6,11","3,2",-1
5073,"11,9","10,6,11","3,2",1
5074,"8,7,2","10,2,10",2,0
5075,"10,5,3,7","3,10,4","1,1",-1
5076,"9,2,7","10,3,10",2,0
5077,"10,7,4","3,10,2,2",1,1
5078,"10,3,5","10,10",2,-1
5079,"9,10,11,3","10,10","1,1",-1
5080,"9,10,10","4,10,2,3",1,-1
5081,"8,6,4","2,9,11,4,6",2,0
5082,"10,11,4","10,10","1,0",-1
5083,"9,2,10","8,10",2,1
5084,"10,4,2","7,8,6",2,-1
5085,"5,6,5","10,4,4",2,-1
5086,"7,10,7","3,10,11,4",1,-1
5087,"10,10,5","8,6,10",1,-1
5088,"10,10","10,11",,-1
5089,"8,2,5","2,5,7,4",2,-1
5090,"3,9,3","10,4,11,10",2,0
5091,"10,6,10","10,3,5",2,-1
5092,"3,5,2","8,7,7",2,0
5093,"10,9,3","10,10",2,-1
5094,"8,3,4","5,5,10",2,-1
5095,"10,11,10","7,5,7",1,1
5096,"7,6,5","9,10",2,-1
5097,"2,10","10,11",,-1
5098,"4,10,10","10,5,10",2,-1
5099,"5,3","3,5,6,5",0,-1
5100,"4,7,10","7,8,9",2,1
5101,"10,6,9","10,6,11",2,-1
5102,"10,7,7","10,6,10","3,2",-1
5102,"10,9","10,6,10","3,2",0
5103,"4,10,7","9,10",2,1
5104,"3,10,6","10,4,10",2,0
5105,"10,5,3","7,8,10",2,0
5106,"4,8,5","8,10",2,-1
5107,"10,2,7","11,3,4",2,1
5108,"6,9,4","6,4,10",2,-1
5109,"11,10","11,7",0,1
5110,"9,11,3","3,7,11","1,0",-1
5111,"9,7,3","7,8,10",2,0
5112,"10,5,10","2,10,2,3","3,1",-1
5112,"10,3","2,10,2,3","3,1",-1
5113,"6,11,3,9,10","3,8,10","1,1,1",-1
5114,"10,11","10,7",0,1
5115,"11,10","10,10",0,1
5116,"11,6,10","10,2,10",2,0
5117,"10,10","11,10",,-1
5118,"6,5,2","10,10",2,-1
5119,"8,9,10","10,10",2,-1
5120,"5,3,7","11,3,2,8,9",2,0
5121,"10,8,7","11,3,6",2,-1
5122,"4,7,10","2,9,10",2,0
5123,"11,10","9,5,10",0,1
5124,"3,10,3","2,9,3,10",2,0
5125,"4,2","3,5,2,10",0,-1
5126,"6,10,11,8","4,10,8","3,1,1",-1
5126,"6,10","4,10,8","3,1,1",0
5127,"2,8,2","6,5,8","3,2",-1
5127,"2,6","6,5,8","3,2",-1
5128,"6,7","11,10",,-1
5129,"6,10,10","10,8",2,-1
5130,"4,3,2","10,4,4",2,-1
5131,"2,8,11","9,4,2,2",2,1
5132,"7,9,5","2,10,10",1,1
5133,"2,10","11,10",,-1
5134,"10,5,8","6,5,3,4",2,-1
5135,"10,11","6,10,10",0,1
5136,"5,10,7","10,10","3,2",-1
5136,"5,6","10,10","3,2",-1
5137,"2,6,9","7,3,10",2,-1
5138,"10,4,5","10,10",2,-1
5139,"9,10","10,6,6",0,0
5140,"5,6,4","3,8,5,10",2,0
5141,"4,10,10","7,6,8",2,-1
5142,"10,10","7,2,5,6",0,0
5143,"6,9,10","3,10,10",1,-1
5144,"7,11,5","6,4,10","1,0",-1
5145,"2,10,2","5,10,10","3,2",0
5145,"2,6","5,10,10","3,2",0
5146,"10,8,11","9,7,9","1,0",0
5147,"9,11","7,7,3",0,1
5148,"10,5,10","9,8",2,-1
5149,"7,10,10","9,3,9",2,-1
5150,"11,3,7","10,10","3,2",1
5150,"11,4","10,10","3,2",-1
5151,"10,9","10,10",0,-1
5152,"10,11","4,6,3,10",0,1
5153,"2,9,4","2,2,2,6,4,10",2,0
5154,"10,10","6,3,10",0,1
5155,"10,10","10,10",0,0
5156,"7,10","10,11",,-1
5157,"2,5,11","3,10,10",2,0
5158,"5,10,2","10,10",2,-1
5159,"2,6,10","5,5,3,11,9",2,0
5160,"10,11","6,2,10",0,1
5161,"2,8,7","5,11,2","3,2",-1
5161,"2,6","5,11,2","3,2",-1
5162,"10,10","8,3,9",0,0
5163,"10,4,10","10,3,9",2,-1
5164,"8,9","10,11",,-1
5165,"4,8,4","8,4,7",2,-1
5166,"8,7,7","10,10",2,-1
5167,"5,2,7","10,4,10","3,2",0
5167,"5,9","10,4,10","3,2",0
5168,"7,4,2","2,10,9",2,-1
5169,"10,9","10,2,10",0,0
5170,"4,2","10,8",0,-1
5171,"10,5,11,11,7","4,6,7","1,1,1",-1
5172,"8,3,11","3,8,10",2,-1
5173,"8,10,10","7,5,9",1,-1
5174,"5,5","10,11",,-1
5175,"11,10","10,8",0,1
5176,"7,10,10","11,4,2",2,-1
5177,"8,10,2","4,10,7","1,0",-1
5178,"7,3,8","9,7,11",2,1
5179,"9,10,10","8,11",1,-1
5180,"9,2,5","9,8",2,-1
5181,"10,6","10,11",,-1
5182,"7,10,4","10,10",2,1
5183,"4,10,10","5,8,7",2,-1
5184,"10,2","11,10",,-1
5185,"4,4,4","5,10,3",2,-1
5186,"4,10,10","3,10,9",1,-1
5187,"11,9","5,5,3,10",0,0
5188,"10,8,5","10,10",2,-1
5189,"9,2,10","10,3,7",2,1
5190,"2,9,6","8,4,10","3,2",0
5190,"2,6","8,4,10","3,2",0
5191,"10,10","10,7",0,1
5192,"8,10","10,11",,-1
5193,"11,5,3","10,8",2,1
5194,"6,3,7","10,10",2,-1
5195,"5,10,2","6,8,9",2,0
5196,"5,10,5","10,10",2,0
5197,"6,10,7","8,10",2,-1
5198,"9,10,10","4,10,7",1,-1
5199,"9,9,10","7,9,10",1,-1
5200,"8,10,10","11,6",2,-1
5201,"2,4","8,10",0,-1
5202,"11,5,10","10,8",2,-1
5203,"7,2,10","5,7,10",2,0
5204,"4,6,3","2,7,8","3,2",-1
5204,"4,7","2,7,8","3,2",-1
5205,"8,3,10","7,4,3,9",2,1
5206,"10,4,10","9,9",2,-1
5207,"10,6,10","6,5,11,10",1,-1
5208,"3,2","4,10,10",0,0
5209,"7,11,9,3","2,11,10,5","1,1,0",1
5210,"3,8,10","11,6",2,1
5211,"11,10","3,9,10",0,1
5212,"10,3,9","10,8",2,-1
5213,"9,3,5","3,10,6",2,-1
5214,"10,8,11","10,10",2,-1
5215,"9,4","10,11",,-1
5216,"2,7,11","6,10,6","3,2",0
5216,"2,4","6,10,6","3,2",0
5217,"11,3,4","10,10",2,-1
5218,"10,2,2","9,6,10",2,0
5219,"2,10,4","5,7,8",2,-1
5220,"2,4","10,10",0,-1
5221,"6,2,3","10,10",2,-1
5222,"7,10,5","10,10",2,-1
5223,"11,3,10","4,6,10",2,-1
5224,"4,10,9","10,8",2,-1
5225,"2,4","6,10,11",0,-1
5226,"5,11,10","10,9",2,-1
5227,"9,11","8,2,2,6",0,1
5228,"11,5,9","10,2,8",2,-1
5229,"10,10","10,6,4",0,0
5230,"9,4,11","3,2,9,10",2,0
5231,"9,6,6","7,10",2,1
5232,"7,6,10","9,7,2",2,-1
5233,"6,5,7","4,10,7",2,-1
5234,"11,10","10,2,10",0,1
5235,"6,4,9","9,2,5,6",2,0
5236,"10,10","7,10",0,1
5237,"8,5","10,11",,-1
5238,"10,10","3,7,10",0,0
5239,"8,7,4","2,7,11","1,0",-1
5240,"7,3,10","6,3,4,3,7",2,0
5241,"10,10","7,8,6",0,-1
5242,"8,5,5","9,10",2,-1
5243,"7,10,3","11,2,7",2,0
5244,"5,3,10","10,4,9",2,0
5245,"5,10,8","10,5,11,6",2,-1
5246,"11,8,10,10","4,7,4,10","3,1,1",-1
5246,"11,10","4,7,4,10","3,1,1",1
5247,"8,10,10","10,2,3,2",2,-1
5248,"7,2,10","11,9",2,-1
5249,"10,10","2,5,11",0,1
5250,"6,3,9","8,9",2,1
5251,"11,4,10","10,8",2,-1
5252,"10,10","10,10",0,0
5253,"10,3,10","4,10,10","3,2",-1
5253,"10,9","4,10,10","3,2",0
5254,"10,3,3","10,4,11,8",2,0
5255,"7,10,4","11,3,9,8","3,2",0
5255,"7,10","11,3,9,8","3,2",-1
5256,"10,4,8","2,3,4,5,10",1,-1
5257,"5,10,10","6,11",2,-1
5258,"3,10,9","6,10,2","3,2",-1
5258,"3,10","6,10,2","3,2",-1
5259,"4,5,4","6,4,3,9",2,0
5260,"11,6,10","8,3,6",2,0
