round,player_hand,dealer_hand,actions,result
2643,"4,6,6","10,9",2,-1
2644,"10,4,10","9,5,10",2,-1
2645,"4,10,6","6,7,11,4",2,1
2646,"10,10","6,10,3",0,1
2647,"3,10,5","7,10",2,1
2648,"10,9","2,3,5,6,2",0,1
2649,"3,7,8","6,2,7,2",2,1
2650,"10,7","10,10",0,-1
2651,"10,10","8,4,8",0,0
2652,"8,10","10,10",0,-1
2653,"10,2,7","6,9,4",2,0
2654,"5,10,10","2,3,6,10",1,-1
2655,"2,11,10","6,11",2,-1
2656,"9,5,11","3,10,9",2,0
2657,"4,9,10","8,7,10",2,-1
2658,"8,10","4,4,10",0,0
2659,"10,10,10","8,11",2,-1
2660,"10,10","6,4,9",0,1
2661,"10,8,5","2,3,10,2",1,-1
2662,"10,10","11,4,5",0,0
2663,"10,10","10,10",0,0
2664,"11,10","9,7,2",0,1
2665,"10,10","3,2,3,9",0,1
2666,"8,2,10","8,4,8",2,0
2667,"9,10","11,2,6",0,0
2668,"11,7","10,5,8",0,0
2669,"11,9","5,10,11,4",0,0
2670,"10,2,10","9,4,4",2,-1
2671,"6,7,2","4,3,6,10",2,0
2672,"4,7,10","5,2,5,9",2,0
2673,"9,7","6,4,5,11,10",0,0
2674,"6,4,10","9,10",2,1
2675,"10,11","2,10,6",0,1
2676,"10,6","9,10",0,-1
2677,"9,10","10,6,8",0,0
2678,"4,3,10","4,5,2,8",2,-1
2679,"5,10,10","11,3,8,9","3,2",-1
2679,"5,4","11,3,8,9","3,2",-1
2680,"8,10","10,5,3",0,0
2681,"9,5,10","7,10",2,-1
2682,"8,10","8,3,6",0,1
2683,"4,11,7","10,3,10",2,0
2684,"3,4,10","6,9,10",2,0
2685,"10,5,11","4,8,4,9","1,0",0
2686,"6,2,6","6,11",2,-1
2687,"10,5,10","10,5,10",2,-1
2688,"4,4","11,10",,-1
2689,"10,10","10,10",0,0
2690,"8,9","5,9,6",0,-1
2691,"5,11","8,5,8",0,-1
2692,"10,3,10","10,2,5",2,-1
2693,"10,10","4,6,10",0,0
2694,"10,3,10","10,10",2,-1
2695,"7,2","11,10",,-1
2696,"5,10","6,9,3",0,-1
2697,"7,10","7,2,9",0,-1
2698,"10,7","3,10,10",0,0
2699,"10,7","7,3,3,4",0,0
2700,"10,11","11,7",0,1
2701,"11,6","8,4,10",0,0
2702,"5,10,9","2,10,3,9",1,-1
2703,"10,5,7","9,2,10",2,-1
2704,"6,5,10","5,11,9,10","3,3,2",1
2704,"6,4","5,11,9,10","3,3,2",0
2704,"6,11","5,11,9,10","3,3,2",0
2705,"6,11","5,6,4,8",0,0
2706,"10,7","8,9",0,0
2707,"10,3,5","4,8,4,8",2,0
2708,"10,4,10","5,5,10",2,-1
2709,"3,6,7","10,4,3",2,-1
2710,"11,10","10,10",0,1
2711,"10,10","2,8,10",0,0
2712,"9,3,6","3,7,5,9",2,0
2713,"11,8","7,10",0,1
2714,"6,10","10,5,9",0,0
2715,"10,10","3,8,6",0,1
2716,"11,2,10","10,10",2,-1
2717,"10,7","5,10,6",0,-1
2718,"2,11,9","10,4,10",2,0
2719,"10,10","6,11",0,1
2720,"10,10","7,9,10",0,0
2721,"2,10,11","7,6,10",2,0
2722,"10,11","2,7,10",0,1
2723,"10,10","7,10",0,1
2724,"8,4,4","3,7,9",2,-1
2725,"11,10","10,6,10",0,1
2726,"10,3,10","11,3,10,9",2,-1
2727,"10,9","6,10,2",0,1
2728,"6,10","9,2,10","3,0",-1
2728,"6,10","9,2,10","3,0",-1
2729,"9,7","8,9",0,-1
2730,"10,11","10,8",0,1
2731,"5,10,10","2,11,11,2,10,9",1,-1
2732,"6,10","8,11",0,-1
2733,"10,5,8","3,10,8",1,-1
2734,"8,2,9","11,5,2",2,1
2735,"7,5,7","7,10",2,1
2736,"7,8,10","3,10,10",1,-1
2737,"10,3,9","11,7",2,-1
2738,"6,5,8","4,3,8,3",2,1
2739,"10,7,5","2,11,10,3,3",1,-1
2740,"10,9","10,10",0,-1
2741,"6,5,4","5,6,10",2,-1
2742,"4,3,10","6,9,8",2,0
2743,"4,10","10,6,5",0,-1
2744,"11,5,2,11","2,5,10","3,1,1,0",1
2744,"11,8","2,5,10","3,1,1,0",1
2745,"5,6,9","4,7,4,7",2,0
2746,"6,4,10","11,5,5",2,-1
2747,"3,2","3,10,10",0,0
2748,"7,10,6","3,10,10",1,-1
2749,"3,10,10","10,2,2,10",2,-1
2750,"7,10","8,11",0,-1
2751,"4,5,10","2,5,5,7",2,0
2752,"3,10,10","10,10",2,-1
2753,"9,8","7,4,10",0,-1
2754,"3,6,8","10,10",2,-1
2755,"10,3,11","10,10",2,-1
2756,"10,9","2,10,6",0,1
2757,"2,5","10,11",,-1
2758,"3,10,10","2,11,5",1,-1
2759,"10,10","5,10,6",0,-1
2760,"10,2,8","9,10",2,1
2761,"4,3","2,10,10",0,0
2762,"4,10,6","8,4,8",2,0
2763,"8,10","11,3,3","3,0",1
2763,"8,2","11,3,3","3,0",-1
2764,"10,8","10,7",0,1
2765,"3,10,9","3,5,10",1,-1
2766,"5,10,10","8,10",2,-1
2767,"9,9,7","2,4,7,8",1,-1
2768,"2,7,2","5,5,6,5",2,-1
2769,"10,10","6,10,6",0,0
2770,"8,6,11","9,2,3,10",2,0
2771,"8,10","9,10",0,-1
2772,"6,9,7","3,10,10",1,-1
2773,"10,10","10,10",0,0
2774,"6,3,6","10,6,7",2,0
2775,"10,10","7,6,5",0,1
2776,"3,4,6","6,5,8",2,-1
2777,"10,4,7","4,10,10",1,1
2778,"5,10","10,5,5",0,-1
2779,"11,10","8,3,4,11,6",0,1
2780,"9,6,3,9","5,11,9,10","1,1",-1
2781,"2,7","10,11",,-1
2782,"9,6,10","7,10",2,-1
2783,"11,3,10,4,10","2,4,4,2,10","1,1,1",-1
2784,"9,3,5,9","3,10,7","1,1",-1
2785,"5,10,6","10,6,2",2,1
2786,"9,5,11","6,11",2,-1
2787,"9,2,10","4,8,9",2,0
2788,"10,3,5","7,10",2,1
2789,"3,7,10","8,10",2,1
2790,"4,9,9","10,2,7",2,-1
2791,"4,10,2,11,10","2,10,10","1,1,1",-1
2792,"8,7,8","10,10",2,-1
2793,"4,10,5","9,10",2,0
2794,"11,7,4","8,2,9","1,0",-1
2795,"6,3,10","10,4,2,11",2,1
2796,"10,11","11,10",,-1
2797,"4,10,8","10,3,2,11,9",2,-1
2798,"10,7,4","2,5,4,11,9",1,0
2799,"2,10,3","7,11","3,2",-1
2799,"2,7","7,11","3,2",-1
2800,"6,11,10,10","3,8,2,10","1,1",-1
2801,"4,10,9","10,8",2,-1
2802,"4,6,10","9,4,7",2,0
2803,"5,3,7","10,3,4",2,-1
2804,"11,8","10,10",0,-1
2805,"6,4","11,10",,-1
2806,"2,10,11","4,10,6",2,-1
2807,"5,8,10","10,5,11,6",2,-1
2808,"10,2,3","6,6,10",2,0
2809,"6,10,10","7,9,2",1,-1
2810,"10,9,10","10,10",1,-1
2811,"11,5,11,2,7,11,10","7,10","1,1,1,1,1",-1
2812,"10,3,4","6,6,10",2,0
2813,"4,9,6","5,10,4",2,0
2814,"10,3,10","9,8","3,2",-1
2814,"10,2","9,8","3,2",-1
2815,"2,10,6","4,6,7",2,1
2816,"10,10,9","2,10,2,3",1,-1
2817,"10,10","7,5,5",0,1
2818,"10,4,2","7,9,8",2,0
2819,"8,10,11,6","7,10","1,1",-1
2820,"3,7,2","3,8,9",2,-1
2821,"4,10","10,11",,-1
2822,"5,10,4,10","4,8,3,3","1,1",-1
2823,"4,10,6,10","3,9,10","1,1",-1
2824,"10,10,11","4,9,10",1,1
2825,"4,2","7,10",0,-1
2826,"9,7,5","3,11,10,9",1,1
2827,"3,2","10,3,3,6",0,0
2828,"8,10,7","2,7,7,2",1,-1
2829,"10,9,7","8,7,10","3,1",-1
2829,"10,10","8,7,10","3,1",0
2830,"10,10","11,10",,-1
2831,"8,10,10","9,10",1,-1
2832,"11,2","3,5,2,10",0,-1
2833,"9,3,2","9,9",2,-1
2834,"9,10,10","5,10,10",1,-1
2835,"5,8,4","5,10,8",2,0
2836,"8,11","11,10",,-1
2837,"10,7,3","9,10",2,1
2838,"6,10,9","6,8,6",2,-1
2839,"5,6","2,8,2,5","3,0",-1
2839,"5,9","2,8,2,5","3,0",-1
2840,"4,7,11","10,10",2,-1
2841,"10,5,11","10,10","3,2",-1
2841,"10,3","10,10","3,2",-1
2842,"3,6,2","5,10,10",2,0
2843,"11,10","10,2,8",0,1
2844,"10,9,7","7,5,10",2,-1
2845,"10,3,10","10,2,10",2,-1
2846,"5,11,2","3,6,11",2,-1
2847,"6,10,5","10,6,10",2,1
2848,"8,6,7","4,10,2,10",2,1
2849,"8,10,6","10,10",2,-1
2850,"6,7,10","10,4,7",2,-1
2851,"4,10,2","8,10",2,-1
2852,"4,10,10","2,5,2,10",2,-1
2853,"2,6,5","8,7,11,10",2,0
2854,"3,2","10,3,5",0,-1
2855,"9,7,11","10,3,11,3",2,0
2856,"4,7,4","5,10,10","3,3,2",0
2856,"4,5","5,10,10","3,3,2",0
2856,"4,8","5,10,10","3,3,2",0
2857,"10,11","9,11",0,1
2858,"9,11,11","3,6,3,7",1,1
2859,"8,10,6","10,3,11,9",2,-1
2860,"5,2","11,5,9,5",0,-1
2861,"7,6,3","11,2,8",2,-1
2862,"10,9","8,10",0,1
2863,"10,6,10","9,10",2,-1
2864,"3,10,10","6,10,10",2,-1
2865,"10,10","2,10,2,2,4",0,0
2866,"9,3,10","10,7",2,-1
2867,"11,5,10,10","2,6,8,3","1,1",-1
2868,"3,4,10","9,3,10",2,0
2869,"9,10,11","2,10,10","1,0",0
2870,"10,9","7,4,2,5",0,1
2871,"6,9","10,5,9",0,0
2872,"8,4,11,7","4,10,6","1,1,0",0
2873,"2,7,10","7,10",2,1
2874,"6,5,8","6,9,9",2,0
2875,"4,9,8","3,6,8","3,1",1
2875,"4,10","3,6,8","3,1",-1
2876,"6,10,3","7,11","1,0",1
2877,"5,4,3","10,10",2,-1
2878,"6,11","9,9",0,-1
2879,"10,8","10,8",0,0
2880,"10,6,10","3,10,11,4",1,-1
2881,"7,5,10","11,3,9,6",2,-1
2882,"6,10","10,10",0,-1
2883,"2,8,9","10,3,6",2,0
2884,"8,8,10","4,10,4",1,-1
2885,"2,10","11,10",,-1
2886,"9,2,10","4,10,5",1,1
2887,"10,10","2,10,9",0,-1
2888,"4,3,10","10,7",2,0
2889,"2,5,2","10,10","1,0",-1
2890,"7,2,8","4,5,8",2,0
2891,"10,3,6","10,5,11,6",2,0
2892,"10,3,9","10,9",2,-1
2893,"4,10,10","7,11",1,-1
2894,"10,11","3,6,4,7",0,1
2895,"11,10","10,7",0,1
2896,"11,4,5","3,11,7","1,0",-1
2897,"8,5,2","10,10",2,-1
2898,"10,6,9","4,10,6",1,-1
2899,"7,10,6","2,6,6,4",1,-1
2900,"9,10","10,10",0,-1
2901,"2,7,10","10,3,3,5",2,-1
2902,"7,10,10","10,9",1,-1
2903,"11,2,4","11,7",2,-1
2904,"10,11","10,6,9",0,1
2905,"4,6,4","10,10",2,-1
2906,"5,9,8","4,8,6",1,-1
2907,"10,8,2","3,2,10,2","1,0",1
2908,"8,9,4","8,6,8",1,1
2909,"8,6,2,2","6,10,11","1,1,0",1
2910,"10,10","5,4,10",0,1
2911,"11,7","8,8,10",0,0
2912,"10,8","7,10",0,1
2913,"8,5,3,9","3,6,10","1,1",-1
2914,"4,10","10,2,4,10","3,0",0
2914,"4,7","10,2,4,10","3,0",0
2915,"9,3,11,7","4,10,3","1,1,0",1
2916,"5,10","10,5,8",0,0
2917,"10,5,10","9,10",1,-1
2918,"10,2","11,10",,-1
2919,"5,10,7","9,10","3,1",-1
2919,"5,3","9,10","3,1",-1
2920,"5,5","10,11",,-1
2921,"10,10","2,9,8",0,1
2922,"10,10","10,5,10",0,0
2923,"8,10","9,7,7",0,0
2924,"10,7","2,4,7,10",0,0
2925,"10,10","4,10,5",0,1
2926,"2,10,9","3,2,8,5",1,1
2927,"10,10","9,2,2,10",0,0
2928,"5,10","10,3,6",0,-1
2929,"10,11","7,3,10",0,1
2930,"10,10","10,3,2,11,11",0,1
2931,"10,2,10","6,9,4",1,-1
2932,"8,10","10,8",0,0
2933,"8,8","11,10",,-1
2934,"10,6,10","6,11",1,-1
2935,"8,10","6,9,9",0,0
2936,"10,9","10,3,10",0,0
2937,"10,4,5","9,2,3,2,2",2,1
2938,"4,4","11,10",,-1
2939,"11,6","8,3,4,9",0,0
2940,"7,10","8,10",0,-1
2941,"8,10","4,5,10",0,-1
2942,"11,4,9","11,7",2,-1
2943,"7,10,11,2","3,9,10","1,1,0",0
2944,"10,3,5,8","4,2,3,6,4","1,1",-1
2945,"5,10,4","4,9,4","1,0",1
2946,"10,2,3,4","5,5,2,7","1,1,0",0
2947,"3,10,5,6","2,9,6","1,1",-1
2948,"9,5,4","10,8",2,0
2949,"10,5,7","6,10,10",1,-1
2950,"5,8,3,10","2,10,8","1,1",-1
2951,"9,10","4,2,10,7",0,0
2952,"9,9,4","4,8,10",1,-1
2953,"11,10","5,10,10",0,1
2954,"8,10,3","3,10,5",1,1
2955,"11,2,5","10,10",2,-1
2956,"8,6","10,11",,-1
2957,"5,8,6","10,10",2,-1
2958,"6,11,2","10,5,3","1,0",1
2959,"10,4,4","10,8",2,0
2960,"10,10","10,6,11",0,1
2961,"9,10","3,2,6,10",0,-1
2962,"10,7,10","11,7",1,-1
2963,"3,11,9,6","7,5,10","1,1,0",0
2964,"9,5,10","10,4,3",2,-1
2965,"10,10","10,10",0,0
2966,"8,10","10,10",0,-1
2967,"10,10","7,8,10",0,0
2968,"10,10","7,5,6",0,1
2969,"4,10,7","9,10",2,1
2970,"10,5,8","10,6,11",2,-1
2971,"8,2","3,10,10",0,0
2972,"11,5,6","9,10","1,0",-1
2973,"9,11","2,10,10",0,0
2974,"9,10","10,9",0,0
2975,"9,10","8,10",0,1
2976,"10,5,2,2","3,6,10","1,1,0",0
2977,"2,10,10","10,3,11,3",2,-1
2978,"10,6,2","10,10","1,0",-1
2979,"10,8","5,2,4,5,8",0,0
2980,"7,11","10,4,4",0,0
2981,"10,11","10,10",0,1
2982,"7,4,3","6,4,6,7",2,0
2983,"10,9","9,10",0,0
2984,"5,2","3,10,8",0,-1
2985,"9,10","5,11,2",0,1
2986,"5,10,2,10","5,11,10,6","1,1",-1
2987,"10,6,7","5,2,4,10",1,-1
2988,"10,10","6,10,3",0,1
2989,"10,9","10,11",,-1
2990,"10,3","10,10",0,-1
2991,"9,7,6","10,7",1,-1
2992,"10,6,10","2,10,10",1,-1
2993,"9,9","8,9",0,1
2994,"8,4,4","10,10",2,-1
2995,"8,4,2","6,10,11",2,-1
2996,"10,3,2,2,6","3,4,10","1,1,1",-1
2997,"6,7","10,7",0,-1
2998,"7,4,3","11,2,11,4",2,-1
2999,"8,7,10","4,2,10,10",1,-1
3000,"11,10","10,5,7",0,1
3001,"10,4","10,2,5",0,-1
3002,"3,10,3,10","2,3,6,11,2,2,3","1,1",-1
3003,"5,7,10","3,4,8,10",1,-1
3004,"10,11","6,4,10",0,1
3005,"3,9","11,10",,-1
3006,"9,2,7","10,10",2,-1
3007,"7,10","7,9,11",0,0
3008,"8,9","7,3,10",0,-1
3009,"4,3,4","7,2,8",2,-1
3010,"5,8,10","9,11",2,-1
3011,"6,10,9","4,8,10",1,-1
3012,"6,8","10,10",0,-1
3013,"11,10,10","10,10",2,1
3014,"7,10,10","10,10",1,-1
3015,"7,6,11","10,5,5",2,-1
3016,"3,8,10","6,10,4",2,1
3017,"10,11","2,7,6,10",0,1
3018,"3,7,2","7,9,10",2,0
3019,"6,3,2","10,4,2,2",2,-1
3020,"10,10","10,7",0,1
3021,"6,8,5","7,4,7","1,0",1
3022,"3,10,2,5","4,2,10,10","3,1,1,0",0
3022,"3,10","4,2,10,10","3,1,1,0",0
3023,"10,10","10,4,10",0,0
3024,"3,5,10","9,10",2,-1
3025,"9,10","6,8,11,6",0,-1
3026,"2,11,3,4","9,5,6","3,1,1,0",0
3026,"2,6","9,5,6","3,1,1,0",-1
3027,"7,8,10","5,2,4,4,5",1,-1
3028,"4,3,4","8,6,8",2,0
3029,"10,8,2","6,10,6","1,0",0
3030,"10,2,5,10","4,7,6","1,1",-1
3031,"10,3,10","7,10",1,-1
3032,"7,3,9","10,10",2,-1
3033,"10,10","11,11,10,6",0,1
3034,"3,4","3,7,11",0,-1
3035,"6,3","2,4,10,7",0,0
3036,"10,6","10,11",,-1
3037,"10,10","10,9",0,1
3038,"10,2","10,2,10",0,0
3039,"11,10","10,10",0,1
3040,"10,10","4,3,10",0,1
3041,"8,5","10,10",0,-1
3042,"9,6,10","8,10",1,-1
3043,"10,3,10","4,5,3,10",1,-1
3044,"6,7,2,6","4,10,5","3,1,1",1
3044,"6,11","4,10,5","3,1,1",-1
3045,"8,9,2","5,10,11,3","1,0",0
3046,"9,4,11","9,10",2,-1
3047,"11,9","10,10",0,0
3048,"11,3,10,7","2,3,10,10","1,1",1
3049,"4,10,10","4,11,6",1,-1
3050,"3,6,9","10,10",2,-1
3051,"10,10","10,10",0,0
3052,"8,10","10,10",0,-1
3053,"11,10","8,6,10",0,1
3054,"10,2,10","2,9,2,10",1,-1
3055,"2,9,10","3,5,9",1,1
3056,"3,10,4","3,11,3","1,0",0
3057,"10,4,6","4,10,3","1,0",1
3058,"11,10","10,6,3",0,1
3059,"8,4","11,10",,-1
3060,"5,3,10","11,5,4",2,-1
3061,"6,8,5","6,6,11,10","1,0",0
3062,"3,11,4","7,6,2,9","1,0",0
3063,"3,10,5","8,11",2,-1
3064,"7,8,7","7,2,7,2",1,-1
3065,"10,9","9,8",0,1
3066,"10,10","10,6,3",0,1
3067,"10,10","8,3,7",0,1
3068,"5,10,10","5,10,5",1,-1
3069,"5,7","10,10","3,3,0",-1
3069,"5,10","10,10","3,3,0",-1
3069,"5,4","10,10","3,3,0",-1
3070,"5,10,10","4,5,10",1,-1
3071,"7,11","3,7,6,11",0,1
3072,"10,10","4,6,4,10",0,0
3073,"5,8,8","2,2,5,11",1,1
3074,"10,9","9,3,7",0,0
3075,"11,10","5,10,2",0,1
3076,"10,8","10,10",0,-1
3077,"10,10","2,10,10",0,0
3078,"3,5","4,10,11,10","3,0",0
3078,"3,7","4,10,11,10","3,0",0
3079,"2,3","2,4,10,4",0,-1
3080,"8,9","11,6",0,0
3081,"10,10","9,10",0,1
3082,"6,11","11,10",,-1
3083,"3,10","8,2,11",0,-1
3084,"10,10","10,9",0,1
3085,"6,9","10,10",0,-1
3086,"11,9","4,11,8,9",0,0
3087,"6,9","10,10","3,0",-1
3087,"6,10","10,10","3,0",-1
3088,"6,10,3","10,10","1,0",-1
3089,"7,4,8","7,8,10",2,0
3090,"7,7,3,3","4,2,5,9","1,1,0",0
3091,"9,7,10","7,11",1,-1
3092,"10,10","2,10,9",0,-1
3093,"8,5","10,3,6",0,-1
3094,"4,5","4,3,2,8","3,0",-1
3094,"4,2","4,3,2,8","3,0",-1
3095,"10,2,2,4,10","5,2,10","1,1,1",-1
3096,"2,10,10","6,10,10",2,-1
3097,"2,7,9","11,6",2,1
3098,"10,10","10,7",0,1
3099,"10,7,3","7,11","1,0",1
3100,"11,3","9,9",0,-1
3101,"4,7,4","10,3,5",2,-1
3102,"9,11","10,10",0,0
3103,"6,3,6","10,2,3,7",2,0
3104,"9,11","8,2,9",0,1
3105,"10,3,6,11","4,10,3","1,1,0",1
3106,"11,8,2","4,5,8",1,1
3107,"6,7","10,10",0,-1
3108,"8,10","10,10",0,-1
3109,"10,4,4,3","3,10,10","1,1",1
3110,"10,9","5,11,5",0,-1
3111,"10,5,6","10,10",1,1
3112,"10,10","10,2,5",0,1
3113,"10,4,10","10,8",1,-1
3114,"5,10,10","6,10,4",1,-1
3115,"11,9","10,10",0,0
3116,"2,4","10,10",0,-1
3117,"8,10","10,9",0,-1
3118,"9,5,6","6,8,3","1,0",1
3119,"7,11,3","5,8,6",1,1
3120,"8,10","7,9,9",0,0
3121,"11,6,5","11,6","1,0",-1
3122,"4,5,10","10,10",2,-1
3123,"7,10,7","4,6,8",1,-1
3124,"2,10,10","2,10,5",1,-1
3125,"10,5,11,4","6,2,5,10","1,1,0",0
3126,"10,2,10","7,3,9",1,-1
3127,"6,10,10","10,10",1,-1
3128,"6,10,7","3,11,7",1,-1
3129,"8,10,10","4,9,5",1,-1
3130,"2,9,3","10,9",2,-1
3131,"10,4,10","10,7",1,-1
3132,"7,11","8,3,3,2,3",0,-1
3133,"10,7,8","3,7,10",1,-1
3134,"8,10","10,3,5","3,0",0
3134,"8,10","10,3,5","3,0",0
3135,"10,8","9,11",0,-1
3136,"9,6,10","3,10,10",1,-1
3137,"10,7","10,11",,-1
3138,"7,3,7","10,7",2,0
3139,"5,2,10","8,4,7",2,-1
3140,"11,11,10,10","3,8,6","1,1",-1
3141,"4,11,6","7,4,5,10","3,1",1
3141,"4,10","7,4,5,10","3,1",0
3142,"8,7,6","8,4,4,10",1,1
3143,"8,7","10,8",0,-1
3144,"10,8","10,5,5",0,-1
3145,"2,10,2","6,10,5","3,2",-1
3145,"2,11","6,10,5","3,2",-1
3146,"10,9","5,10,4",0,0
3147,"8,3,8","6,7,4",2,1
3148,"11,5","9,3,10",0,0
3149,"9,10,10","3,3,3,6,10",1,-1
3150,"7,9","11,7",0,-1
3151,"8,10,10","6,4,10",1,-1
3152,"4,5,5","10,9",2,-1
3153,"2,3","4,8,2,10",0,0
3154,"6,10,11,10","7,2,5,10","1,1",-1
3155,"10,6","9,5,3",0,-1
3156,"8,10,5","6,11",1,-1
3157,"10,10,10","4,10,10",1,-1
3158,"2,5","2,4,10,4",0,-1
3159,"6,9,10","7,4,7",1,-1
3160,"7,3,4","11,6",2,-1
3161,"10,3,10","4,10,2,10",1,-1
3162,"10,10,11","3,4,5,10",1,1
3163,"9,5,11","8,10",2,-1
3164,"9,2,4","10,8",2,-1
3165,"9,10","11,3,8,9",0,-1
3166,"10,10,4","5,3,4,6",1,-1
3167,"2,10,6,8","2,10,3,10","1,1",-1
3168,"9,2,11","6,8,10",2,0
3169,"4,10","10,10",0,-1
3170,"5,11","10,10",0,-1
3171,"10,3,6","8,7,5",2,-1
3172,"9,11","10,5,9",0,0
3173,"10,6,10","8,3,9",1,-1
3174,"7,11,10,10","8,10","1,1",-1
3175,"10,3,7","9,10",2,1
3176,"7,3,10","7,9,5",2,-1
3177,"11,8,4","10,8","1,0",-1
3178,"9,10","7,8,2",0,1
3179,"9,6","10,11",,-1
3180,"11,9","10,7",0,1
3181,"11,9","9,10",0,1
3182,"3,10,8","2,10,9",1,0
3183,"3,5","11,10",,-1
3184,"2,6,10","8,10",2,0
3185,"3,8,10","5,10,8","3,2",1
3185,"3,10","5,10,8","3,2",0
3186,"3,2","10,10",0,-1
3187,"6,11","11,9",0,-1
3188,"2,10,10","8,10",2,-1
3189,"10,11","2,3,5,10",0,1
3190,"8,6,6","4,7,2,8","1,0",-1
3191,"4,2","10,4,4",0,-1
3192,"10,8,6","4,10,8",1,-1
3193,"4,5","3,3,10,10",0,0
3194,"10,6,7","9,10",1,-1
3195,"6,8,11,4","4,3,10","1,1,0",1
3196,"3,10,5","7,7,10",2,0
3197,"10,5,10","3,7,10",1,-1
3198,"6,11,10,10","2,9,10","1,1",-1
3199,"2,11,9,3,9","5,7,10","1,1,1",-1
3200,"6,7,11,11,10","5,10,11,9","3,1,1,1",-1
3200,"6,7","5,10,11,9","3,1,1,1",0
3201,"10,11","11,5,11",0,1
3202,"5,7,10","10,10",2,-1
3203,"3,6,4","10,5,10",2,0
3204,"10,2,10","10,8",2,-1
3205,"10,4,8","9,6,9",1,-1
3206,"4,5,9","5,6,11,10",2,0
3207,"10,10","10,4,10",0,0
3208,"10,2,6","4,7,6","1,0",1
3209,"7,10,10","10,10",1,-1
3210,"7,4,11,5,8","2,3,2,7,10","1,1,1",-1
3211,"3,10,11,10","3,9,10","1,1",-1
3212,"10,9","11,10",,-1
3213,"4,8,5","9,8",2,0
3214,"4,5,3","9,6,5",2,-1
3215,"10,2,3","7,10",2,-1
3216,"4,10,6","5,10,6","1,0",-1
3217,"10,2,2,10","3,4,5,4,10","1,1",-1
3218,"10,10","7,9,10",0,0
3219,"10,7,4","4,8,10",1,1
3220,"10,2,10","10,10",2,-1
3221,"10,3","11,10",,-1
3222,"2,10,11","10,10",2,-1
3223,"3,7,9","10,8",2,1
3224,"6,10","11,3,10,10",0,0
3225,"3,8,9","7,7,7",2,-1
3226,"10,10","10,6,10",0,0
3227,"9,5,8","7,8,5",2,-1
3228,"10,5,5","4,4,4,11,5","1,0",1
3229,"3,11,5,10,5","2,9,11,5","1,1,1",-1
3230,"9,9","6,8,10",0,0
3231,"9,11","4,5,10",0,1
3232,"10,5,11,6","3,10,10","1,1",-1
3233,"3,2","10,7",0,-1
3234,"5,10,6","7,7,10",2,1
3235,"8,4,2","10,8",2,-1
3236,"9,5,6","10,6,6",2,0
3237,"10,7,4","6,11",1,1
3238,"3,9,6","10,10",2,-1
3239,"3,4,7","3,4,9,7",2,0
3240,"7,8,7","8,9",2,-1
3241,"8,3,3","8,10",2,-1
3242,"9,8","11,5,10,4",0,-1
3243,"10,10","10,4,6",0,0
3244,"11,8","2,6,4,10",0,0
3245,"10,10","7,2,3,8",0,0
3246,"2,3","10,11",,-1
3247,"9,8","6,9,8",0,0
3248,"5,10,11","10,10",2,-1
3249,"9,4,9","6,10,3",2,-1
3250,"10,2,10","10,10",2,-1
3251,"2,10,2","5,10,10",2,0
3252,"7,10","10,10",0,-1
3253,"2,10,9","8,7,10",2,1
3254,"2,4,10","9,5,8",2,0
3255,"7,11","9,3,10",0,0
3256,"10,3,3","11,7",2,-1
3257,"4,11,6","10,2,3,11,10",2,1
3258,"7,11","6,11",0,1
3259,"11,10","7,11",0,1
3260,"5,6","3,5,7,10",0,0
3261,"2,4","2,9,6","3,0",-1
3261,"2,10","2,9,6","3,0",-1
3262,"10,2,10","4,6,7",1,-1
3263,"10,9","8,6,5",0,0
3264,"10,11","4,8,5",0,1
3265,"4,10,3","7,10",2,0
3266,"9,9","2,4,3,10",0,-1
3267,"10,7","10,11",,-1
3268,"10,9","5,10,6",0,-1
3269,"4,10,2","10,6,7","3,2",0
3269,"4,6","10,6,7","3,2",0
3270,"9,6,5","4,5,6,10","1,0",0
3271,"11,6","8,7,9",0,0
3272,"5,10,11,8","4,10,5","1,1",-1
3273,"10,5","11,10",,-1
3274,"3,7","10,11",,-1
3275,"8,4","2,8,6,2",0,-1
3276,"6,3,11","11,4,10,6",2,-1
3277,"6,10,6","10,9",2,-1
3278,"3,2","10,10",0,-1
3279,"10,6,10","10,10",2,-1
3280,"3,10,11","10,4,11,10","3,3,2",0
3280,"3,10","10,4,11,10","3,3,2",0
3280,"3,6","10,4,11,10","3,3,2",0
3281,"10,3,11,11,3,10","2,9,5,4","1,1,1,1",-1
3282,"11,9","10,8",0,1
3283,"9,7,8","6,10,5",2,-1
3284,"6,10,10","9,9",2,-1
3285,"4,10","4,10,10",0,0
3286,"7,11","7,10",0,1
3287,"10,2,10","7,9,7",2,-1
3288,"3,10,10","8,5,8",2,-1
3289,"10,8","7,9,8",0,0
3290,"5,4","4,4,10",0,-1
3291,"5,3,10","6,8,7",2,-1
3292,"2,10,6","9,7,5",2,-1
3293,"10,10","10,10",0,0
3294,"2,3","8,10",0,-1
3295,"11,3,10","10,10",2,-1
3296,"8,10","10,2,7","3,0",-1
3296,"8,6","10,2,7","3,0",-1
3297,"10,2","3,10,10",0,0
3298,"8,10","10,10",0,-1
3299,"3,7,4","10,8",2,-1
3300,"10,2,4","10,9",2,-1
3301,"10,10","9,9",0,1
